Rank	Ligand	SMILES	VinaAffinity	CNNscore	CNNaffinity
14901	Z813680158	O=C(NC1CCCCC1)C=2C=CC(=CC2)NC(=O)N3CCOCC3	-6.8223	0.58213	5.88585
14902	Z1283840965	COC=1C=CC=C(C1)C2CCCN2C(=O)NCCC3=NC=C(C)S3	-6.82228	0.48825	6.6391
14903	Z2901007250	Cl.CC(C)C1CCC(CN2CCC(CC2)C(=O)O)CC1	-6.82179	0.30244	5.49402
14904	Z3321642212	C[C@H]1CCN(CC=2C=CC=C(C2)C(=O)NC=3C=CC=CC3)C[C@H]1O |&1:1,22,r|	-6.82175	0.49116	6.10787
14905	Z1913977537	CC=1C=CC=C(N1)NC(=O)C=2C=CC=C(C2)C3=NOC(=N3)C(F)(F)F	-6.82161	0.73341	6.02405
14906	Z1139415154	CCCC1=NC(CN2CCC(CC2)N3CCN(C)C3=O)=NO1	-6.82153	0.52553	5.86063
14907	Z1883269814	CN1C=C(C=N1)CC2CCN(C2)C=3N=C(N)C=4C=NN(C)C4N3	-6.82131	0.63837	6.38662
14908	Z2397601801	O=C(NC1(CCOC1)C2=NC=CN2)C=3C=CNC3C4CC4	-6.82125	0.36486	5.45733
14909	Z2582964247	CN1C=NC(=C1N2CC(C2)NC=3C=CC(F)=CC3)[N+]([O-])=O	-6.82111	0.55475	6.04684
14910	Z166617756	CCC=1C=CC(=CC1)C(=O)NC2=NC=C(S2)C(=O)OC	-6.82093	0.68417	5.4083
14911	Z641826840	C=CCN(CCN1C(=O)CCC1=O)CC2=CC=C(Cl)S2	-6.82029	0.77212	6.4819
14912	Z224240372	CCOC=1C=CC(=CC1)CC(=O)NC(CC(=O)O)C2=CC=CS2	-6.82005	0.5729	6.34335
14913	Z355149346	CN(C)S(=O)(=O)N(C)CC1COC=2C=CC=CC2O1	-6.81937	0.64747	5.89379
14914	Z225474946	CCC=1C=CC=2N=C(NC(=O)CN3C(=O)NC(=O)C=4C=CC=CC43)SC2C1	-6.81927	0.40453	5.90956
14915	Z1299636358	COC=1C=CC(=CC1)C(=O)N2CCCN(CCC3=NC=4C=CC=CC4N3C)CC2	-6.8191	0.49865	7.00625
14916	Z105620412	CCN(CC=C(C)C)CC1=NC=2C=CC=CC2C(=O)N1	-6.81898	0.6066	6.34076
14917	Z805836020	CC(C)C1=NN=C(NC(=O)NCC=2C=CC(CO)=C(F)C2)S1	-6.81874	0.72732	5.66994
14918	Z56886582	COC=1C=CC(=CC1OC)C2(C)NC(=O)NC2=O	-6.81871	0.78872	6.02506
14919	Z1168412259	NC(=O)C=1C=CC(=CC1)S(=O)(=O)NCCCC=2C=CC=C(F)C2	-6.81835	0.56585	6.22592
14920	Z1444160153	CC=1C=C(C=CC1OC2CCOCC2)NC(=O)C3CC3C(=O)O	-6.81818	0.46791	5.63151
14921	Z2053393682	OC1(CN2C=CN=N2)CCCN(CCC=3C=CC=CN3)C1	-6.81781	0.44029	6.03996
14922	Z606008490	CC(C)(C)N1C=C(C=N1)C(=O)NC=2N=CC=CC2O	-6.81757	0.63121	4.96989
14923	Z371826816	CCCOC=1C=CC(=CC1)S(=O)(=O)N2CCN(CC2)C(C)=O	-6.81749	0.4691	6.12024
14924	Z2358761888	CC=1C=C(C=2C=C(F)C=CC2N1)N3CCCC(CC3)N(C)CC(=O)O	-6.81743	0.42424	5.75665
14925	Z117817208	O=C(CCC=1C=CC=NC1)N2CCC=3SC=CC3C2C4=CC=CS4	-6.8173	0.44056	6.65228
14926	Z26413972	COC=1C=CC(=CN1)NC(=O)C=2C=CC=CC2C(F)(F)F	-6.81627	0.39588	5.73036
14927	Z854370308	COC=1C=CC(=CC1OC)CCCNC=2N=CN=C3C=CC=CC23	-6.81552	0.7193	6.45306
14928	Z103708708	CN(CC1=NC(=NO1)C=2C=CC(Cl)=CC2)C=3C=CC=CC3	-6.81539	0.52611	6.33692
14929	Z1470837821	CC1=CC(C)=NC2=NC=C(CNCC3CCCN3C4=CC=CN=N4)N12	-6.81532	0.62864	6.57038
14930	Z24681630	CN(C)C(=O)CSC=1N=C(NC=2C=CC=CC2)C=3C=CC=CC3N1	-6.81529	0.49876	6.86786
14931	Z2601106578	FC=1C=CC=C(C1F)N2CCCN(CC=3C=CNN3)CC2	-6.81504	0.48885	5.17333
14932	Z2052591654	CCC1=NN=C2C=CC(=NN12)N3C[C@H](C[C@H]3C(=O)N4CCCC4)OC	-6.81494	0.52446	7.00309
14933	Z1402679666	CC1=NOC(=N1)C(C)N2CCN(CC2)C(=O)NCC3(CC(C)C)CC3	-6.81484	0.44573	6.55211
14934	Z343518926	COC=1C=C(F)C=CC1NC(=O)C=2C=CC=C(C2)S(C)(=O)=O	-6.81469	0.67177	5.59013
14935	Z2358207982	CC(C)N(C)S(=O)(=O)C1=CC=CC(=C1)C(=O)N[C@@H]2C[C@](C)(O)C2	-6.81458	0.46197	6.10404
14936	Z287314830	O=C(NC1=NC=2C=CC=CC2S1)N3CCOC(C3)C=4C=CC=CC4	-6.81445	0.5692	6.14778
14937	Z1172448182	CCC1=NN(CC2=NC(=NO2)C3=CC=CS3)C(=O)C(C#N)=C1CC	-6.81444	0.71539	6.37889
14938	Z648051562	CN1C(C(=O)NCCNC=2N=CC=CN2)=C(Br)C=3C=CC=CC31	-6.81424	0.56101	6.58453
14939	Z989462818	CCOC=1N=CN=C2CCN(CC12)C(C)C3=NC(C)=NO3	-6.81406	0.81534	6.70702
14940	Z1875376155	COC=1C=CC(CCNC(=O)NC[C@@H](C)O)=C(F)C1	-6.81404	0.647	5.15046
14941	Z147642614	CCC1(NC(=O)N(CC(=O)O)C1=O)C=2C=CC(Cl)=CC2	-6.81399	0.47986	5.95455
14942	Z1436742273	COC=1C=CC=CC1N2CCN(CC2)C(=O)C=3C=NC(=NC3C)C=4C=CC=CC4	-6.81386	0.27645	6.28195
14943	Z2356340433	O=C(NC1=CC=C2NCCC2=C1)N3CCOCC3C4CC4	-6.81361	0.32404	5.00964
14944	Z2752852795	CN(C)CC#CCNC(=O)NC=1C=CC=C(C1)OCC(=O)N(C)C	-6.81307	0.5865	5.84048
14945	Z2045010417	O=C(CC=1C=CC=CC1)N2CCC(C2)NC(=O)C3CC=CC3	-6.81272	0.58455	6.31082
14946	Z2370657642	COC(CC=1C=CC=CC1)CS(=O)(=O)N(C)C=2C=CN(C)N2	-6.81264	0.62652	6.69872
14947	Z88593129	O=C(CN1C(=O)C2CC=CCC2C1=O)NC3=C(N=C4SC=CN34)C=5C=CC(F)=CC5	-6.81257	0.4638	6.16834
14948	Z1787310819	COC1CN(CCC1C)C(=O)NCC=2C=CC(=CC2)N3C=NC=N3	-6.81249	0.51044	6.10845
14949	Z1609496019	CC=1C=C(C=C(O)N1)C(=O)NC=2C=CC=C(C2)C(=O)N3CCCCC3	-6.81248	0.64565	5.6443
14950	Z30200200	CC1=CC=NC2=NC(=NN12)C(=O)NC3=NC=4C=CC=CC4S3	-6.8122	0.89711	6.46622
14951	Z219565874	O=C(O)C=1C=CC(=CC1)CN2N=NN(C2=O)C3=CC=CS3	-6.8119	0.58666	5.80708
14952	Z1850898583	CCN1C=C(C=N1)C2CS(=O)CCN2CCC=3C=CN=CC3	-6.81188	0.2934	6.11232
14953	Z1943631681	CC1=CNC=C1C(=O)NCC2CCN(CC2)C=3C=CC=CC3	-6.81184	0.39692	5.9513
14954	Z2058743346	CO[C@H]1C[C@@H](CN(C)C(=O)CC2=CC=NN2)N(C)C1	-6.81183	0.73092	6.06566
14955	Z1833671752	CN(C)C=1N=CN(N1)C2=CC=CC(=C2)NC(=O)N3CCC4CCC(C3)N4C	-6.81176	0.59763	6.45029
14956	Z317184098	CC=1C=CC2=C(C1)CCCN2CCN3C(=O)NC(C)(C)C3=O	-6.81152	0.55935	6.41322
14957	Z241736572	CC(=O)N1CCCN(CC1)S(=O)(=O)CC=2C=CC(F)=CC2	-6.8114	0.59636	5.91769
14958	Z1535747807	CC1CC(=O)NCCN1CC2=CC=CC(=C2)C(=O)N3CCCCC3	-6.8112	0.4677	5.8166
14959	Z1101758322	COC=1C=CC2=C(C1)CCN2C(=O)CC(C)C=3C=CC=CC3OC	-6.81092	0.7067	6.03256
14960	Z26920082	CC1=CC=CC(C)=C1NC(=O)CN(C)C(=O)CN2C(=O)NC(C)(C)C2=O	-6.81079	0.39066	6.52749
14961	Z2696432944	CNC=1N=C(C)C=C(N1)C(=O)N2C[C@@H](CC2C3=NC=CN3)OC	-6.81011	0.42561	6.34694
14962	Z2638166537	CC1=CC(C)CN(C1)C(=O)C2=CC=C3C(=C2)NC(=O)N3C4CC4	-6.81001	0.40319	6.47642
14963	Z2755423619	CN1C=CC(=CC1=O)C(=O)NCC(C(=O)O)C2CCOCC2	-6.80981	0.48573	5.66913
14964	Z2373624989	CN(C)C1CCC(CC1)NC(=O)CNC(=O)C=2C=CC(F)=CC2	-6.80974	0.36344	5.5564
14965	Z340010372	CC=1OC(=NC1CC(=O)N2CCCN(CC2)S(C)(=O)=O)C=3C=CC=CC3	-6.80971	0.59782	6.56867
14966	Z1027807320	CNC(=O)CC=1C=CC=CC1NC(=O)N2CCC3(CCCCC3)CC2	-6.8085	0.48492	6.15207
14967	Z17755908	CC(C)CNC(=O)C=1C=CC=CC1NC(=O)COC(=O)C2=CC3=CC=CC=C3N2	-6.80805	0.44342	6.9616
14968	Z372121870	O=C(NC=1C=CC(=CC1)C=2C=CNN2)C=3C=C(Cl)C=CC3F	-6.80801	0.5469	5.9243
14969	Z147122900	COC=1C=CC=CC1NC(=O)C=2C=CC(=CC2)OC=3C=CC(F)=CC3	-6.80748	0.54448	6.00071
14970	Z1757933552	CN1C=CC=C1CN[C@H]2CCO[C@@H]2C3=NC=CN3C	-6.80744	0.44676	5.64701
14971	Z1831618933	COC=1C=CN=C(CN2CCN(CC2)C(C)C=3C=CC=CN3)C1OC	-6.80708	0.38436	6.13265
14972	Z1168474625	O=C(NCCN1CCC(CO)CC1)NC=2C=CC=CC2	-6.80673	0.62728	5.20892
14973	Z2608780893	COC=1C=CC(=CC1)C=2C=CN=C(N2)C3CCN(CC3)C(=O)C4=CNN=C4[N+]([O-])=O	-6.80627	0.69218	7.02364
14974	Z1912420086	CC1CCSCCN1CCN2C(=O)NC3(CCCC3)C2=O	-6.80618	0.80943	6.35124
14975	Z973575572	CN(CC=1C=CC=C(O)C1)C(=O)CNC(=O)CC2CCCCC2	-6.80612	0.68331	6.12203
14976	Z27647576	CC=1C=C(C)C=C(C1)C(=O)NC=2C=CC=3OCOC3C2	-6.80585	0.53138	5.52645
14977	Z1139209277	C1=CC=2C(=NC=NC2N1)N3CCCN(CC4=NOC(=N4)C5CC5)CC3	-6.80569	0.54397	6.37591
14978	Z48863372	CC=1C=CC=CC1NC(=O)CC2=NC(=CS2)C=3C=CC(=CC3)C(C)C	-6.80538	0.61521	6.76715
14979	Z133870798	CN(CC=1C=CC=CC1N2CCOCC2)S(=O)(=O)C3=CC=CS3	-6.80507	0.42666	6.60908
14980	Z1000226830	CCN1CCCC1CN(CCN(C)C)C(=O)C=2N=NN(C2C)C=3C=CC(C)=CC3	-6.80501	0.26462	6.80787
14981	Z274762730	CCC(=O)NC=1C=C(C=CC1OC)C2=NC=3C=CC=CC3N2	-6.80471	0.6928	6.11143
14982	Z1510953757	CC1(C)CC(CCO1)NC(=O)C=2C=CC(=NC2)C(F)(F)F	-6.80435	0.53401	5.7595
14983	Z2335083536	CCCC1=NC=C(S1)C(=O)N2CCC(C2)(C(N)=O)C=3C=CC=CC3	-6.80398	0.52396	6.44894
14984	Z369273640	O=S(=O)(NC1CCC(CC1)C=2C=CC=CC2)C3=CC=CS3	-6.80386	0.58555	6.10507
14985	Z30217463	O=C(NCCCN1C=CN=C1)C=2C=C(N=C3C=CC=CC23)C=4C=CN=CC4	-6.80383	0.45571	5.85182
14986	Z2598727328	CC1=NC(CN2CCC(CN(C)C)CC2)=C(C)O1	-6.80359	0.3478	5.40837
14987	Z2102819476	O=C(CN1CCCC(F)(CO)C1)N2CCN(CC3=CC=CO3)CC2	-6.80316	0.31533	5.36444
14988	Z1375754274	COC=1C=CC2=C(C(=O)N3C=4C=CC(Cl)=CC4C5=NC(=O)C(C)=NN5C23)C1OC	-6.80267	0.10518	5.50999
14989	Z372559992	O=C(NC=1C=CC=C(C1)C2=CC=NN2)C=3C=CC=C(F)C3	-6.80267	0.75058	5.61582
14990	Z813086586	O=C(NC=1C=CC=C(C1)N2CCCCC2)NC3CCCC3	-6.80252	0.57369	5.70244
14991	Z1259957371	O=C(NC1CCCN(C1)C=2C=CC=C(F)C2)C3=CN=C(S3)C=4C=CN=CC4	-6.80233	0.28337	5.34293
14992	Z1982332056	CNC=1N=C(C)C=C(N1)C(=O)N2CCC3CCC(C2)N3C(C)C	-6.80232	0.36286	5.90487
14993	Z1368607149	O=C(CN1CCCC1=O)NC(C2CCCC2)C(F)(F)F	-6.80221	0.5691	5.94045
14994	Z107728130	CC=1C=CC(=CC1C)NC(=O)CN2N=NN(C2=O)C3=CC=CS3	-6.80207	0.49376	5.95627
14995	Z333675358	CC(C)C(=O)NCC1=CC=CN=C1N2CCOCC2	-6.80173	0.54349	5.8268
14996	Z1744144947	CCC1C(=O)N(CC)CCN1C=2C=CN=C(N2)C=3C=CC=CC3	-6.8017	0.49825	5.69312
14997	Z2042388597	CN1C=CC=2C=CC(=CC2C1=O)NS(=O)(=O)C3=CC=CC(C#N)=C3	-6.80157	0.63491	5.93222
14998	Z82187653	CCOC=1C=CC=CC1NC(=O)CN2C(C)=CSC2=O	-6.80155	0.56269	6.07112
14999	Z98665693	CN(C)CCN1C(=O)C=2C=CC=CC2N=C1SCC(=O)NCC3=CC=CS3	-6.8014	0.27648	6.8379
15000	Z416850826	CC1=CC(CN2CCCN(CC2)C=3C=CC=CC3C#N)=NO1	-6.80067	0.78206	5.99408
15001	Z30386820	CCOC(=O)C=1SC(=NC1C)NC(=O)C=2C=CC=CC2C	-6.80061	0.84515	6.07121
15002	Z1989722408	CC(=O)N1CCN(CC(C)(O)C(F)(F)F)CC21CCCCC2	-6.80028	0.34321	5.03908
15003	Z3173465365	COC(C)(CO)CNC(=O)C1=CC=C(C=C1C)C(=O)O	-6.8002	0.43839	5.19542
15004	Z1672626081	O=C(NCC=1C=CC(=CC1)CN2CCCC2)NC=3N=CN(N3)C4CCCCC4	-6.80014	0.70547	6.36943
15005	Z18994134	CN(CC=1C=CC(Cl)=CC1)C(=O)COC(=O)C2CCN(CC2)S(=O)(=O)C3=CC=CS3	-6.79996	0.3396	6.72215
15006	Z372559890	CC=1C=CC=CC1C(=O)NC=2C=CC=C(C2)C3=CC=NN3	-6.79994	0.71638	5.628
15007	Z1441583207	CC=1C=CC=C(N1)C2CCCN2C(=O)C3=CC=C(C=4C=CC=CC4)N3C	-6.79992	0.38116	6.68373
15008	Z1917996409	CSCC(O)CN1N=NC(=N1)C=2C=CC=CC2C	-6.79977	0.56247	5.71704
15009	Z1075375198	O=C(NC1CCOCC1)N2CCCC(CC2)C=3C=CC=CC3	-6.79945	0.5086	5.17819
15010	Z339864848	CC1=NN(C(C)=C1CC(=O)N2CCCC=3C=C(C)C=CC32)C4=NC(C)=CC(C)=N4	-6.79934	0.60172	6.70346
15011	Z2063744330	CC=1OC=2C=CC=CC2C1C(=O)N3CCC[C@H]3CN4C=CN=N4	-6.79933	0.68921	6.19371
15012	Z1342007672	CCN(C)CC1CCN(C1)C(=O)NC=2C=CC(=CC2)C3=CSN=N3	-6.79925	0.49812	5.80341
15013	Z1761186093	CN(C)C=1N=CC=C(N1)N2C[C@@H](F)C[C@H]2CN(C)C3CCOC3=O	-6.79875	0.39412	6.26188
15014	Z2763723207	CN1C=NC=C1[C@@H]2CN(C)C[C@H]2NC(=O)C=3C=CN=C(C3)C4CC4	-6.79854	0.49547	5.58233
15015	Z1139415872	CCN1CCN(C1=O)C2CCN(CC3=NN=C(O3)C(C)C)CC2	-6.79846	0.49313	5.79453
15016	Z228017752	CS(=O)(=O)N1CCC(CC1)C(=O)NC2=NC=3CCCCC3S2	-6.79817	0.86215	6.22385
15017	Z983913096	COC=1C=CC(=CC1)C2CCN(C2)C(=O)NC=3C=CC=NC3	-6.79817	0.53277	5.99115
15018	Z242294788	O=C(CCCC1=NC=2C=CC=CC2S1)N3CCCC3C=4C=CC(F)=CC4	-6.79815	0.39405	6.80704
15019	Z2766024354	O=C(N[C@H]1COC[C@H]1OC=2C=NNC2)C3(F)CC3	-6.79774	0.83474	5.50292
15020	Z1642895471	OCC(O)CNC=1C=NC=2C=C(Cl)C(Cl)=CC2N1	-6.79754	0.59327	6.06462
15021	Z165184406	CNC(=O)C=1C=CC(=CC1)S(=O)(=O)NC(C)C=2C=CN=CC2	-6.79736	0.41367	5.7625
15022	Z1263896733	CC=1C=NC=C(C1)C(=O)NC=2C=CC(C(=O)O)=C(C)C2	-6.79734	0.71979	5.37465
15023	Z763312354	CN1C=CC=C1C2CCCN2C(=O)NC=3C=CC(OC(F)F)=C4N=CC=CC34	-6.79732	0.29039	5.71249
15024	Z2057056153	CC=1C=CC=C(F)C1NC(=O)N2CCC(CC2)C3=NC(=O)NN3	-6.7973	0.41135	5.89759
15025	Z821900872	CC=1C=CC(C)=C(C1)OC2CCN(CC3=NC=4C=CSC4C(=O)N3)CC2	-6.7971	0.84491	6.41678
15026	Z2765645359	O=C(N[C@H]1CCO[C@H]1C2=NC=NN2)C=3N=CC(F)=CC3F	-6.79695	0.47274	5.91751
15027	Z1139707873	CC1=CC=CN2C=C(CN3CCOC(CN4C=CC=N4)C3)N=C12	-6.79694	0.24965	6.14721
15028	Z2058742164	CO[C@H]1C[C@@H](CN(C)C(=O)C2(C#N)CCCCC2)N(C)C1	-6.79692	0.46871	6.26251
15029	Z44593670	CC(NC(=O)NC=1C=CC(F)=CC1)C=2C=CN=CC2	-6.7967	0.52722	5.3203
15030	Z1867244205	CC1CCN(CCS1(=O)=O)C(=O)C2=CN(C)N=C2C(C)(C)C	-6.79667	0.55593	6.21127
15031	Z1667037075	CCCN1N=CC(C(=O)N2CCN3CCOCC3C2)=C1C4CC4	-6.79651	0.50456	6.3008
15032	Z70908929	CC1=NC=2C=C(C=CC2O1)NC(=O)C=3C=CC=CC3C	-6.7964	0.51414	5.83282
15033	Z2052736960	CO[C@@H]1C[C@@H](C2=NC=NN2)N(C1)C3=NC=4C=CC=CC4O3	-6.79634	0.41141	4.89854
15034	Z1612635177	CC(C)CN1C=CN=C1CN2C(=O)C3CCCN3C2=O	-6.79603	0.6318	6.30197
15035	Z1767640687	[O-][N+](=O)C=1C=CC=C(C1)CC(=O)N2CCCN(CC2)C(=O)C3CC3	-6.79597	0.60527	6.4717
15036	Z1699335250	COCC1CCCCN(C1)C(=O)C=2C=NN(C)C2C	-6.79577	0.59212	5.48562
15037	Z18768935	N#CC=1C=CC=CC1OCC(=O)NCC2=CC=CS2	-6.79549	0.68069	6.16472
15038	Z73256272	O=C(NC1=NC=2CCCCC2S1)C3=CC=C4NC(=O)COC4=C3	-6.79537	0.77338	6.00815
15039	Z89134581	O=C(CN1CCN(CC(=O)N2CCCCC2)CC1)NC3=CC=CC=C3C(F)(F)F	-6.79532	0.19541	5.98556
15040	Z993971606	CC(C)CNC(=O)NC(=O)CN1C(=O)NC(C)(C1=O)C2=CC=CC(C#N)=C2	-6.79484	0.4763	6.57792
15041	Z813264468	CNC(=O)C=1C=CC=C(C1)NC(=O)N2CCC(CC2)OC=3C=CC=CC3	-6.79442	0.58477	6.15937
15042	Z1636339734	CC1=NNC(C)=C1C2CCCCCN2C(=O)NCC=3C=CN=C(C3)OCC4CC4	-6.79421	0.31957	6.75258
15043	Z135529352	CC=1C=CC=C(N1)NC(=O)C=2C=CC(C)=C(F)C2	-6.79417	0.78252	5.4529
15044	Z231737572	CC=1OC(C)=C(C(=O)NC=2C=CC=C(C2)C3=NN=NN3C)C1C	-6.79386	0.6514	5.74787
15045	Z15406469	COC=1C=CC=2OC(C(=O)OCC(=O)NCC3=CC=CC=C3OC)=C(C)C2C1	-6.79367	0.59232	6.01466
15046	Z31192344	C1=COC(=C1)CNC=2N=CN=C3SC(=CC23)C=4C=CC=CC4	-6.79347	0.79597	6.59579
15047	Z166466054	CC(SC=1N=C(N)C=2C=CSC2N1)C(=O)N3CCOCC3	-6.79331	0.74428	6.45939
15048	Z986549836	CCC1=NN=C2CCC(CN12)NCC3=CC=C(O3)C4=CC=CC=C4F	-6.79314	0.69824	6.76181
15049	Z2691558923	CC1CCC2=NC(=CN2C1)C(=O)N3CCCN(CC(F)F)CC3	-6.79309	0.45848	5.90899
15050	Z223865588	O=C(NC=1C=CC(F)=CC1)C=2OC=CC2COC=3C=CC=CC3	-6.79296	0.64542	6.18454
15051	Z1527199647	CC1=CC=2C=C(C=CC2N1)NC(=O)C3CCC(F)(F)CC3	-6.79288	0.46597	5.38619
15052	Z1560243303	CN1C=NN=C1C2CCCN2C(=O)NC3=CC=NN3C4CCCCC4	-6.79243	0.27984	6.61285
15053	Z198269642	CC=1C=CC(=NC1)NC(=O)C=2C=C3C=C(C)C=CC3=NC2C	-6.79229	0.61572	6.4348
15054	Z89222448	COC(=O)CN(C)CC1=NC2=CC(=CC=C2C(=O)N1)C(F)(F)F	-6.79211	0.93466	6.38237
15055	Z167643286	CC(=O)N1CCC[C@H]1C(=O)N2CCN(CC3=CC(C)=NO3)CC2	-6.79197	0.41471	6.03257
15056	Z193637528	CC=1SC=2N=C(CSC3=NN=NN3C=4C=CC=CC4)N=C(N)C2C1C	-6.79195	0.39884	6.51044
15057	Z46210696	ClC=1C=CC(=CC1)OCCN2CCN(CC2)C=3N=CC=CN3	-6.79183	0.49648	5.6215
15058	Z89402555	CC=1C=CC(C)=C(C1)S(=O)(=O)N2CCN(CC2)C(=O)C3=CN(C)C=4C=CC=CC34	-6.79175	0.36918	5.75577
15059	Z648659794	CC(C)C1=CC(=NN1)C(=O)NCC=2C=CC=NC2OC3CCCC3	-6.79148	0.55226	6.09708
15060	Z1569952761	COC(=O)C=1C=CC(=CN1)S(=O)(=O)N2CCC=3C=CC=CC3C2C	-6.79127	0.44011	5.28745
15061	Z89322576	COC=1C=C(Cl)C(C)=CC1NC(=O)C=2C=COC2C	-6.79087	0.77089	5.67019
15062	Z19563739	CC=1C=CC(=CC1)N2N=NN=C2SCC3=CN4C=CC=C(C)C4=N3	-6.79068	0.34827	6.45384
15063	Z2938422037	C1CC1N2N=NN=C2N3CC4(CCOCC4)[C@H]5CCC[C@H]53 |&1:16,20,r|	-6.79057	0.52933	6.40518
15064	Z2054214476	CCN1C=CN=C1[C@@H]2OCC[C@H]2C(=O)N3CCN(CC3)C=4C=C(C)N=C(C)N4	-6.7905	0.28951	6.29595
15065	Z381617730	O=C(NC1=NC=C(CC=2C=CC=CC2)S1)C=3C=CNN3	-6.79041	0.71333	6.07381
15066	Z788118438	O=C(NC1=NN=CS1)N2CCC=3SC=CC3C2C=4C=CC=CC4	-6.7901	0.46669	5.75463
15067	Z1413251768	N#CC=1C=CC=CC1OCC(=O)N2CCN(CC2)C3CCOC3	-6.78991	0.58728	5.68127
15068	Z1483773762	CC=1C(=NN(C1NC(=O)C(=O)NCC=2C=CC=NC2)C=3C=CC=CC3)C(C)(C)C	-6.78952	0.25632	6.11731
15069	Z1855997409	COC(=O)CN1CCN(CC1)S(=O)(=O)N2CCCCC2	-6.7891	0.65195	5.62888
15070	Z1203023920	CCC1=NOC(CSC=2N=CN=C3NC=NC23)=N1	-6.78878	0.74998	5.81985
15071	Z606158502	CCC(=O)NC=1C=CC=C(C1)C(=O)N2CCCN(CC2)S(=O)(=O)C=3C=CC(F)=CC3	-6.78873	0.35496	6.30272
15072	Z51758936	CSC=1C=CC=CC1NC(=O)CN(C)C(=O)C2CC(=O)N(C2)C(C)C=3C=CC=CC3	-6.7887	0.30971	7.08476
15073	Z764742946	COC(=O)C=1C=CC2=C(C1)CCN2C(=O)CC=3C=CC(C)=NC3	-6.78861	0.59301	5.99763
15074	Z44591105	CC(=O)NC=1C=CC=C(C1)NC(=O)NC=2C=CC=CC2	-6.78846	0.55882	5.77975
15075	Z1578750501	O=S(=O)(CCOC=1C=CC=CC1)CC2=NN(C=3C=CC=CC3)C=4CCCC24	-6.78839	0.44531	5.84153
15076	Z805673982	CC=1C=CC(=CC1S(=O)(=O)NCCN2CCC=3SC=CC3C2)C(=O)O	-6.78833	0.39853	6.05872
15077	Z24061563	CC1=CC(Cl)=C(NC(=O)CN2C=C(C=CC2=O)S(=O)(=O)N3CCCC3)C(C)=C1	-6.78827	0.55634	5.57629
15078	Z1612552513	CC(NC=1C=CC(=CC1)C2=CN3CCCCC3=N2)C=4C=COC4	-6.78823	0.41255	5.99177
15079	Z868457880	CCS(=O)(=O)NC1CCN(CC1)C(=O)N2CCC3=CC=CC=C32	-6.7873	0.41647	6.29688
15080	Z195940956	CC1CC=2C=C(C=CC2N1CC(=O)NC3CCCC3)S(N)(=O)=O	-6.78708	0.46377	6.50537
15081	Z18741456	O=C(CSC1=NN=CN1)NC2=CC(=CC=C2Cl)C(F)(F)F	-6.78708	0.50872	6.16665
15082	Z46163805	CC1CN(CC(=O)NC2=CC=CC=C2F)CC(C)O1	-6.78699	0.5372	5.62014
15083	Z31218752	CN1C=NN=C1SC=2N=C(CN3CCOCC3)N=C4SC=C(C=5C=CC=CC5)C24	-6.7869	0.63601	6.83624
15084	Z2764120808	COC=1C=CC=NC1CC(=O)N(C)C[C@H]2OCC[C@H]2C3=NC=NN3	-6.78627	0.52591	6.47468
15085	Z3016151084	CCOC(=O)C(NC(=O)C(C)OC)(C=1C=CC=CC1)C(F)(F)F	-6.7862	0.60767	6.29844
15086	Z2011523645	CCN1N=CC=C1S(=O)(=O)N2CCCCC2C3=NNC(C)=N3	-6.78617	0.24954	6.09859
15087	Z1724821465	NC(=O)C=1C=NC=C(N1)N2CCC(CC2)C=3C=CC(Cl)=CC3	-6.78603	0.68785	6.22843
15088	Z237500662	CN(C(=O)CC=1C=NN(C1)C=2C=CC=CC2)C=3C=CC=CC3	-6.78597	0.55589	5.87056
15089	Z1761328690	CC1=NC(CNC(=O)N(C)C[C@@H]2C[C@H](F)CN2CC3=CC=CS3)=NO1	-6.78587	0.39556	6.4534
15090	Z1892491997	CC=1C=CC=C(NC(=O)N2CCC(C)(C)S(=O)(=O)CC2)C1F	-6.78493	0.69862	6.28556
15091	Z1920104143	CSC1(CNC(=O)NCC=2C=CC(=CC2)CN3C=CN=C3)CC1	-6.78489	0.67017	6.3619
15092	Z1160885252	CC=1C=NN(C1)CCNC=2C=C(N=CN2)N3CCCC3CO	-6.78439	0.62464	5.85965
15093	Z188821942	CC(C)NC(=O)CNC(=O)C1=CC=C2NC=NC2=C1	-6.78432	0.73091	5.65274
15094	Z1912977995	O=C(NC1=NC=CN1C=2C=CC=CC2)NC3CCOC(C3)C4CC4	-6.78405	0.52754	6.08258
15095	Z2381945414	CN1N=CC=C1[C@H]2[C@H](CNCC3=CC=CC4=NC=CN34)OCCN2C	-6.78354	0.23369	6.3852
15096	Z269757888	CCSC1=NN=C(C2=CC=CS2)N1CCC(N)=O	-6.78353	0.77002	6.36196
15097	Z2732667496	CC1=NNC(C)=C1CC(=O)N2CCC(CC2)NC3=CC=CC=C3C#N	-6.78348	0.35294	6.22646
15098	Z1747790524	CN1C=C(C=N1)C2=CNC=C2C(=O)N3CCOC4(CCOC4)C3	-6.78335	0.37126	6.09285
15099	Z1991814066	O=C(NC=1C=CC(F)=C(C1)C2CC2)N3CCCC(C3)N4CCCS4(=O)=O	-6.78312	0.40907	6.20981
15100	Z253718666	CC1=CC=C(CN2N=CC=C2NC(=O)CN3CCCCCC3=O)S1	-6.78264	0.61376	6.5598
