Rank	Ligand	SMILES	Binding_Affinity(kcal/mol)
15810	Z856004534	COC(=O)C=1C=CC=CC1NC(=O)C=2C=CN(N2)C=3C=C(C)C=CC3OC	     -4.92
15811	Z362866742	CC(C)N1C(=O)C(=O)N(CCN2N=C3C=CC=CN3C2=O)C1=O	     -4.92
15812	Z48862082	COC=1C=CC(=CC1)C2=CSC(=N2)NCC3=CC=CO3	     -4.92
15813	Z169597958	CCOC=1C=CC=2N=C(NC(=O)CN3C=CC=N3)SC2C1	     -4.92
15814	Z26713089	COC=1C=CC(NC(=O)C=2C=CC=CC2C=3C=CC=CC3)=C(C1)OC	     -4.92
15815	Z2381718409	CN1C=NC=C1[C@H]2[C@H](CNCC=3C=CC4=C(C3)N=CN4C)OCCN2C	     -4.92
15816	Z2381335774	COC=1C=CN2C(=CN=C2C1)C(=O)N[C@H]3CCO[C@@H]3C=4C=NN(C)C4C	     -4.92
15817	Z2353318105	COC=1C=CC(=CC1F)CCNC(=O)N2CCC(CC2)C(=O)O	     -4.92
15818	Z325355964	O=C(CSC1=NN=C(C=2C=C(Cl)SC2Cl)C(=O)N1)NCC(F)(F)F	     -4.92
15819	Z990841806	OCCN1N=CC=2C(=NC=NC21)NCC3=CN4C=CC=CC4=N3	     -4.92
15820	Z1341543467	CCC1=NN(C)C=2NN=C(NC(=O)C=3C=CC=NC3NC(C)C)C12	     -4.92
15821	Z1892317384	CCCC1(COC)CCCN1C(=O)NC=2C=CC(Cl)=C(C2)C(=O)NC3CC3	     -4.92
15822	Z1696549919	N#CC1CCN(CC1)C(=O)NC=2C=C(Cl)C=C3CCOC23	     -4.92
15823	Z26781964	O=C(NCC1=NC=2C=CC=CC2N1)C3=CC=CO3	     -4.92
15824	Z2394910742	CCN1C=C(C=N1)O[C@@H]2COC[C@@H]2NC(=O)C=3C=CC=4NN=CC4C3	     -4.92
15825	Z26295347	CN1C(=O)N(CC=2C=CC(Cl)=C(Cl)C2)C(=O)C1(C)C	     -4.92
15826	Z19628005	CC(=O)OCC(=O)NC=1C=CC=CC1C(=O)NCC=2C=CC(C)=CC2	     -4.92
15827	Z2331371598	CCC1C2=CC=CN2CCN1C(=O)C=3C=CC(C)=NN3	     -4.92
15828	Z26324643	N#CC=1C=CC=CC1COC=2C=CC(Cl)=CC2C(N)=O	     -4.92
15829	Z1570114338	CN1C=C(C=C1C(=O)NC2CCC(CC2)C(=O)O)C(N)=O	     -4.92
15830	Z445201276	O=C(O)C=1C=CC(=CC1)CCNC(=O)C2COCCO2	     -4.92
15831	Z2766691662	O=C(N[C@@H]1C[C@@H](O)C21CCOCC2)C=3C=NC(=NC3)C(F)(F)F	     -4.92
15832	Z27874400	COC=1C=CC=CC1CC(=O)NC2=NC=3CCCCC3S2	     -4.92
15833	Z1820686285	O=C(NC1(CCC1)C2=NN=CN2)C3CC(=O)N(CC(F)(F)F)C3	     -4.92
15834	Z850772866	CCCN1C=NC2=C1C(=O)N(CC3=CC(C)=NO3)C(=O)N2C	     -4.92
15835	Z137202894	CC(C)C1=CSC(=N1)NC(=O)C=2C=CC=NC2O	     -4.92
15836	Z1696305864	CCN1C(=NC=2C=C(Cl)C=CC21)NCC=3C=CN(C)N3	     -4.92
15837	Z223833116	CC(C)N1N=CC=2C=C(C=NC21)C(=O)N3CCCC3C4=NN=C5CCCCCN45	     -4.92
15838	Z2060269812	CCN1C=CN=C1[C@@H]2OCC[C@H]2C(=O)NC=3C=CC=C4OCCC34	     -4.91
15839	Z227390210	NC=1N=C(CSC2=NN=C(N2)C3CC3)N=C4C=CC=CC14	     -4.91
15840	Z2352624472	CCN(CCC1=NC=CS1)C(=O)C=2C=C(C)C=C(C2)C(=O)O	     -4.91
15841	Z804573622	CCCCS(=O)(=O)N1CCCC1C(=O)NCC=2C=NN(C)C2	     -4.91
15842	Z56774279	CN1C(=O)C2=C(N=C3N(CCO)C(=CN32)C=4C=CC=CC4)N(C)C1=O	     -4.91
15843	Z15683405	O=C(COC=1N=CN=C2C(Cl)=CC(Cl)=CC12)NC=3C=CC=CC3	     -4.91
15844	Z2054555722	CC1=CC=CN2C(=CN=C12)CN3C[C@H](F)C[C@H]3C(N)=O	     -4.91
15845	Z2056961572	CCC=1C=CC(=CC1CC)NC(=O)N2CCC3OCCN(C)C3C2	     -4.91
15846	Z87729535	CCN1C(=NN=C1C2=CC=CS2)SC3CC(C)OC3=O	     -4.91
15847	Z1595892254	CC=1C(=CC=CC1N(C)C)NC(=O)N2CCN(CC2)C=3C=CN=CC3Cl	     -4.91
15848	Z2380462559	CN1C=NC=2C=CC=C(C(=O)N3CCOC(C3)C(C)(C)C)C21	     -4.91
15849	Z2386781560	O=C(O)C1CN2C=NN=C2CN1C(=O)CC=3C=CC=C(C3)OC(F)(F)F	     -4.91
15850	Z1471454824	CC1C(C=2C=CC=CC2)C=3C=CC=CC3CCN1C(=O)C4CCC(=O)N4	     -4.91
15851	Z1665404112	CC=1N=CC=C(NC(=O)N2CC3CCCC3C2)C1Cl	     -4.91
15852	Z31146177	N#CC=1C=CC=C(C1)OC=2N=C(CN3CCOCC3)N=C4SC=C(C5=CC=CS5)C24	     -4.91
15853	Z1957972298	CC1=CSC=2C(=NC=NC12)SC3=NN=C(CO)N3C4CC4	     -4.91
15854	Z1677756650	CC(C)[C@@H](NC(=O)NC=1C=CN=CC1F)C(=O)OC(C)(C)C	     -4.91
15855	Z1207583496	COC=1C=CC=C(C(=O)N2CCCCC2CN3CCOCC3)C1OC	     -4.91
15856	Z841954414	CC=1NN=CC1C(=O)N2CCN(CC=3C=CC=C(C3)C(F)(F)F)CC2	     -4.91
15857	Z1987250913	CN1C=C2C(CCCC2C(=O)NC=3C=NC=CC3CO)=N1	     -4.91
15858	Z512789776	CC1=NC=C(CN(C)C(=O)C2(CC2)C=3C=CC(F)=CC3)S1	     -4.91
15859	Z2385604777	CCN1C(CN2CCCC2(COC)C(N)=O)=NC=3C(F)=CC=CC31	     -4.91
15860	Z1952206363	CC1=NC=2C=CC(=CC2N1C)C(=O)N3CCOCC3C4=CC=CO4	     -4.91
15861	Z2056576588	COC1CCCC1C2COCCN2CC3=NC=NN3C(C)(C)C	     -4.91
15862	Z759077726	CC=1C=NC(=CN1)C(=O)NCC=2C=CC=C3OCOC23	     -4.91
15863	Z106368752	COC=1C=CC(=CC1)CN(CC2=NC=3C=C(OC)C(=CC3C(=O)N2)OC)C4CC4	     -4.91
15864	Z410352718	CC1=NC=2C=CC(=CC2S1)NC(=O)NCC3CCCO3	     -4.91
15865	Z1443934210	COC=1C=CC(CN(C)C(=O)C2CC2C(=O)O)=C(C1)OC	     -4.91
15866	Z62771465	COC=1C=CC=C(CN(C)C(=O)C=2C=CC=C3C=CC=NC23)C1OC	     -4.91
15867	Z1762152527	CN(C[C@@H]1C[C@H](F)CN1CC2=NC=CS2)C(=O)C3CCCOC3	     -4.91
15868	Z154318556	CC1=CC(C)=CC(=C1)C(=O)NC(C2=NC=CN2C)C=3C=CC(F)=CC3	     -4.91
15869	Z323852794	CCC1CN(CCO1)C(=O)CN2N=NN(C2=O)C3=CC=CS3	     -4.91
15870	Z54339890	CCCCC1(NC(=O)N(CCC#N)C1=O)C=2C=CC(F)=CC2	     -4.91
15871	Z1754527238	CN1C=CN=C1[C@H]2OCC[C@@H]2NS(=O)(=O)CCC3CC3	     -4.91
15872	Z2059359135	CN1N=CC(C(=O)N2C[C@@H](C(N)=O)[C@@H](C2)C(F)(F)F)=C1C3CC3	     -4.91
15873	Z2051951218	CCC=1C=C(N=C(C)N1)N2CC(COCC(=O)N(C)C)OC(C)(C)C2	     -4.91
15874	Z2732684114	CCC(NC(=O)C1(CC1)NC=2C=CC=CC2)C(O)C(C)C	     -4.91
15875	Z2710093097	CCC1(CCN(CC1)C(=O)NC=2C(F)=CC=CC2OC)N3CCOCC3	     -4.91
15876	Z16396045	O=C(CN1C(=O)NC2(CCCC2)C1=O)NC=3C=CC(=CC3)OC(F)(F)F	     -4.91
15877	Z990874348	CN(C)C1(CNC2=NC=NC3=C2C=NN3CCO)CCCC1	     -4.91
15878	Z1348916246	CC=1OC(=NC1CC(=O)N2CCOC=3C=CN=CC32)C4=CC=CO4	     -4.91
15879	Z117810400	COC=1C=C(C=C(C1)C(=O)N2CCC=3SC=CC3C2C4=CC=CS4)OC	     -4.91
15880	Z113847538	COC=1C=C(OC)C=2C(=CC(=NC2C1)SCC(=O)N3CCNC3=O)C=4C=CC=CC4	     -4.91
15881	Z2379555393	COC1=CC=C2CCC3(NC(=O)N(CC=4C=NSN4)C3=O)C2=C1	     -4.91
15882	Z1608030586	CN(C)C=1C=CC=CC1CNC=2C=NC=3CCOCC3C2	     -4.91
15883	Z239533948	COC=1C=CC=CC1OCC(=O)NC=2C=NC3=C(C2)C(C)=NN3C	     -4.91
15884	Z82993661	O=C(NC=1C=CC=NC1)C=2C=CC(=CC2)N3C=CC=N3	     -4.91
15885	Z88384785	CCC=1C=CC(Cl)=C(CC)C1NC(=O)COC=2C=C(C)ON2	     -4.91
15886	Z1564026603	CC1=NC(=NN1C=2C=CC(F)=CC2)C(=O)NCC=3N=CN(C)N3	     -4.91
15887	Z2383223633	CC=1N=CC=NC1N2CCCC(O)(CC3=NN=CN3C)C2	     -4.91
15888	Z1232707597	CC1CN(CC2=NC3=CC(Br)=CN=C3N2)CC(C)O1	     -4.91
15889	Z2766695287	CN1C=NC=2C(=CC=NC21)C(=O)N[C@@H]3C[C@@H](O)C43CCOCC4	     -4.91
15890	Z1756701477	CN1C=C(C=N1)[C@H]2OCCC[C@@H]2NC(=O)C=3C=CNN3	     -4.91
15891	Z244503962	O=C(NC=1C=CC(Cl)=CN1)C2CC(=O)NC=3C=CC=CC32	     -4.91
15892	Z57907630	CCOC=1C=CC(=CC1)NC(=O)C=2N=C(N=CC2Cl)SCC	     -4.91
15893	Z99599914	O=C(O)C1=CC(=C(S1)N2CCOCC2)C=3C=CC=CC3	     -4.91
15894	Z2054896691	CO[C@H]1C[C@@H](CO)N(CCNS(=O)(=O)C=2C=CC=CC2)C1	     -4.91
15895	Z2404585802	CCN1C=CN=C1[C@@H]2OCCC[C@H]2C(=O)NCC=3C=CC4=CN=CN4C3	     -4.90
15896	Z2055096230	CC1=CC(=NO1)C(=O)N[C@@H]2CCC(=O)N(C3CC3)[C@H]2C4=CN=CN4C	     -4.90
15897	Z2055843418	CO[C@H]1C[C@@H](CO)N(C1)C(=O)CN2CCN(CC=3C=CC=CC3)CC2	     -4.90
15898	Z57281398	COC(=O)C(C)OC=1C=CC=2C(=O)C(=COC2C1)C=3C=CC=CC3	     -4.90
15899	Z1416718061	CC1CN(CC(O1)C=2C=CSC2)C(=O)NCC=3C=CNN3	     -4.90
15900	Z1367524128	N#CC1=CSC(=C1)C(=O)NC=2C=CC(=NC2)NC(=O)C=3C=CC=CC3	     -4.90
15901	Z364312678	CCCCN1N=C(C=CC1=O)C(=O)NC(CC(=O)O)C2=CC=CS2	     -4.90
15902	Z318371756	CC1=CC=C(C(=O)N2CCOC(C2)C=3C=CC(F)=CC3)N1C	     -4.90
15903	Z1843856932	CCN1CN(CC1=O)C(=O)CCN2C(=O)C(C)OC=3C=CC=CC32	     -4.90
15904	Z1729713324	O=C1C=2C=CC=NC2N=CN1CCCCC=3C=CC=CC3	     -4.90
15905	Z1635951286	CC1(C)COCCN1CCNC(=O)C=2C=CC(=NN2)OCC(F)(F)F	     -4.90
15906	Z285973934	CC1(C)NC(=O)N(CC2=COC(=N2)C=3C=CC(F)=CC3)C1=O	     -4.90
15907	Z30475605	[O-][N+](=O)C=1C=CC=CC1N2CCN(CC2)C(=O)C3CC3	     -4.90
15908	Z212137690	CC=1C=CC=C(NC(=O)CN2CCOC(C)C2)C1C	     -4.90
15909	Z929740730	CC1=CC(=NN1C(C)(C)C)C(=O)NC(CC(=O)O)C=2C=CC(F)=CC2	     -4.90
15910	Z2765723280	CC=1C=C(C#N)C=CC1C(=O)N2CCC(C2)C=3C=C(O)N=C(N3)N(C)C	     -4.90
15911	Z316716516	CCCNC=1C=CC(=CC1NC(=O)C=2C=NC(C)=CN2)S(=O)(=O)N(CC)CC	     -4.90
15912	Z145110528	O=C(NCC=1C=CC(=CC1)OC=2C=CC(F)=CC2)C=3C=NC=CN3	     -4.90
15913	Z1531120553	O=C(NC1=CC=NN1CC=2C=CC(=CC2)OC(F)(F)F)C3=CC=CN=C3	     -4.90
15914	Z2499127853	CC=1C=C(CNC(=O)C2=CC(=O)NC=3N=CN(C)C23)N=C(C)N1	     -4.90
15915	Z2368651430	FC1(F)CNCCC1CNC2=CC(=NC=N2)N3CCOCC3	     -4.90
15916	Z16117151	COC=1C=CC=CC1CC2(C)NC(=O)N(CC(=O)NC=3C=CC=4OCOC4C3)C2=O	     -4.90
15917	Z1761164922	CC1=CN=C(CN(C)C[C@@H]2C[C@H](F)CN2C3=NN=C(C)O3)O1	     -4.90
15918	Z909651116	CN1N=CC=2C(=NC=NC21)NC=3C=NN(C3)C(C)(C)C	     -4.90
15919	Z1743853556	COC(=O)CCCC(=O)N1CCNC(=O)C1C2=CC=C(F)C=C2C	     -4.90
15920	Z82232672	CCOC(=O)C=1SC(=NC1C)NC(=O)C=2C=C(Cl)C=CN2	     -4.90
15921	Z1634930284	CN1N=CC2=C1CCCC2NC(=O)C3(CC3)C(=O)O	     -4.90
15922	Z1172753678	O=C(CC=1C=CC=NC1)N2CCC=3C(F)=CC(F)=CC32	     -4.90
15923	Z48857182	COC(=O)CC1=CSC(=N1)NC=2C=CC(F)=C(Cl)C2	     -4.90
15924	Z45637261	COC=1C=CC(=CC1)S(=O)(=O)NC(CCSC)C(=O)O	     -4.90
15925	Z1991857587	CC(C)OC=1C=CC(=CN1)C(=O)NC=2C=NN(C2)C(C)(C)C(=O)O	     -4.90
15926	Z2055350241	COC[C@@H]1C[C@@H](CN1C(=O)C=2C=NC(=NC2)C=3C=CC=CC3)OC	     -4.90
15927	Z1650358317	O=C(NC=1C=CC(=CC1)N2C=CC=N2)N3CCC(O)C3	     -4.90
15928	Z838113618	CC=1C=C(N=C(N)N1)N2CC(C)OC(C2)C=3C=CC=CC3	     -4.90
15929	Z1997923932	CN1CCN(CCNC(=O)C2=CC=C(F)C=C2O)CC1(C)C	     -4.90
15930	Z873307902	COC=1C=CC(=CC1)CC(=O)N2CCN(CC2)C(=O)NC=3C=NNC3	     -4.90
15931	Z2193992168	CCC(C=1C=CC=CC1)N2CC(=O)N(C2=O)C=3C=CC=C(C3C)C(F)(F)F	     -4.90
15932	Z1401663311	CN(C)C=1C=C(C=CN1)C(=O)N2CCC3(CCOC3)C2	     -4.90
15933	Z2190260199	COCCC1COCCN1C(=O)NC=2C=CC=3C=CC(=O)N(C)C3C2	     -4.90
15934	Z2589202268	C=1C=CC(=CC1)OCC=2N=NN(CCC3CCC3)N2	     -4.90
15935	Z991969882	CC1=NOC(C)=C1NC(=O)N(C)CC=2C=CC=CC2Cl	     -4.90
15936	Z1892996349	COC=1C=C(C=CC1NC(=O)N2CC3CCCC3C2)SC	     -4.90
15937	Z1815870205	CN1C=CC(=N1)NCC2=NC(=CS2)C=3C=NN(C)C3	     -4.90
15938	Z2149411766	CC(C)(C)C=1N=CC(=CN1)C(=O)N2CCN(C=3C=CC(F)=CC32)C4CC4	     -4.90
15939	Z24390714	O=C(COC(=O)CNS(=O)(=O)C=1C=CC=CC1)NC2=CC=CC=C2F	     -4.90
15940	Z955124660	O=C(O)C=1N=NN(C1C(F)(F)F)C=2C=CC(Br)=CC2	     -4.90
15941	Z2736934566	CC(C)(C)C=1C=CC(=CC1)NC(=O)CN2C=NC(C#N)=N2	     -4.90
15942	Z29731173	CC1=CC(=O)OC=2C=C(C=CC12)NC(=O)C=3C=CC(=CC3)C(F)(F)F	     -4.90
15943	Z1982370284	CC=1C(=CC=CC1N(C)C)NC(=O)C=2C=CC=C(O)C2[N+]([O-])=O	     -4.90
15944	Z2301527306	Cl.COCC1=NOC(CN2C[C@H](C[C@H]2CN3CCCC3)OC)=N1	     -4.90
15945	Z1268778606	CCCC1=NNC(=N1)C2CN(CCO2)C(=O)C3=CSC=N3	     -4.90
15946	Z295508922	CC=1C=CC(=CC1)C(=O)NC=2C=CC(=CC2)N3C=NC=N3	     -4.90
15947	Z2062071035	CN1N=CC=C1[C@H]2[C@@H](CCC(=O)N2C)NC(=O)C=3C=CC=C4NC=NC34	     -4.90
15948	Z2064247198	CNC=1N=C(C)C=C(N1)C(=O)NC2CCC(N(C2)C(C)=O)C(F)(F)F	     -4.90
15949	Z1939920014	CCC1=NC(CN2CC(O)CC2C=3C=CC=CC3C(F)(F)F)=NN1	     -4.90
15950	Z1897679138	COC=1C=CC(=CC1NCC=2C=CC(C)=C(C2)OC)S(=O)(=O)NC(C)(C)C	     -4.90
15951	Z1982375700	O=C(NC(CO)CC=1C=CC=CC1)C2CCN(CC(F)F)CC2	     -4.90
15952	Z46521547	O=C(CN1CCCC1C2=CC=CS2)NC=3C=C(C=CC3N4C=NC=N4)C(F)(F)F	     -4.90
15953	Z1677957405	O=C(NC1=NNC(=N1)C2CCC2)C=3C=NN(C3)CCC(F)(F)F	     -4.90
15954	Z453671586	CC=1C=NC(=CN1)C(=O)NC=2C=CC(=NC2)N3CC(C)OC(C)C3	     -4.90
15955	Z1572552749	CC1COC(CO)CN1CC=2C=CC=CC2OCC3=CC=CN=C3	     -4.90
15956	Z44451279	COC=1C=CC(CN(C)CC2=NC=3C=CC=CC3C(=O)N2)=C(C1)OC	     -4.90
15957	Z225163858	COC=1C=C(C=CC1OC(F)F)CNC(=O)CN2CCC=3SC=CC3C2	     -4.90
15958	Z1759004694	CN(CC(N)=O)CC1CN(CC2CCOCC2)CCO1	     -4.90
15959	Z394931344	O=C(CN1C=CC=NC1=O)NCC2(CCCCC2)N3CCOCC3	     -4.90
15960	Z1846868381	O=C(NC=1C=C(F)C=CC1OCC2CC2)N3CCC4(CCOC4)C3	     -4.90
15961	Z1765435541	OC1(CNC=2N=CN=C3C=CSC23)CCCC(C1)C(F)(F)F	     -4.90
15962	Z368406508	COC(=O)COC1=CC=CC(=C1)NC(=O)CN2C=C(Br)C(=O)NC2=O	     -4.90
15963	Z2616917243	COC=1C=C2C(=CC1F)CCC2NC(=O)N3CC4COCC4(C)C3	     -4.90
15964	Z2379497004	C=CCNS(=O)(=O)C=1C=CC=C(C1)C(=O)NC(CCO)C(F)F	     -4.90
15965	Z1231068057	CC(NC(=O)C=1C=C(C=CN1)N2C=CC=N2)C3=CC=C(F)C(F)=C3	     -4.90
15966	Z46165780	CCN1CCN(CC(=O)NC2=CC=CC(=C2)SC)CC1	     -4.90
15967	Z905795102	O=C(COC=1C=CC(F)=CC1)NCC(C=2C=CC(Cl)=CC2)N3CCOCC3	     -4.90
15968	Z102075356	CCCN1N=C(C=CC1=O)C(=O)N(CC=2C=CC=CN2)C3CC3	     -4.90
15969	Z26445601	CN(C)S(=O)(=O)C=1C=CC(=CC1)C(=O)N2CCN(CC2)C=3N=CC=CN3	     -4.90
15970	Z2092628331	CC(O)(C(=O)N1CCC(CC1)OC=2C=NC=CN2)C3CC3	     -4.90
15971	Z2713991825	CN1C(=O)COC=2C=CC(=CC21)C(=O)NCCC3=NC=NN3	     -4.90
15972	Z2056547557	CC(=O)N1CC(CCC1C(F)(F)F)NC(=O)CN2C=CC=N2	     -4.90
15973	Z2051815007	CCN1C=CN=C1C(NS(=O)(=O)C2CC2)C3CCOCC3	     -4.90
15974	Z29177258	NC(=O)C=1C=CC=C(C1)NC(=O)C=2C(F)=CC=CC2F	     -4.90
15975	Z2062314325	CO[C@H]1C[C@@H](CN2CCCC2)N(CC3=CN=NN3C)C1	     -4.90
15976	Z368574900	O=S(=O)(C=1C=CC=NC1)N2CCN(CC2)C=3N=CC=C(N3)C(F)(F)F	     -4.90
15977	Z1118522382	OC1(CNCC2=CC(F)=CC=C2F)CCOCC1	     -4.89
15978	Z2758170219	CCC(=O)NCC=1C=NNC1C2CCN(C2)C=3N=CC=CC3C#N	     -4.89
15979	Z1673412963	CN1N=CN=C1SCC(=O)N2CCOC(C2)C=3C=CC(F)=CC3	     -4.89
15980	Z1130377986	O=C(NC1=CC=CC2=CC=CN=C12)N3CC[C@@H](O)C3	     -4.89
15981	Z990886870	CC1=NC(=CS1)CNC=2N=CN=C3C2C=NN3CCO	     -4.89
15982	Z1572451371	CC1=NNC(C)=C1C2COCCN2CC=3C=CC=C4OCOC34	     -4.89
15983	Z1571626962	CN1C=C(C=N1)CC(=O)N2CC(O)CC2C3=CC=C(F)C(F)=C3	     -4.89
15984	Z596222082	COCCN1C=C(C=N1)NC(=O)N2CCOC(C2)C=3C=CC(F)=CC3	     -4.89
15985	Z45969141	COC=1C=CC(C=C2SC(=CC(=O)NC=3C=CC=CC3OC)N(C)C2=O)=CC1O	     -4.89
15986	Z197722068	CCOC=1N=CC=CC1C(=O)NC=2C=CC=CC2C(=O)NCC3=CC=CO3	     -4.89
15987	Z2054927909	CCOC[C@@H]1CN(C[C@H]1C=2C=NN(C)C2)C(=O)C=3OC=CC3C	     -4.89
15988	Z2058810873	COC=1C=CC=C(C)C1NC(=O)N2CC(C2)NC(=O)C3CC3	     -4.89
15989	Z44541449	CC=1C=CC(=CC1)NC(=O)CN(C)CC2=NC=3C=CSC3C(=O)N2	     -4.89
15990	Z383132078	CN1C(=O)C=CN(CC(=O)N2CCCC2C=3C=CN=CC3)C1=O	     -4.89
15991	Z1257920850	C#CCOC=1C=CC(=CC1)NC(=O)NC2C3CCOC3C2(C)C	     -4.89
15992	Z1538239601	CN1N=C2CN(CC(O)COC=3C=CC(C#N)=CC3)CCN2C1=O	     -4.89
15993	Z1665923877	CN1C=NC=C1CCNC=2C=CC(=C(N2)C=3C=CC=CC3)[N+]([O-])=O	     -4.89
15994	Z1550952883	CC=1C=CN=C(N1)C(NC(=O)C=2C=CC(=CC2F)N(C)C)C3CC3	     -4.89
15995	Z56807231	NC1=CC(=O)NC(=N1)SCC(=O)NC=2C=CC(Cl)=C(C2)C(F)(F)F	     -4.89
15996	Z1787175773	COCC=1C=C(N=CN1)NC(=O)N2CCC(CC2)C3CCCO3	     -4.89
15997	Z108544672	CN1C=CC(=N1)NC(=O)CC=2C(Cl)=CC=CC2F	     -4.89
15998	Z20247703	CN(CC1=CC=CO1)C(=O)CSC=2N=CN=C3SC=CC23	     -4.89
15999	Z91016520	O=C(N=C1SC=CN1CC=2C=CC=CC2F)C=3C=CC=CN3	     -4.89
16000	Z645110784	CC(OCC(O)CNC=1N=CN=C2C1C=NN2C)C=3C=CC=CC3	     -4.89
16001	Z2006109868	COC=1C=C(C=CC1O)CNC(=O)N2CCC(C2)S(C)(=O)=O	     -4.89
16002	Z364552532	O=C(NC=1C=CC=C(C1)CN2C=CC=N2)C=3C=C(F)C=C(F)C3	     -4.89
16003	Z1580077844	CCC1CCC(C)N1CC(=O)NC(C)C=2C=CC=CC2OC	     -4.89
16004	Z2650098480	CN1C=C(C=N1)C2=NC=CC=C2C(=O)N3CCOC(C)(C3)C(F)F	     -4.89
16005	Z224123804	COC=1C=CC(=CC1OC)C(CC(=O)O)NC(=O)C2COC=3C=CC=CC3C2	     -4.89
16006	Z1132395851	C=C(C)CN(CC)C(=O)NC1=CC(F)=CC(=C1)N2CCOCC2	     -4.89
16007	Z1444766628	O=C(O)C1COCCN1C(=O)CCN2C=CC=3C=CC=CC32	     -4.89
16008	Z31714967	CC1CCCN(C1)C(=O)CNC(=O)C=2C=CC(F)=CC2	     -4.89
16009	Z1218344102	CCCN1N=CC=C1NC(=O)N2CCC(C2)C=3C=NN(C)C3	     -4.89
16010	Z26033885	NC1=CC(N)=NC(=N1)SCC2=NC=C(O2)C=3C=CC=CC3	     -4.89
16011	Z2053436306	CN1N=CC=2C(=NC=NC21)N3C[C@H](F)C[C@H]3C(=O)N4CCOCC4	     -4.89
16012	Z212139920	CCN(CC=1C(C)=NOC1C)C=2C(=O)NC(=O)N(CC=3C=CC=CC3)C2N	     -4.89
16013	Z31050143	COC=1C=CC=C(C1)C(CNC=2N=CN=C3SC=CC23)N(C)C	     -4.89
16014	Z1276057655	COC=1C=CC(=CC1)CC(=O)NC2=NC=3C=C(F)C=CC3N2C	     -4.89
16015	Z30204780	CCOC=1C=CC=2N=C(NC(=O)C3=CC=C(C)O3)SC2C1	     -4.89
16016	Z26714765	COC=1C=CC(NC(=O)C=2SC=3C=CC=CC3C2Cl)=C(C1)OC	     -4.89
16017	Z18431818	O=C(COC1=CC=C(Cl)C(Cl)=C1)NCC2CCCO2	     -4.89
16018	Z2000210546	CCNC(=O)C=1C=CC(=NC1)N2CC(O)CC2C=3C=CC=C(C3)OC	     -4.89
16019	Z32890270	CCCCN1C(=O)C(CCC(=O)NCC=2C=CC(F)=CC2)=NC=3C=CC=CC31	     -4.89
16020	Z414250002	CC1CCCN(C1)C(=O)NC2=CC=C(F)C(=C2)C(N)=O	     -4.89
16021	Z269504106	COC=1C=CC(=CC1OC)C2=NN=C(NC(=O)C=3C=CC=NC3O)N2	     -4.89
16022	Z2637832821	CC(C)C=1N=CSC1C(=O)NCC23CCCN3CCC2	     -4.89
16023	Z25913173	CCN(CC)C(=O)CN(C=1C=CC=CC1OC)S(=O)(=O)C2=CC=CS2	     -4.89
16024	Z1796410470	CC1(C)CN(CC(C)(C)O1)C(=O)C=2NC(=O)NC(=O)C2N	     -4.89
16025	Z20036801	CCN1C(CCC(=O)OC(C)C(N)=O)=NC=2C=C(C=CC21)S(=O)(=O)N(C)C	     -4.89
16026	Z50921504	CC1CCCCC21NC(=O)N(CC(=O)N3C=4C=CC=CC4NC(=O)CC3C)C2=O	     -4.89
16027	Z1652442624	O=C1C(CCCN1C=2C=CC=NC2)NC=3N=CC=CN3	     -4.89
16028	Z1782330406	OCC1CCCCC1NC2CCCC(C2)C(F)(F)F	     -4.89
16029	Z3035557157	CO[C@@H]1C[C@H](CNC=2C=CC3=NN=CN3N2)N(C1)C=4C=CN=CN4	     -4.89
16030	Z2234919268	CC(C)C=1C=CC=CC1NC(=O)N2CCN(CC2C3=NC=CN3C)C(=O)OC(C)(C)C	     -4.89
16031	Z56879685	CC=1C=C(NC(=O)C=2C=CC(C#N)=CC2)N(N1)C=3C=CC=CN3	     -4.89
16032	Z1071347922	O=C(NC=1C=CC=2OCCOC2C1)N3CCOC(C3)C=4C=CC(F)=C(F)C4	     -4.89
16033	Z317191314	CC=1C=CSC1C(=O)NC=2C=CC(=NC2)N3C=NC=N3	     -4.89
16034	Z2699389039	CN1CCCCC(CNC(=O)N[C@H]2CCN(C2)S(=O)(=O)C=3C=CC=CC3)C1	     -4.89
16035	Z104362002	COC(=O)CC1=CC(=O)NC(=N1)SC(C)C(=O)NC=2C=CC=CC2OC	     -4.89
16036	Z819824928	O=C(CNS(=O)(=O)C=1C=CC(F)=C(C1)C(F)(F)F)NC2CC2	     -4.89
16037	Z2626036018	CC1C(CCN1C(=O)NC=2C=CC=3OCCOC3N2)N4CCCC4	     -4.89
16038	Z940933940	O=C(NC=1C=CC=CC1N2CCCC2)N3CCC(CC3)N4C=CC=C4	     -4.89
16039	Z1440321647	O=C(NC=1C=CC=CC1OC(F)F)N2CCC3(O)CCCCC3C2	     -4.89
16040	Z117941186	CC=1C=C(C=CC1Cl)OCC(=O)NC(CN2CCOCC2)C=3C=CC=CC3	     -4.89
16041	Z118595096	OC=1C=CC(=CC1)C2=NC(=CS2)C=3C=CC(F)=C(F)C3	     -4.88
16042	Z1270443613	CC1=CC=C(O1)C=2NN=C(N)C2C=3C=CC=4OCOC4C3	     -4.88
16043	Z19747663	O=C(OCC1=NC=2C=CC=CC2S1)C=3C(F)=CC=CC3Cl	     -4.88
