Rank	Ligand	SMILES	Binding Affinity (kcal/mol)	CNNscore	CNNaffinity
3040	Z1839365800	CC1OCCCC1C(=O)N2CCC(CC2)C3=NC(=NO3)C=4C=CC=CN4	-8.36	0.704573	7.641713
3041	Z1333106757	COC1=CC(=CC(=C1)N2CCC(C2)NCC=3C=CC=NC3)OC	-8.36	0.656012	7.135883
3042	Z1738902069	CC1=NN(CC(C)C)C(C)=C1S(=O)(=O)NCC2=NC(=CS2)C(=O)O	-8.36	0.915921	7.949334
3043	Z1750966956	CC1(C)CCC(CNC(=O)NC=2C=CC=CC2C=3C=CN=CC3)O1	-8.36	0.944961	7.442338
3044	Z1759760541	CC1=CSC=C1NC(=O)N2CCC(C2)NC=3C=CC4=NC=CN4N3	-8.36	0.980731	7.954365
3045	Z1792553820	N#CC=1C=CC=C(C1)NC(=O)N[C@@H]2CCCC[C@H]2N |&1:12,17,r|	-8.36	0.929714	6.960284
3046	Z1827897742	NC1(CC=2C=CC=CC2C1)C(=O)N3CCC(O)(C3)C(F)(F)F	-8.36	0.929586	7.225457
3047	Z1348340036	CC(C)C1=NSC(=N1)NCC=2C=CC=C(C2)CN3C=CN=C3	-8.36	0.929928	7.708797
3048	Z1743858147	OC1CN(CC21CC2)C=3C=CC4=NN=C(N4N3)C(F)(F)F	-8.36	0.385687	6.919069
3049	Z1677957355	CN1C=C(C(=O)NC2=NNC(=N2)C3CCC3)C=4C=CC=CC41	-8.36	0.755501	7.333431
3050	Z2057682123	CC(=O)NC1CN(C1)C(=O)NC(CCC=2C=CC=CC2)C(F)(F)F	-8.35	0.916969	7.513256
3051	Z1557186145	CC1(O)CCCN(CC2=NC3=CC(=CC=C3O2)C(F)(F)F)C1	-8.35	0.799293	7.160797
3052	Z3071536165	CN(C)C(=O)COC=1C=CC=CC1C(=O)NCCCC2=CC=CN=C2	-8.35	0.654587	6.930117
3053	Z1311672745	CN(CC1=NC=NN1C)C(=O)NC=2C=CC(=CC2)OC=3C=CC=CC3	-8.35	0.865434	7.689682
3054	Z1975263555	CC1=CCCN(C1)C(=O)NC2CCCN(CC3=NC=CN3C)C2=O	-8.35	0.594664	7.136011
3055	Z1563165020	O=C(C=1N=CN(N1)C=2C=CC=CC2)N3CCCC=4C=CC=CC43	-8.35	0.699008	7.402503
3056	Z2010295225	CN1C=C(C=N1)OC=2C=CC=CC2C(=O)NC=3C=CC=4NN=CC4C3	-8.35	0.945774	7.618103
3057	Z1272729396	CC1=CC(C)=NN1CCC(=O)N2CCCC[C@@H]2C(=O)O	-8.35	0.851693	7.340295
3058	Z1642473290	CN1C=NN=C1SCC2=CN(N=N2)C=3C=CC(Cl)=C(Cl)C3	-8.35	0.558018	7.592279
3059	Z1929965297	COC=1C=CC=CC1N2CCC(N[C@H](CO)C=3C=CC=CC3)C2=O	-8.35	0.610914	7.091098
3060	Z2283443368	O=C(C1=CN=C2SC=CN2C1=O)N3CCC[C@H]3COC=4C=CC=CC4	-8.35	0.522834	7.267635
3061	Z1856423208	O=C(NC1=CC(=NN1)C2CC2)NC=3C=CC(=CC3)CN4C=CN=C4	-8.35	0.892209	7.394962
3062	Z20225697	O=C(CSC=1N=CN=C2SC=3CCCCC3C12)NC=4C=CC(Cl)=CN4	-8.35	0.864962	8.246655
3063	Z1414095270	CC1=CC(=O)NC=C1C(=O)NC2CCCN(C2)C3=CC=CC=C3Cl	-8.35	0.715672	7.459125
3064	Z1545965259	CC(OC=1C=CC=C(C1)CO)C(=O)NC2CCN(CC=3C=CC=CN3)CC2	-8.35	0.508145	7.331076
3065	Z2221563248	CC1=C(N=NN1C(C)C)C(=O)NC2=NNC3=C2C(=NN3C)C=4C=CC=CC4	-8.35	0.849189	8.142342
3066	Z3305298236	CC=1C=CC=CC1C(C)C(=O)N[C@H]2C[C@H](CN3C=NC=N3)C2	-8.35	0.707843	7.170539
3067	Z1638301287	O=C(C=1C=C(NN1)C2CC2)N3CC(C3)S(=O)(=O)NC4CCCC4	-8.35	0.828914	7.593971
3068	Z1838266401	CC=1C=C(SC1C(=O)O)S(=O)(=O)NCC2CCC3(CCCCC3)O2	-8.35	0.681858	7.086825
3069	Z2078567687	O=C(C1=CC=C2C=CC=CC2=C1O)N3CCCC3C4CCCO4	-8.35	0.906347	7.483768
3070	Z1632017699	CN1C=C(C=N1)C2=NC(=NO2)C3COCCN3C(=O)NC4CCN(C)CC4	-8.35	0.517656	7.338508
3071	Z2282557309	CC(F)(F)CCCNC(=O)C1=CC(=CC=N1)N2C=CC=C2	-8.35	0.831277	7.217535
3072	Z1918445803	ClC=1C=CC2=NC(=CN2C1)CN3CCN(CC3)C=4N=CC=C(N4)OC=5C=CC=CC5	-8.35	0.145661	7.451134
3073	Z1173523741	CC1=NC=2CCCC(C2S1)N(C)C(=O)COC3=CC=CC(C)=C3	-8.35	0.638474	7.294030
3074	Z1530035350	O=C(NC=1C=CC=2NC(=NC2C1)C(F)F)C=3C=NC4=C(C3)C(=O)NC(=O)N4C5CC5	-8.34	0.900763	8.156907
3075	Z3135081292	NC(=O)CC1CC(C1)NC(=O)[C@@]23CNC[C@H]3COC2 |&1:11,15,r|	-8.34	0.948949	7.035721
3076	Z1446859151	O=S(=O)(C1CCN(C1)C2=NC3=CC=CC=C3O2)N4CCCC4	-8.34	0.599111	7.008880
3077	Z1526664495	CC=1C=NC=CC1N2CCCC(CNC(=O)C3CCCN3)C2	-8.34	0.887955	7.394754
3078	Z1869842298	CC1=CSC2=NC=C(C(=O)NC3CCC(CC3)C(=O)O)C(=O)N12	-8.34	0.487394	7.197872
3079	Z4304762705	Cl.O=C(NCC1=CC=CO1)C2CC=3C(F)=CC=CC3CN2	-8.34	0.695144	6.661273
3080	Z2055351532	COC[C@@H]1C[C@@H](CN1C(=O)CCC2=NC(=NO2)C3CCCC3)OC	-8.34	0.791042	7.350811
3081	Z1416607730	CCS(=O)(=O)N1CCC(CC1)NC(=O)NC(C)CC=2C=CC=CC2Br	-8.34	0.732204	7.713709
3082	Z2138886235	CC(C)(C)OC(=O)N1CCC(C1)N2CCN(CC2)C(=O)C3(CC3)C(N)=O	-8.34	0.338050	7.148863
3083	Z2242892358	CN(CC(O)COC=1C=CC(=CC1)C(F)(F)F)C(=O)C2CSCN2	-8.34	0.761376	6.800729
3084	Z1039080880	C1=CC=2C(=NC=NC2N1)N3CCC(CC3)C4=CNC5=NC=CC=C45	-8.34	0.957312	8.182540
3085	Z1927099270	CCCN(C(=O)C=1C=CN=C(C)C1)C2CCN(CC2)C=3C=C(C)N=C(C)N3	-8.34	0.917685	8.317495
3086	Z1738495986	COC=1C=CC(=C(C)C1)S(=O)(=O)NCCC2=NC(C)=C(S2)C(=O)O	-8.34	0.757971	7.434027
3087	Z8749789850	O=C(O)C(F)(F)F.FC=1C=CC(=CC1)CN2C=C(C=N2)CN3CCC(C3)C4CCOCC4	-8.34	0.550685	7.395160
3088	Z1205512473	O=C(NCC=1C=CC=2OCCOC2C1)N3CCCC4(CC=CCC4)C3	-8.34	0.731981	7.404787
3089	Z1644126974	O=C(NC=1C=CC=C2OCOC12)N[C@H]3CC[C@H](CO)CC3	-8.34	0.939281	7.080521
3090	Z19451145	O=C(CSC1=NN=C(N1)C2=CC=CS2)N3CCOCC3	-8.34	0.602251	6.836578
3091	Z107211536	NC(=NOCC=1C=CC(Cl)=CC1)C=2C=CC(F)=CC2	-8.34	0.964062	7.160921
3092	Z2070851195	CCC=1C=CC=C(C)C1NC(=O)CN2CC(CC2C)N3CCCC3	-8.34	0.794602	7.575047
3093	Z1765172405	FC=1C=CC=2OCCC(NCC3=CNN=C3C=4C=CC=CC4F)C2C1	-8.34	0.965821	8.041523
3094	Z1686957373	CC=1C=C(NN1)C(=O)NC2CC=3C=CC=CC3C2	-8.34	0.958693	7.178055
3095	Z2157077706	CC(C)OC=1C=CC(=CC1)CC2=NOC(=N2)C3CCN(CC3)C4CC4	-8.34	0.862767	7.708843
3096	Z1497284200	CC=1C=CC(=CC1C(F)(F)F)S(=O)(=O)NCC2(CO)COC2	-8.34	0.691289	6.781140
3097	Z1244030091	CSCC(C)(O)CNC(=O)NC=1C=CC(C)=C(C1)S(N)(=O)=O	-8.34	0.803146	7.042099
3098	Z1901079897	O=C(NC1=NN=C2CCCCN12)C3CCCN3C=4C=CC=CC4	-8.34	0.564051	7.252533
3099	Z1192479303	CC1=NOC(=N1)C2CCN(CC2)C(=O)C3=COC=4C=CC=CC34	-8.34	0.713636	7.339984
3100	Z2166798876	O=S(=O)(NC1CCCC1)N2CCC(CC2)N3CCC4=CC(F)=CC=C43	-8.34	0.534947	7.694310
3101	Z1683481262	COC=1C=C(C=CC1F)C2=NOC(=N2)C=3SC=NC3C	-8.34	0.929301	7.575511
3102	Z1426059293	O=S(=O)(C=1C=CC=C(F)C1F)N2CCC(C2)OC=3C=CC=NC3	-8.34	0.604629	7.470111
3103	Z1452464412	CC(NC(=O)C1=CNN=C1C=2C(F)=CC=CC2F)C=3C=CC(=CC3)NC(N)=O	-8.34	0.935238	7.954443
3104	Z1952522309	O=C(CCC=1C=NC=CN1)N2CCCC(C2)NC=3C=CC=CC3	-8.34	0.735432	7.378668
3105	Z1278155019	CC1=NC(C)=C(S1)C(C)N(C)C(=O)NC2=CC=C3C=CN(C)C3=C2	-8.34	0.961883	8.049056
3106	Z1768373222	CC=1C=C2C=CNC2=CC1NC(=O)CC3CCCCC3	-8.33	0.888932	7.297482
3107	Z2290722139	O=C(NC=1C=CN=CC1)N2CCC[C@H]2COC=3C=CC=CC3	-8.33	0.649645	7.043775
3108	Z3084846082	COC=1C=NC(=NC1)N(C)C(=O)CC=2C=CC(=CC2)C3CCC3	-8.33	0.864484	7.649671
3109	Z1930875685	COC=1C=CC=C(C1)CC(C)NC(=O)N2CC(=O)N(C2)C3CC3	-8.33	0.689761	7.204203
3110	Z1981760271	O=C(C1=COC=2C=CC=CC12)N3CCC(CC3)C4=NC(=O)NN4	-8.33	0.660195	7.426422
3111	Z1277633946	C=C(C)COC=1C=CC=C(C1)NC(=O)NC(C)C=2C=NN(C)C2	-8.33	0.920966	7.456239
3112	Z2256304208	CN(C(=O)CC1CCCCO1)C(CC=2C=CC=CC2)C(=O)O	-8.33	0.703376	6.876563
3113	Z2193996873	CC1=NC(CN2N=NC(=C2C)N3C(=O)CN(CC4=CC=CC(Br)=C4)C3=O)=NO1	-8.33	0.529980	7.475892
3114	Z1609555800	CC1=CC(=NN1)C(=O)NCCOC=2C=CC(=CC2)C(=O)O	-8.33	0.752545	6.694184
3115	Z1738361849	CC=1C=CC(=CC1)CC2CCCN2C(=O)NC=3C=CN=C(C)N3	-8.33	0.688435	7.402370
3116	Z1225634537	CC=1C=CC=C(C1)CS(=O)(=O)NC2(C)CCS(=O)(=O)C2	-8.33	0.738513	6.960670
3117	Z1139537836	CC(C1=NC(=NO1)C2CC2)N3CCN(CC4(O)CCCCC4)CC3	-8.33	0.385066	7.243540
3118	Z1698387990	CC1=NN(C)C(SC=2C=CC=CC2)=C1C(=O)NC=3C=CC4=CNN=C4C3	-8.33	0.957111	8.272633
3119	Z2150214754	O=C(CC1CCCC(=O)N1)NC=2C=C(Cl)C(Cl)=CC2F	-8.33	0.687841	7.464487
3120	Z1239514035	CC1=CC=C(CC(C)NC(=O)C=2C=CC(=CN2)C(N)=O)S1	-8.33	0.896040	7.494371
3121	Z1278579410	CN1C(=O)COC=2C=CC(=CC21)NC(=O)N3CCC(C3)N4CCCC4	-8.33	0.910112	7.520907
3122	Z1255513415	CC1=NOC(CNC(=O)C2CCCN2CC=3C=CC=CN3)=N1	-8.33	0.710195	7.258475
3123	Z2071190941	CCC=1NC=CC1C(=O)NC2CCCN(C2)C3=CC=C(F)C=C3C	-8.33	0.715170	7.488139
3124	Z3085240063	CC(C)(C)N1N=CN=C1NC(=O)CC=2C=CC(=CC2)C3CCC3	-8.33	0.889646	7.717769
3125	Z1538670553	CC=1C(Cl)=CC(F)=C(NC(=O)NC(C)C=2C=NN(C)C2)C1F	-8.33	0.943102	7.749484
3126	Z3191882304	CN(C(=O)CNC(=O)C=1C=CC(=CC1)C=2C=NNC2)C3CCCCC3	-8.33	0.828679	7.282428
3127	Z1685047004	CC(C)C1CC(CC2=NC(CC=3C=CON3)=NO2)CCO1	-8.33	0.854024	7.314357
3128	Z2218974925	CN(CC1=CN(N=N1)C2=CC=CC(Br)=C2)C3CCC(C#N)C3	-8.33	0.833155	7.855394
3129	Z2142450372	CC(C)(C)C1=NC(CN2CCCC(CNC(=O)C3(C)CCC3)C2)=NO1	-8.33	0.819911	7.851160
3130	Z1967843037	CC=1C=CC(Br)=CC1C(=O)N2CCC(C2)C(=O)N(C)C=3C=CC=CC3	-8.33	0.929680	7.786428
3131	Z1802347658	CCCN1C=C(C=N1)CNC=2C=NC=3NN=C(C)C3C2	-8.32	0.995715	7.892698
3132	Z1919737744	CN1C=C(C=N1)C=2C=CC(=NN2)NC(=O)NC3CCOC4(CCOCC4)C3	-8.32	0.960510	7.520235
3133	Z2054198389	O=C(CN1CCC[C@H]1CN2C=C(N=N2)C3CC3)N4CCCC5CCCCC54	-8.32	0.660794	8.175743
3134	Z2183122746	CS(=O)C=1C=CC(=CC1)CNC(=O)NC2COC=3C(F)=CC(F)=CC3C2	-8.32	0.636274	6.932954
3135	Z2201187719	C[C@H]1OCC[C@H]1NS(=O)(=O)C2=CC=C3NC(=O)NC3=C2	-8.32	0.880728	7.196021
3136	Z3077812692	COC=1C=CN=C(N1)NCCC2=NN=C3C(=O)N(C)CCN23	-8.32	0.598238	7.242139
3137	Z2186818407	CSC1(CNC(=O)C=2C=C(ON2)C=3C=CC=CC3C(F)(F)F)CCC1	-8.32	0.802639	7.590880
3138	Z3102223310	NC1CC2CC(CC12)C(=O)NCC=3C=NN(C3)CC(F)(F)F	-8.32	0.833632	7.121021
3139	Z1683263169	CC1=CC(=NN1)C2=NC(=NO2)C3CCCC=4C=CC=CC43	-8.32	0.683425	7.519480
3140	Z1900472190	CC(=O)N[C@@H](CC(C)C)C1=NC(COC=2C=CC=CC2F)=NO1	-8.32	0.452157	7.287385
3141	Z1927516471	CC=1C=C(C=CN1)C(=O)N2C3CCC2CC(O)(CC=4C=CC(F)=CC4F)C3	-8.32	0.781061	7.743918
3142	Z1198320427	CC=1C=CC=C2C(=O)N(C=NC12)CCC=3C=CN=CC3	-8.32	0.827902	7.323928
3143	Z223858364	COC=1C=CC=CC1N2CCN(CC2)C(=O)C3=CC=CC4=NC=CC=C34	-8.32	0.512878	7.338634
3144	Z1991693571	CC=1N=CC(C(=O)NCC(C(=O)O)C=2C=CC=CC2)=C(N1)C(C)C	-8.32	0.683035	7.462911
3145	Z1612628263	CCCC1NC(=O)N(C1=O)C=2C=CC(C)=C(C2)OC=3C=C(C)C=CN3	-8.32	0.849302	7.924617
3146	Z2012649191	CC1C=2C=CC=CC2OC1C(=O)NC3CCN(C3)C(=O)COC=4C=CC=CC4	-8.31	0.625719	7.354337
3147	Z1699144465	CC1(CC1NC(=O)C=2SC=CC2N3C=NN=N3)C4=CC=C(F)C(F)=C4	-8.31	0.827467	8.075624
3148	Z1734303475	O=C(NCC=1C=CC=C(C1)OC(F)F)N2CCC3=NNC(=O)C=C3C2	-8.31	0.827551	7.442132
3149	Z2058809036	COC=1C=CC=C(C)C1NC(=O)N2CCN(C)C(C2)C3=NC(C)=NO3	-8.31	0.406638	7.101939
3150	Z2231463735	CCOC=1C=CC=C2NC=C(CC(=O)NCCCC=3C=NN(C)N3)C12	-8.31	0.873589	7.758285
3151	Z3216015745	CC(C)(C)C=1C=CC(=CC1)S(=O)(=O)N[C@@]2(C[C@H](O)C2)C(N)=O	-8.31	0.886102	7.519255
3152	Z2213641706	CS(=O)C=1C=CC=C(C1)C(=O)N2CCCC(C2)C=3C=CC=CC3	-8.31	0.811616	7.471184
3153	Z1419153530	CCOC=1C=CC(=CC1)C(=O)N2CCC(CC2)NC(=O)C3CCNC(=O)C3	-8.31	0.535872	7.266191
3154	Z1922622147	O=C1NC(=O)C2(CCCN(CC3CC3C=4C=CC=CC4)C2)N1	-8.31	0.883997	7.490601
3155	Z1271410388	CSC1CCC(C1)N(C)S(=O)(=O)C=2C=CC=3NC(=O)NC(=O)C3C2	-8.31	0.675031	7.314106
3156	Z1519992096	COC=1C=CC(=CC1OC)C(=O)N2CCC(CC2)NC(=O)C=3C=CN=NC3	-8.31	0.735464	7.392036
3157	Z1914221066	CC=1C=CC(=CN1)S(=O)(=O)NC=2C=CC=C3C=CC=NC23	-8.31	0.825404	7.354369
3158	Z1334997411	O=C(NCC=1C=CC(=NC1)OCC2CC2)C3CC43CCOCC4	-8.31	0.768449	6.552284
3159	Z1139675748	CN1CCN(C1=O)C2CCN(CC3=NC(=NO3)C4=CC=CN=C4)CC2	-8.31	0.566961	7.290351
3160	Z1314068070	CC1(C)CN(CCNC(=O)C2CCCN2CC=3C=CC=CN3)CCO1	-8.31	0.740626	7.507725
3161	Z3268495529	CC(=O)NC(C)(C)C1=NOC(=N1)C(C)(C)C=2C=CC=C(O)C2	-8.31	0.874354	7.658137
3162	Z17106705	O=C1NC2(CCSC2)C(=O)N1CCOC=3C=CC=C(Cl)C3	-8.31	0.911830	7.061932
3163	Z1081120894	CC1=NON=C1NC(=O)C2CCCN2C(=O)C3CC3	-8.31	0.929158	7.460839
3164	Z1180265909	O=C(NC=1C=CC(OC(F)F)=C2N=CC=CC12)N3CCC[C@H]3CO	-8.31	0.834584	7.660851
3165	Z1738014778	O=C(O)C(NS(=O)(=O)C=1C=CC(=NC1)C(F)(F)F)C=2C=CC=CC2	-8.31	0.912800	7.392210
3166	Z1227825353	CC1=NN=C(NC(=O)C2=CC=CC=C2OC3CCC3)S1	-8.31	0.929614	7.158896
3167	Z1165346019	COC=1C=CC(=CC1F)S(=O)(=O)N2CCC(CC2)OCC(=O)O	-8.31	0.770296	7.288871
3168	Z1172668293	CC1=CC=C(CCNC=2C=C(N=CN2)N3CCCCC3)O1	-8.31	0.968637	7.729742
3169	Z1760526683	CN(C)C=1N=CC=C(N1)N2C[C@@H](F)C[C@H]2CNC(=O)NCC=3C=COC3	-8.31	0.391153	7.199195
3170	Z3305298202	CC=1C=CC=CC1C(C)C(=O)NC2CC(CN3C=CC=N3)C2	-8.31	0.815401	7.482811
3171	Z2004704880	CC=1C=C(F)C=C2CCN(CC12)C(=O)C3=CNC=4C=C(C=CC34)[N+]([O-])=O	-8.31	0.600520	7.365415
3172	Z2283235475	CN1N=C(C=C1NC(=O)C=2C=CC(=C(C#N)C2)N3CCCC3)C4CC4	-8.31	0.961400	7.938200
3173	Z106616038	O=C(CN1CCN(CC(=O)N2CCOCC2)CC1)NCCC3=CNC=4C=CC=CC34	-8.31	0.503161	7.136456
3174	Z3087209352	CN1N=C(C=C1C(F)(F)F)NC(=O)C2CCS(=O)(=O)C2	-8.30	0.905213	7.062192
3175	Z2283948544	COC=1C=CC(=CC1)NC2=NC(=CS2)C(=O)N3CCC(O)(C3)C(F)F	-8.30	0.831801	7.680318
3176	Z109131336	COC=1C=CC(=CC1NC(=O)C=2C=C(Cl)C=CC2F)NC(C)=O	-8.30	0.976455	7.770391
3177	Z17900522	CC(=O)NC=1C=CC(=CC1)NC(=O)CSC=2N=C(C)C=C(C)C2C#N	-8.30	0.870135	7.586604
3178	Z1362598003	C=1SC(=NC1CN2CCC(CC2)OCC3CCCO3)NC=4C=CC=CC4	-8.30	0.697606	7.460681
3179	Z1941735504	O=C(NCCC1=COC(=N1)C=2C=CC=CC2)C3=CC=NN3C=4C=CC=CC4	-8.30	0.852468	7.645086
3180	Z1970710745	CCC(C)C(C)(O)CNC(=O)NC=1C=CC(F)=CC1C=2C=NN(C)C2	-8.30	0.959481	7.824833
3181	Z192803478	CC1=NN=C(NC(=O)C=2C=C3C=NN(C3=NC2C)C(C)C)S1	-8.30	0.907316	7.736163
3182	Z1278426510	CC(C)CN1C=C(C=N1)NC(=O)NC2CCCC=3OC=CC32	-8.30	0.704662	7.378345
3183	Z1522032408	OCC(CC(F)(F)F)NCC1=CC=CC=2NC=CC12	-8.30	0.877888	7.038194
3184	Z1577042594	CC1=NC2=NC=NN2C(=C1C)N3CC=C(CC3)C=4C=CC=5OCCOC5C4	-8.30	0.569782	7.912154
3185	Z1867570953	COC=1C(C)=C2COC(=O)C2=C(O)C1CC=C(C)CCC(=O)NC3=NC=C(C)N3	-8.30	0.872244	8.104239
3186	Z3141418028	CC=1OC=C(C1C(=O)N2C[C@@H]3CC[C@]3(N)C2)C(F)(F)F |&1:10,13,r|	-8.30	0.947423	7.354103
3187	Z110017006	COC=1C=CC=2C(=COC2C1)CC(=O)N(C)CC=3C=CC=CC3N4CCCC4	-8.30	0.877774	7.722646
3188	Z1510951744	CC1=NN=C2C=CC(=CN12)C(=O)NC3CCOC(C)(C)C3	-8.30	0.922543	7.137550
3189	Z1897110493	CC=1C=CC(=CC1Cl)CN2CCN3C(CC(C)C)=NN=C3C2	-8.30	0.439720	7.409253
3190	Z193060820	CC=1C=C(N=C(N1)C(C)C)N2CCN(CC2)S(=O)(=O)C=3C=C(F)C=C(F)C3	-8.30	0.580801	7.988662
3191	Z1367467205	N#CC1=CSC(=C1)C(=O)NC=2C=CC=C(C2)OC=3C=CN=C4C=CC=CC34	-8.30	0.762206	7.743860
3192	Z1443976027	CC(C)(NC(=O)CCC=1C=CC(=CC1)C(=O)O)C=2C=CC=CC2	-8.30	0.696359	7.059601
3193	Z1982366634	CN1C=NC=2C=CC=C(C(=O)NC3CCN(CC4CCCC4)CC3)C21	-8.30	0.615010	7.494798
3194	Z2190585061	CN1C=C(N=N1)NC(=O)N2CCC(CC2)C3=NC(=NN3)C=4C=CC=CC4	-8.30	0.982510	7.986163
3195	Z2290935204	CCNC(=O)C=1C=CC=C(C1)CNC(=O)N[C@H]2CCC[C@H]2F	-8.30	0.915442	6.867156
3196	Z1437056571	O=C(NC=1C=CN=CC1)C2=CC=NN2C3CCCC3	-8.30	0.677806	7.232093
3197	Z1234014227	CCC(C(N)=O)N1CCC(CC=2C=CC(F)=CC2)C1	-8.30	0.955905	7.683740
3198	Z1732070982	CCC=1ON=C(C)C1NC(=O)NC=2C=CC=C(C2C)N(C)C	-8.30	0.976624	7.790564
3199	Z1757185652	CN(CC1CCN2C=CN=C2C1)C(=O)C3CC=4C=CC=CC4O3	-8.30	0.825215	7.449641
3200	Z1676191095	O=C(CC1=CNC=2N=CC=CC12)N3CCC=4C(=CC=CC43)C(F)(F)F	-8.30	0.853671	7.617605
3201	Z1360877231	CC1=NNC(C)=C1CCC(=O)N2CCC(CC2)OCC3CCCO3	-8.30	0.915224	7.675875
3202	Z2215589144	CCC=1C=CC(=CC1)C2CCN(C2)C(=O)NC=3C=C(F)C=C(C3)S(N)(=O)=O	-8.30	0.834854	7.848724
3203	Z3290578131	FC=1N=C2C=CC=CC2=NC1N3CCC[C@@H]3C=4C=CON4	-8.30	0.600247	7.422335
3204	Z2032640758	COC=1C=C(C=CC1C)CNC(=O)C2=CC(CC=3C=CC=CC3)=NN2	-8.30	0.971790	7.840558
3205	Z1602742184	CC(C)(C)C(=O)NCC(=O)N1CCOC(CC=2C=CC=CC2)C1	-8.29	0.628592	6.890998
3206	Z3138953942	NC1CN(CC21CCC2)C(=O)C=3OC=NC3C(F)(F)F	-8.29	0.817134	7.230676
3207	Z2242892394	CC1=NC(CC2CCCN(C2)C(=O)C3CSCN3)=NO1	-8.29	0.918238	7.179825
3208	Z2060910237	O=C(C=1C=NC=C2C=CC=CC12)N3C[C@@H](F)C[C@H]3CO	-8.29	0.948787	7.161515
3209	Z1323942746	CCNC(=O)C=1C=CC(=NC1)N[C@@H]2C=3C=CC=CC3C[C@@H]2O	-8.29	0.721487	7.021815
3210	Z1738532455	CC=1C=CC(C)=C(C1)S(=O)(=O)NCC(CC=2C=CC=CN2)C(=O)O	-8.29	0.848602	7.286733
3211	Z2019996270	CCC(=O)N1CCC(C1)C(=O)OCC2=NNC(C)=CC2=O	-8.29	0.874851	6.955682
3212	Z1952932610	CN(C)C1=NOC(CNC(=O)C2CCCN2C(=O)C=3C=CC=CC3)=N1	-8.29	0.865236	7.366262
3213	Z1785758351	CC=1C=C(NN1)N2CCC(CC2)NCC=3C=CC4=C(C3)N=CN4C	-8.29	0.929083	7.462425
3214	Z3290580520	COC=1C=CC(=CC1)C2=CNC(CNC(=O)CC3(C)CC3)=N2	-8.29	0.806106	7.274822
3215	Z1744677937	CCC=1C=NC=CC1C(=O)NC=2C=CC3=C(C2)CCN3C(=O)COC	-8.29	0.819779	7.432400
3216	Z8587612165	O=C(O)C(F)(F)F.C[C@H]1C=2C=CC=CC2C[C@H]1NCC3=CN(CC4CCOC4)N=N3 |&1:8,16,r|	-8.29	0.378699	7.371555
3217	Z19933698	CCCNC(=O)NC(=O)CSC1=NN=C(O1)C=2C=CC(C)=CC2	-8.29	0.755355	7.209288
3218	Z2059638160	O=C(NC1=CC=C2C(=O)NCCC2=C1F)N3CCCC3	-8.29	0.785931	6.889281
3219	Z1445067878	O=C(O)C=1C=CN(N1)C2=CC=CC(=C2)NC(=O)C3CCS(=O)(=O)C3	-8.29	0.948075	7.234698
3220	Z2157876214	CC=1C=CC(=O)N(CC(=O)N(C)[C@H]2CC[C@H](CC2)C(F)(F)F)N1	-8.29	0.626069	7.221010
3221	Z1728641399	COC=1C=CC=2NC=C(CC(=O)N(C)C=3C=CN(C)N3)C2C1	-8.29	0.754866	7.295766
3222	Z1893819471	COC(=O)CCNC(=O)C(=O)NC=1C=C(C=CN1)C(F)(F)F	-8.29	0.726394	6.855953
3223	Z1732244663	CC=1C=CN=C(C1)N2CCN(CC2)C(=O)NC3=CC=NN3C	-8.29	0.526176	6.989136
3224	Z1838847723	COCC(NC(=O)N1CCC(CC1)C2=NOC(=N2)C=3C=CC=CC3OC)C4CC4	-8.29	0.734124	7.892338
3225	Z1829440966	CCOC1CC(CC(=O)NCCC2=CNC=3N=CC=CC23)C1	-8.29	0.974141	7.574138
3226	Z1542424688	O=C(C=1C=NN2C=CC=NC12)N3CCOCC43CCCC4	-8.29	0.592455	7.207904
3227	Z1517248480	O=C(O)C=1C=C(C=CC=2C=CC(O)=C(F)C2)N=C3C=CC=CC13	-8.29	0.969493	7.736554
3228	Z1478575139	CCN1CCCC(C1)NC(=O)NCC2=CC=3OC(C)CC3C=C2OC	-8.29	0.819478	7.537288
3229	Z1176562138	CC=1OC(=NC1CN(C)C2CCN(C2=O)C=3C=CC=CC3)C4=CC=CO4	-8.29	0.458222	7.427700
3230	Z2060971478	CN(CCC(=O)N1CCC2(C1)CCCOC2)C=3C=CC=CC3	-8.29	0.836084	7.211473
3231	Z1591057304	NS(=O)(=O)C=1C=C(Cl)C(F)=C(C1)C(=O)N2CCCC(C2)C3=CC4=CC=CC=C4N3	-8.29	0.871879	8.245289
3232	Z1547706913	CCOC(=O)C1CCN(CC1)C(=O)C(C)N2CCC=3C=CC(F)=CC32	-8.29	0.848361	7.495486
3233	Z1315984404	CC1=NN(C)C(C)=C1CC(=O)N(C)C2CCCN(CC=3C=CC=CC3)C2	-8.29	0.882574	8.011975
3234	Z2276903308	CCN1N=C2CCN(CC2=CC1=O)S(=O)(=O)CC=3C(F)=CC=CC3Cl	-8.29	0.470999	7.320109
3235	Z1685727166	O=C1CC(CN1CC2CC2)C3=NOC(=N3)C4=CC=CO4	-8.29	0.693511	7.040800
3236	Z1447210505	O=C(NCC=1C=CC(=CC1)CN2CCCC2=O)C=3C=CC(=CC3)NC=4N=CC=CN4	-8.29	0.828880	7.609171
3237	Z1637817473	CC1(CCC1)NC(=O)NC=2C=CN=CC2[N+]([O-])=O	-8.29	0.942665	7.271235
