Rank	Ligand	SMILES	Binding_Affinity(kcal/mol)
17960	Z2958476025	N/A	     -7.27
17961	Z403713198	N/A	     -7.27
17962	Z44427592	N/A	     -7.27
17963	Z27670749	N/A	     -7.27
17964	Z1778712433	N/A	     -7.27
17965	Z219398596	N/A	     -7.27
17966	Z4368577876	N/A	     -7.27
17967	Z1900872417	N/A	     -7.27
17968	Z27797644	N/A	     -7.27
17969	Z1898954102	N/A	     -7.27
17970	Z207321378	N/A	     -7.27
17971	Z2627893527	N/A	     -7.27
17972	Z2053382914	N/A	     -7.27
17973	Z1192466972	N/A	     -7.27
17974	Z316977948	N/A	     -7.27
17975	Z2040004834	N/A	     -7.27
17976	Z1278159553	N/A	     -7.27
17977	Z3009205760	N/A	     -7.27
17978	Z1767837343	N/A	     -7.27
17979	Z2011709155	N/A	     -7.27
17980	Z14509100	N/A	     -7.27
17981	Z2613433213	N/A	     -7.27
17982	Z409510734	N/A	     -7.26
17983	Z192718758	N/A	     -7.26
17984	Z69031767	N/A	     -7.26
17985	Z2033410451	N/A	     -7.26
17986	Z2274573869	N/A	     -7.26
17987	Z235511348	N/A	     -7.26
17988	Z23154099	N/A	     -7.26
17989	Z2477312694	N/A	     -7.26
17990	Z1097342145	N/A	     -7.26
17991	Z26413405	N/A	     -7.26
17992	Z2683072074	N/A	     -7.26
17993	Z221346402	N/A	     -7.26
17994	Z1896945700	N/A	     -7.26
17995	Z1022451482	N/A	     -7.26
17996	Z1203680498	N/A	     -7.26
17997	Z54976226	N/A	     -7.26
17998	Z1518844950	N/A	     -7.26
17999	Z441241656	N/A	     -7.26
18000	Z19652275	N/A	     -7.26
18001	Z2326382550	N/A	     -7.26
18002	Z2625731505	N/A	     -7.26
18003	Z127771400	N/A	     -7.26
18004	Z198324104	N/A	     -7.26
18005	Z363550462	N/A	     -7.26
18006	Z729293298	N/A	     -7.26
18007	Z1958015168	N/A	     -7.26
18008	Z2157440404	N/A	     -7.26
18009	Z3409612793	N/A	     -7.26
18010	Z2172358816	N/A	     -7.26
18011	Z1289742515	N/A	     -7.26
18012	Z2370526698	N/A	     -7.26
18013	Z1437943474	N/A	     -7.26
18014	Z14503443	N/A	     -7.26
18015	Z2523878396	N/A	     -7.26
18016	Z1852367677	N/A	     -7.26
18017	Z1117879814	N/A	     -7.26
18018	Z150084020	N/A	     -7.26
18019	Z432167664	N/A	     -7.26
18020	Z1277729645	N/A	     -7.26
18021	Z56775281	N/A	     -7.26
18022	Z2646453616	N/A	     -7.26
18023	Z1762149416	N/A	     -7.26
18024	Z1219880118	N/A	     -7.26
18025	Z104567458	N/A	     -7.26
18026	Z1984463848	N/A	     -7.25
18027	Z2294356741	N/A	     -7.25
18028	Z1612194637	N/A	     -7.25
18029	Z1693245589	N/A	     -7.25
18030	Z29952893	N/A	     -7.25
18031	Z2053428016	N/A	     -7.25
18032	Z1568474700	N/A	     -7.25
18033	Z1722881685	N/A	     -7.25
18034	Z89284943	N/A	     -7.25
18035	Z409993468	N/A	     -7.25
18036	Z2642776784	N/A	     -7.25
18037	Z355129050	N/A	     -7.25
18038	Z1502718148	N/A	     -7.25
18039	Z856472546	N/A	     -7.25
18040	Z1139202070	N/A	     -7.25
18041	Z105528196	N/A	     -7.25
18042	Z857670508	N/A	     -7.25
18043	Z1498712564	N/A	     -7.25
18044	Z167590484	N/A	     -7.25
18045	Z27737346	N/A	     -7.25
18046	Z1987269831	N/A	     -7.25
18047	Z369313384	N/A	     -7.25
18048	Z2866905357	N/A	     -7.25
18049	Z1984999815	N/A	     -7.25
18050	Z2999058766	N/A	     -7.25
18051	Z2298190601	N/A	     -7.25
18052	Z2983947445	N/A	     -7.25
18053	Z169867834	N/A	     -7.25
18054	Z27666424	N/A	     -7.25
18055	Z1082775372	N/A	     -7.25
18056	Z26310605	N/A	     -7.25
18057	Z219625858	N/A	     -7.25
18058	Z1329694352	N/A	     -7.25
18059	Z2608339131	N/A	     -7.25
18060	Z437582026	N/A	     -7.25
18061	Z1528933044	N/A	     -7.25
18062	Z2960269180	N/A	     -7.25
18063	Z96037992	N/A	     -7.25
18064	Z3791954785	N/A	     -7.25
18065	Z1785545084	N/A	     -7.25
18066	Z1695758225	N/A	     -7.25
18067	Z1465332532	N/A	     -7.25
18068	Z2269136432	N/A	     -7.25
18069	Z51854379	N/A	     -7.25
18070	Z32385639	N/A	     -7.25
18071	Z27474704	N/A	     -7.25
18072	Z336660052	N/A	     -7.25
18073	Z2948813755	N/A	     -7.25
18074	Z238917704	N/A	     -7.25
18075	Z1478308877	N/A	     -7.25
18076	Z2479420862	N/A	     -7.25
18077	Z243224954	N/A	     -7.25
18078	Z1420119353	N/A	     -7.25
18079	Z339243436	N/A	     -7.24
18080	Z363144740	N/A	     -7.24
18081	Z594293842	N/A	     -7.24
18082	Z131216480	N/A	     -7.24
18083	Z2407610457	N/A	     -7.24
18084	Z108794884	N/A	     -7.24
18085	Z1343582680	N/A	     -7.24
18086	Z367366168	N/A	     -7.24
18087	Z57571098	N/A	     -7.24
18088	Z2497348914	N/A	     -7.24
18089	Z3628044455	N/A	     -7.24
18090	Z19806448	N/A	     -7.24
18091	Z1656224352	N/A	     -7.24
18092	Z2438752404	N/A	     -7.24
18093	Z1981580438	N/A	     -7.24
18094	Z1444400833	N/A	     -7.24
18095	Z2054584885	N/A	     -7.24
18096	Z31208653	N/A	     -7.24
18097	Z3290618085	N/A	     -7.24
18098	Z28289954	N/A	     -7.24
18099	Z26754141	N/A	     -7.24
18100	Z1139323887	N/A	     -7.24
18101	Z2058646376	N/A	     -7.24
18102	Z1558870643	N/A	     -7.24
18103	Z287751338	N/A	     -7.24
18104	Z29461360	N/A	     -7.24
18105	Z26709122	N/A	     -7.24
18106	Z1315965485	N/A	     -7.24
18107	Z1673111212	N/A	     -7.24
18108	Z2499038640	N/A	     -7.24
18109	Z982119216	N/A	     -7.24
18110	Z2274015682	N/A	     -7.24
18111	Z2997067228	N/A	     -7.24
18112	Z1801657743	N/A	     -7.24
18113	Z27695350	N/A	     -7.24
18114	Z18517151	N/A	     -7.24
18115	Z28740083	N/A	     -7.24
18116	Z1438191197	N/A	     -7.24
18117	Z30847008	N/A	     -7.24
18118	Z29177186	N/A	     -7.24
18119	Z1330093966	N/A	     -7.24
18120	Z1891927781	N/A	     -7.23
18121	Z1498716720	N/A	     -7.23
18122	Z30956500	N/A	     -7.23
18123	Z2086857252	N/A	     -7.23
18124	Z1252937654	N/A	     -7.23
18125	Z364619458	N/A	     -7.23
18126	Z1420065355	N/A	     -7.23
18127	Z48951384	N/A	     -7.23
18128	Z2732699410	N/A	     -7.23
18129	Z1642368173	N/A	     -7.23
18130	Z18389660	N/A	     -7.23
18131	Z3441558561	N/A	     -7.23
18132	Z25079863	N/A	     -7.23
18133	Z2641992420	N/A	     -7.23
18134	Z1929374752	N/A	     -7.23
18135	Z2199340828	N/A	     -7.23
18136	Z3216016263	N/A	     -7.23
18137	Z416799654	N/A	     -7.23
18138	Z2054375522	N/A	     -7.23
18139	Z30796854	N/A	     -7.23
18140	Z900179970	N/A	     -7.23
18141	Z55293041	N/A	     -7.23
18142	Z286198962	N/A	     -7.23
18143	Z2226118848	N/A	     -7.23
18144	Z1981976986	N/A	     -7.23
18145	Z2615237792	N/A	     -7.23
18146	Z192646784	N/A	     -7.23
18147	Z3016314047	N/A	     -7.23
18148	Z1103363946	N/A	     -7.23
18149	Z1303457793	N/A	     -7.23
18150	Z1627227844	N/A	     -7.23
18151	Z2866906252	N/A	     -7.23
18152	Z44592230	N/A	     -7.23
18153	Z256419112	N/A	     -7.23
18154	Z2015265105	N/A	     -7.23
18155	Z2055745409	N/A	     -7.23
18156	Z1276787298	N/A	     -7.23
18157	Z335711084	N/A	     -7.23
18158	Z3875368315	N/A	     -7.23
18159	Z1270328466	N/A	     -7.23
18160	Z2205626610	N/A	     -7.23
18161	Z3140258549	N/A	     -7.23
18162	Z86260669	N/A	     -7.23
18163	Z1139465852	N/A	     -7.23
18164	Z1533187727	N/A	     -7.23
18165	Z1554582774	N/A	     -7.23
18166	Z2065552790	N/A	     -7.23
18167	Z68153268	N/A	     -7.23
18168	Z644402868	N/A	     -7.23
18169	Z2197930163	N/A	     -7.23
18170	Z1496502750	N/A	     -7.23
18171	Z244347944	N/A	     -7.23
18172	Z2704600588	N/A	     -7.23
18173	Z1137657971	N/A	     -7.23
18174	Z416880106	N/A	     -7.23
18175	Z2386675965	N/A	     -7.23
18176	Z296522552	N/A	     -7.22
18177	Z1651724264	N/A	     -7.22
18178	Z736537286	N/A	     -7.22
18179	Z1622989697	N/A	     -7.22
18180	Z169887870	N/A	     -7.22
18181	Z2365242369	N/A	     -7.22
18182	Z56097428	N/A	     -7.22
18183	Z1322563947	N/A	     -7.22
18184	Z216491708	N/A	     -7.22
18185	Z1677749799	N/A	     -7.22
18186	Z29902921	N/A	     -7.22
18187	Z1443334727	N/A	     -7.22
18188	Z2706264981	N/A	     -7.22
18189	Z2859944544	N/A	     -7.22
18190	Z908581064	N/A	     -7.22
18191	Z46200108	N/A	     -7.22
18192	Z2324036423	N/A	     -7.22
18193	Z13701496	N/A	     -7.22
18194	Z395029566	N/A	     -7.22
18195	Z2582963153	N/A	     -7.22
18196	Z2958172040	N/A	     -7.22
18197	Z1764876513	N/A	     -7.22
18198	Z594208122	N/A	     -7.22
18199	Z2232315461	N/A	     -7.22
18200	Z729007308	N/A	     -7.22
18201	Z29648940	N/A	     -7.22
18202	Z2936916776	N/A	     -7.22
18203	Z1736595207	N/A	     -7.22
18204	Z1763241226	N/A	     -7.22
18205	Z1369599618	N/A	     -7.22
18206	Z169596220	N/A	     -7.22
18207	Z425188168	N/A	     -7.22
18208	Z56820599	N/A	     -7.22
18209	Z1137379991	N/A	     -7.22
18210	Z223457162	N/A	     -7.21
18211	Z196142478	N/A	     -7.21
18212	Z409976422	N/A	     -7.21
18213	Z2999390960	N/A	     -7.21
18214	Z2866905947	N/A	     -7.21
18215	Z2044609719	N/A	     -7.21
18216	Z1212716032	N/A	     -7.21
18217	Z1455368842	N/A	     -7.21
18218	Z1554678310	N/A	     -7.21
18219	Z2212194021	N/A	     -7.21
18220	Z2218591680	N/A	     -7.21
18221	Z101730336	N/A	     -7.21
18222	Z2618320615	N/A	     -7.21
18223	Z1997820867	N/A	     -7.21
18224	Z959570516	N/A	     -7.21
18225	Z393098246	N/A	     -7.21
18226	Z154314950	N/A	     -7.21
18227	Z1863979473	N/A	     -7.21
18228	Z2233217705	N/A	     -7.21
18229	Z645492446	N/A	     -7.21
18230	Z1142830524	N/A	     -7.21
18231	Z2965347338	N/A	     -7.21
18232	Z4662185832	N/A	     -7.21
18233	Z2264624556	N/A	     -7.21
18234	Z98661098	N/A	     -7.21
18235	Z227203764	N/A	     -7.21
18236	Z1868663127	N/A	     -7.21
18237	Z254724398	N/A	     -7.21
18238	Z31162395	N/A	     -7.21
18239	Z1255943520	N/A	     -7.21
18240	Z1170016945	N/A	     -7.21
18241	Z2717956434	N/A	     -7.21
18242	Z56920090	N/A	     -7.21
18243	Z30820129	N/A	     -7.21
18244	Z2828111258	N/A	     -7.21
18245	Z2378566593	N/A	     -7.21
18246	Z1568394674	N/A	     -7.21
18247	Z164705084	N/A	     -7.21
18248	Z447476848	N/A	     -7.21
18249	Z4026604426	N/A	     -7.21
18250	Z2089741325	N/A	     -7.21
18251	Z2460804150	N/A	     -7.21
18252	Z1994040150	N/A	     -7.21
18253	Z1219183708	N/A	     -7.21
18254	Z56910732	N/A	     -7.21
18255	Z167437128	N/A	     -7.21
18256	Z2755332134	N/A	     -7.20
18257	Z2056537159	N/A	     -7.20
18258	Z2054559702	N/A	     -7.20
18259	Z1082369720	N/A	     -7.20
18260	Z1142747585	N/A	     -7.20
18261	Z1994561909	N/A	     -7.20
18262	Z2300954510	N/A	     -7.20
18263	Z2737109832	N/A	     -7.20
18264	Z2053525740	N/A	     -7.20
18265	Z2144534142	N/A	     -7.20
18266	Z29467710	N/A	     -7.20
18267	Z2362794424	N/A	     -7.20
18268	Z2328861848	N/A	     -7.20
18269	Z19656182	N/A	     -7.20
18270	Z1883398890	N/A	     -7.20
18271	Z118509868	N/A	     -7.20
18272	Z750850686	N/A	     -7.20
18273	Z54672837	N/A	     -7.20
18274	Z856105032	N/A	     -7.20
18275	Z4661810621	N/A	     -7.20
18276	Z367366292	N/A	     -7.20
18277	Z952493954	N/A	     -7.20
18278	Z401021310	N/A	     -7.20
18279	Z845473552	N/A	     -7.20
18280	Z2641992562	N/A	     -7.20
18281	Z2058982258	N/A	     -7.20
18282	Z2456115249	N/A	     -7.20
18283	Z1458819140	N/A	     -7.20
18284	Z91064681	N/A	     -7.20
18285	Z3619588802	N/A	     -7.20
18286	Z2732690590	N/A	     -7.20
18287	Z31096132	N/A	     -7.20
18288	Z2863954693	N/A	     -7.20
18289	Z27990725	N/A	     -7.20
18290	Z1998420332	N/A	     -7.20
18291	Z27797832	N/A	     -7.20
18292	Z29461229	N/A	     -7.19
18293	Z495536420	N/A	     -7.19
18294	Z246177736	N/A	     -7.19
18295	Z2382899458	N/A	     -7.19
18296	Z2057912831	N/A	     -7.19
18297	Z2951281793	N/A	     -7.19
18298	Z393036394	N/A	     -7.19
18299	Z819063956	N/A	     -7.19
18300	Z27737408	N/A	     -7.19
18301	Z3173247914	N/A	     -7.19
18302	Z1687855363	N/A	     -7.19
18303	Z230682794	N/A	     -7.19
18304	Z1786512704	N/A	     -7.19
18305	Z3268495337	N/A	     -7.19
18306	Z354575914	N/A	     -7.19
18307	Z1882495016	N/A	     -7.19
18308	Z1840357545	N/A	     -7.19
18309	Z1309434409	N/A	     -7.19
18310	Z45523571	N/A	     -7.19
18311	Z729238210	N/A	     -7.19
18312	Z2656207822	N/A	     -7.19
18313	Z16763464	N/A	     -7.19
18314	Z1139332410	N/A	     -7.19
18315	Z2866906811	N/A	     -7.19
18316	Z2273302733	N/A	     -7.19
18317	Z398304482	N/A	     -7.19
18318	Z982758280	N/A	     -7.19
18319	Z2185721497	N/A	     -7.19
18320	Z3077928905	N/A	     -7.19
18321	Z1461945251	N/A	     -7.19
18322	Z1619743261	N/A	     -7.19
18323	Z30927889	N/A	     -7.19
18324	Z1139698228	N/A	     -7.19
18325	Z2399923059	N/A	     -7.19
18326	Z2983701437	N/A	     -7.19
18327	Z1554612882	N/A	     -7.19
18328	Z442473490	N/A	     -7.19
18329	Z2628067155	N/A	     -7.19
18330	Z2709760495	N/A	     -7.19
18331	Z19648305	N/A	     -7.19
18332	Z929892330	N/A	     -7.18
18333	Z1500975541	N/A	     -7.18
18334	Z303144012	N/A	     -7.18
18335	Z287275326	N/A	     -7.18
18336	Z1966506327	N/A	     -7.18
18337	Z281070532	N/A	     -7.18
18338	Z2226504712	N/A	     -7.18
18339	Z24165441	N/A	     -7.18
18340	Z411183030	N/A	     -7.18
18341	Z3433405043	N/A	     -7.18
18342	Z2900717170	N/A	     -7.18
18343	Z2188444831	N/A	     -7.18
18344	Z2042114736	N/A	     -7.18
18345	Z254708090	N/A	     -7.18
18346	Z382853608	N/A	     -7.18
18347	Z46404731	N/A	     -7.18
18348	Z29863932	N/A	     -7.18
18349	Z1518851167	N/A	     -7.18
18350	Z3640050711	N/A	     -7.18
18351	Z44454779	N/A	     -7.18
18352	Z2582963133	N/A	     -7.18
18353	Z991039054	N/A	     -7.18
18354	Z220404362	N/A	     -7.18
18355	Z1614648474	N/A	     -7.18
18356	Z14481395	N/A	     -7.18
18357	Z361826536	N/A	     -7.18
18358	Z1758968831	N/A	     -7.18
18359	Z1687534220	N/A	     -7.18
18360	Z271421138	N/A	     -7.18
18361	Z878439538	N/A	     -7.18
18362	Z728818418	N/A	     -7.18
18363	Z2734326363	N/A	     -7.18
18364	Z1198814327	N/A	     -7.18
18365	Z1763208031	N/A	     -7.18
18366	Z2784626744	N/A	     -7.18
18367	Z105720170	N/A	     -7.18
18368	Z1272729013	N/A	     -7.18
18369	Z642522826	N/A	     -7.18
18370	Z2214056895	N/A	     -7.18
18371	Z46521094	N/A	     -7.18
18372	Z2062429511	N/A	     -7.18
18373	Z1146655905	N/A	     -7.18
18374	Z32450157	N/A	     -7.18
18375	Z1139484528	N/A	     -7.18
18376	Z2121359079	N/A	     -7.18
18377	Z2950567925	N/A	     -7.18
18378	Z73239170	N/A	     -7.18
18379	Z637742242	N/A	     -7.18
18380	Z109062680	N/A	     -7.17
18381	Z2063306713	N/A	     -7.17
18382	Z114028712	N/A	     -7.17
18383	Z28261828	N/A	     -7.17
18384	Z959430444	N/A	     -7.17
18385	Z109717910	N/A	     -7.17
18386	Z1693642051	N/A	     -7.17
18387	Z1241730336	N/A	     -7.17
18388	Z2383182094	N/A	     -7.17
18389	Z425519472	N/A	     -7.17
18390	Z18454296	N/A	     -7.17
18391	Z281599504	N/A	     -7.17
18392	Z191358424	N/A	     -7.17
18393	Z340813482	N/A	     -7.17
18394	Z2483050814	N/A	     -7.17
18395	Z2639556811	N/A	     -7.17
18396	Z1929971366	N/A	     -7.17
18397	Z1502750952	N/A	     -7.17
18398	Z2900718294	N/A	     -7.17
18399	Z31239356	N/A	     -7.17
18400	Z2866903378	N/A	     -7.17
18401	Z1265165907	N/A	     -7.17
18402	Z1618157048	N/A	     -7.17
18403	Z1927922925	N/A	     -7.17
18404	Z1719142383	N/A	     -7.17
18405	Z2595765957	N/A	     -7.17
18406	Z15476893	N/A	     -7.17
18407	Z2384383141	N/A	     -7.17
18408	Z1730276218	N/A	     -7.17
18409	Z2053091488	N/A	     -7.17
18410	Z902906564	N/A	     -7.17
18411	Z1458817245	N/A	     -7.17
18412	Z31052035	N/A	     -7.17
18413	Z57336711	N/A	     -7.17
18414	Z196119568	N/A	     -7.17
18415	Z838117944	N/A	     -7.17
18416	Z1689872007	N/A	     -7.17
18417	Z66347993	N/A	     -7.17
18418	Z2801699191	N/A	     -7.16
18419	Z1743214846	N/A	     -7.16
18420	Z338700014	N/A	     -7.16
18421	Z169545152	N/A	     -7.16
18422	Z1411158517	N/A	     -7.16
18423	Z1520034855	N/A	     -7.16
18424	Z1626397243	N/A	     -7.16
18425	Z985662254	N/A	     -7.16
18426	Z57467079	N/A	     -7.16
18427	Z3686322000	N/A	     -7.16
18428	Z899133660	N/A	     -7.16
18429	Z2186447867	N/A	     -7.16
18430	Z1124001233	N/A	     -7.16
18431	Z1372741616	N/A	     -7.16
18432	Z2044993043	N/A	     -7.16
18433	Z2907174629	N/A	     -7.16
18434	Z1139216145	N/A	     -7.16
18435	Z164734540	N/A	     -7.16
18436	Z1029583514	N/A	     -7.16
18437	Z1697070978	N/A	     -7.16
18438	Z31791800	N/A	     -7.16
18439	Z73836485	N/A	     -7.16
18440	Z645858850	N/A	     -7.16
18441	Z2069622595	N/A	     -7.16
18442	Z1321608597	N/A	     -7.16
18443	Z124455334	N/A	     -7.16
18444	Z324850506	N/A	     -7.16
18445	Z28172582	N/A	     -7.16
18446	Z212855692	N/A	     -7.16
18447	Z1856645217	N/A	     -7.16
18448	Z1502780977	N/A	     -7.16
18449	Z2086728475	N/A	     -7.16
18450	Z1213324186	N/A	     -7.15
18451	Z1373865197	N/A	     -7.15
18452	Z355149192	N/A	     -7.15
18453	Z26425998	N/A	     -7.15
18454	Z1319704871	N/A	     -7.15
18455	Z2608332286	N/A	     -7.15
18456	Z953813268	N/A	     -7.15
18457	Z1533189799	N/A	     -7.15
18458	Z2475183105	N/A	     -7.15
18459	Z2395108138	N/A	     -7.15
18460	Z31221064	N/A	     -7.15
18461	Z1176210915	N/A	     -7.15
18462	Z1930424373	N/A	     -7.15
18463	Z1231563452	N/A	     -7.15
18464	Z1896783552	N/A	     -7.15
18465	Z28879286	N/A	     -7.15
18466	Z105566580	N/A	     -7.15
18467	Z1832091416	N/A	     -7.15
18468	Z26445147	N/A	     -7.15
18469	Z2003449797	N/A	     -7.15
18470	Z2185600664	N/A	     -7.15
18471	Z19316105	N/A	     -7.15
18472	Z1958803723	N/A	     -7.15
18473	Z2210513768	N/A	     -7.15
18474	Z1029467196	N/A	     -7.15
18475	Z14775429	N/A	     -7.15
18476	Z1758736040	N/A	     -7.15
18477	Z737275316	N/A	     -7.15
18478	Z332389456	N/A	     -7.15
18479	Z3290575030	N/A	     -7.15
18480	Z358227660	N/A	     -7.15
18481	Z27253580	N/A	     -7.15
18482	Z2851595948	N/A	     -7.15
18483	Z1694821512	N/A	     -7.15
18484	Z164730674	N/A	     -7.15
18485	Z127936464	N/A	     -7.15
18486	Z166658722	N/A	     -7.15
18487	Z2199689559	N/A	     -7.15
18488	Z2286815906	N/A	     -7.14
18489	Z193049288	N/A	     -7.14
18490	Z1277987197	N/A	     -7.14
18491	Z163380070	N/A	     -7.14
18492	Z2053079791	N/A	     -7.14
18493	Z2866903734	N/A	     -7.14
18494	Z2304183584	N/A	     -7.14
18495	Z1496199024	N/A	     -7.14
18496	Z2951630490	N/A	     -7.14
18497	Z2000908482	N/A	     -7.14
18498	Z1414129135	N/A	     -7.14
18499	Z3216014836	N/A	     -7.14
18500	Z1798661149	N/A	     -7.14
18501	Z403013546	N/A	     -7.14
18502	Z2644803586	N/A	     -7.14
18503	Z2052843783	N/A	     -7.14
18504	Z1517657896	N/A	     -7.14
18505	Z2170600862	N/A	     -7.14
18506	Z4767387986	N/A	     -7.14
18507	Z27797968	N/A	     -7.14
18508	Z104387524	N/A	     -7.14
18509	Z73661591	N/A	     -7.14
18510	Z1958037093	N/A	     -7.14
18511	Z1220390653	N/A	     -7.14
18512	Z48852965	N/A	     -7.14
18513	Z2212481020	N/A	     -7.14
18514	Z2055183441	N/A	     -7.14
18515	Z21482754	N/A	     -7.14
18516	Z2441654573	N/A	     -7.14
18517	Z1048064624	N/A	     -7.14
18518	Z1218229666	N/A	     -7.14
18519	Z2181462207	N/A	     -7.14
18520	Z287341432	N/A	     -7.14
18521	Z56763620	N/A	     -7.14
18522	Z1696305456	N/A	     -7.14
18523	Z28172675	N/A	     -7.14
18524	Z1217950626	N/A	     -7.14
18525	Z1067592016	N/A	     -7.14
18526	Z106726520	N/A	     -7.14
18527	Z278022780	N/A	     -7.14
18528	Z1823364722	N/A	     -7.14
18529	Z225156486	N/A	     -7.14
18530	Z993440288	N/A	     -7.14
18531	Z18319557	N/A	     -7.14
18532	Z1738257664	N/A	     -7.14
18533	Z1516524876	N/A	     -7.14
18534	Z3027274529	N/A	     -7.13
18535	Z2993304759	N/A	     -7.13
18536	Z2680718770	N/A	     -7.13
18537	Z1322565555	N/A	     -7.13
18538	Z3063570854	N/A	     -7.13
18539	Z96610519	N/A	     -7.13
18540	Z2392508029	N/A	     -7.13
18541	Z18351363	N/A	     -7.13
18542	Z29863332	N/A	     -7.13
18543	Z28289025	N/A	     -7.13
18544	Z2384793221	N/A	     -7.13
18545	Z2992464668	N/A	     -7.13
18546	Z410352692	N/A	     -7.13
18547	Z959987038	N/A	     -7.13
18548	Z2043589016	N/A	     -7.13
18549	Z1020695758	N/A	     -7.13
18550	Z1328628288	N/A	     -7.13
18551	Z1274167196	N/A	     -7.13
18552	Z909185134	N/A	     -7.13
18553	Z44459276	N/A	     -7.13
18554	Z44609281	N/A	     -7.13
18555	Z1840337141	N/A	     -7.13
18556	Z2900720776	N/A	     -7.13
18557	Z2217407431	N/A	     -7.13
18558	Z240302104	N/A	     -7.13
18559	Z2014120882	N/A	     -7.13
18560	Z951221342	N/A	     -7.13
18561	Z3053880010	N/A	     -7.13
18562	Z600431334	N/A	     -7.13
18563	Z30818766	N/A	     -7.13
18564	Z1945710347	N/A	     -7.13
18565	Z2172345967	N/A	     -7.13
18566	Z1082879106	N/A	     -7.13
18567	Z1454921255	N/A	     -7.13
18568	Z728859136	N/A	     -7.12
18569	Z1846158705	N/A	     -7.12
18570	Z19657255	N/A	     -7.12
18571	Z2932827517	N/A	     -7.12
18572	Z2347600741	N/A	     -7.12
18573	Z46163694	N/A	     -7.12
18574	Z2750839761	N/A	     -7.12
18575	Z2051940171	N/A	     -7.12
18576	Z2953622276	N/A	     -7.12
18577	Z1101759192	N/A	     -7.12
18578	Z2476300269	N/A	     -7.12
18579	Z1459952715	N/A	     -7.12
18580	Z1274797889	N/A	     -7.12
18581	Z1840597133	N/A	     -7.12
18582	Z2691359369	N/A	     -7.12
18583	Z1640864522	N/A	     -7.12
18584	Z194466028	N/A	     -7.12
18585	Z2720206491	N/A	     -7.12
18586	Z2177954415	N/A	     -7.12
18587	Z3033536461	N/A	     -7.12
18588	Z1422089776	N/A	     -7.12
18589	Z1129406734	N/A	     -7.12
18590	Z1413712632	N/A	     -7.12
18591	Z2242914878	N/A	     -7.12
18592	Z295736960	N/A	     -7.12
18593	Z20241860	N/A	     -7.12
18594	Z2272465994	N/A	     -7.12
18595	Z2445083284	N/A	     -7.12
18596	Z95494175	N/A	     -7.12
18597	Z1790901706	N/A	     -7.12
18598	Z336028038	N/A	     -7.12
18599	Z25251448	N/A	     -7.12
18600	Z57392815	N/A	     -7.12
18601	Z1595843846	N/A	     -7.12
18602	Z1422673749	N/A	     -7.12
18603	Z934515038	N/A	     -7.12
18604	Z284412840	N/A	     -7.12
18605	Z19315687	N/A	     -7.12
18606	Z1995648516	N/A	     -7.12
18607	Z1759397206	N/A	     -7.12
18608	Z1255533384	N/A	     -7.12
18609	Z2700533671	N/A	     -7.12
18610	Z2415632579	N/A	     -7.12
18611	Z2709760744	N/A	     -7.12
18612	Z1940612134	N/A	     -7.12
18613	Z1689306151	N/A	     -7.12
18614	Z224243080	N/A	     -7.12
18615	Z2372984096	N/A	     -7.12
18616	Z2754375046	N/A	     -7.12
18617	Z27645515	N/A	     -7.11
18618	Z166692142	N/A	     -7.11
18619	Z44591893	N/A	     -7.11
18620	Z19797285	N/A	     -7.11
18621	Z1480982843	N/A	     -7.11
18622	Z1999758964	N/A	     -7.11
18623	Z2273847008	N/A	     -7.11
18624	Z1603333987	N/A	     -7.11
18625	Z1037518932	N/A	     -7.11
18626	Z2000018702	N/A	     -7.11
18627	Z1762844838	N/A	     -7.11
18628	Z1987244382	N/A	     -7.11
18629	Z1996915700	N/A	     -7.11
18630	Z1172241980	N/A	     -7.11
18631	Z55729722	N/A	     -7.11
18632	Z219197724	N/A	     -7.11
18633	Z1443720281	N/A	     -7.11
18634	Z2000035136	N/A	     -7.11
18635	Z160706978	N/A	     -7.11
18636	Z1327604974	N/A	     -7.11
18637	Z2361215221	N/A	     -7.11
18638	Z19430046	N/A	     -7.11
18639	Z2273659735	N/A	     -7.11
18640	Z285556950	N/A	     -7.11
18641	Z97749972	N/A	     -7.11
18642	Z1787120298	N/A	     -7.11
18643	Z2703969082	N/A	     -7.11
18644	Z644264790	N/A	     -7.11
18645	Z275023752	N/A	     -7.11
18646	Z2519118866	N/A	     -7.11
18647	Z56758122	N/A	     -7.11
18648	Z57705204	N/A	     -7.11
18649	Z989391592	N/A	     -7.11
18650	Z645687498	N/A	     -7.11
18651	Z99322319	N/A	     -7.11
18652	Z26326294	N/A	     -7.11
18653	Z2456848447	N/A	     -7.11
18654	Z1373685311	N/A	     -7.11
18655	Z1839247071	N/A	     -7.11
18656	Z2054728060	N/A	     -7.11
18657	Z31244977	N/A	     -7.11
18658	Z2732435394	N/A	     -7.11
18659	Z19316205	N/A	     -7.11
18660	Z992051374	N/A	     -7.11
18661	Z94861377	N/A	     -7.11
18662	Z56855793	N/A	     -7.11
18663	Z1508631664	N/A	     -7.10
18664	Z1762124755	N/A	     -7.10
18665	Z2286763204	N/A	     -7.10
18666	Z52334264	N/A	     -7.10
18667	Z2409517367	N/A	     -7.10
18668	Z2055861848	N/A	     -7.10
18669	Z2041963550	N/A	     -7.10
18670	Z1563644483	N/A	     -7.10
18671	Z1189159021	N/A	     -7.10
