Rank	Ligand	SMILES	Binding_Affinity(kcal/mol)
8169	Z2027468299	O=C(NCC(C=1C=CC=CC1Cl)N2CCOCC2)C3=CC(=NN3)C(F)(F)F	     -5.70
8170	Z2272850980	CC=1C=CC(F)=C(C1)CN(C)C(=O)CCC=2C=CC=CC2C(=O)O	     -5.70
8171	Z1425821502	O=C(NC=1C=CC=CC1Cl)N2CCC(C2)OC=3C=CC=NC3	     -5.70
8172	Z2691208094	CC=1C=CC=C2C=C(NC12)C(=O)N3CC=4C=NN(C)C4C3	     -5.70
8173	Z2442525176	CCC1=C(N=NN1C=2C=CC(=CC2)OC(C)C)C3=NC(=NO3)C4(N)CCC4	     -5.70
8174	Z299687940	COC=1C=CC(=CC1)S(=O)(=O)NC=2C(C)=NN(C2C)C=3C=CC(C)=CC3	     -5.70
8175	Z2174667822	CC=1N=CC(=CC1C#N)S(=O)(=O)NC=2C=CC=C(F)C2C(=O)O	     -5.70
8176	Z2605708957	CCOC1CCCN(C1)C(=O)CC2NCC=3C=CC=CC32	     -5.70
8177	Z1642769456	CC=1C=CC(=CC1)C2CCCCN2C(=O)CC=3C=CN(C)N3	     -5.70
8178	Z3098657852	CCN1C(CN2C(=O)CC3=CC=CC=C32)=NN=C1N4CC(=O)N(C)C(C)C4	     -5.70
8179	Z3294503998	CCOCC=1C=CC=C(C1)S(=O)(=O)NC=2C=NC(O)=CC2C	     -5.70
8180	Z1210907897	FC=1C=CC(=CC1)CC2=NOC(=N2)C3(CCOCC3)C=4C=CC(F)=CC4	     -5.70
8181	Z290932366	CN1C(=O)C=2C=CC(=CC2C1=O)C(=O)N3CCOC(C3)C=4C=CC=CC4	     -5.70
8182	Z1616967152	O=C(NC1CC=C(CC1)C=2C=CC(F)=CC2)C3=CNN=N3	     -5.70
8183	Z1276056392	CN1C(=NC=2C=C(F)C=CC21)NC(=O)C3=NNC(=O)C=4C=CC=CC34	     -5.70
8184	Z1139299256	CCC1=NN=C2CN(CCN12)C(=O)C3=NNC=4C=CC=CC34	     -5.69
8185	Z382883548	CC(C)C1=C(C=NN1C=2C=CC=CN2)C(=O)NC(C)C=3C=CC(F)=C(F)C3	     -5.69
8186	Z28154058	CC=1C=CC(=CC1Cl)NC(=O)C2CCCN2C(=O)C3=CC=CS3	     -5.69
8187	Z466836610	O=C(CCNC=1N=CC=CN1)NC2=NC=C(CC3=CC=CC(Cl)=C3)S2	     -5.69
8188	Z2110059143	CC1=NOC(=N1)C2CCCN2C(=O)NC=3C=C4NC=CC4=CC3C	     -5.69
8189	Z3027210764	COC=1C=CC(F)=CC1S(=O)(=O)N2CCC3=NOC(N)=C3C2	     -5.69
8190	Z89424084	CC=1NC(=O)C(C#N)=C(C)C1CCC(=O)NC2=NC(=CS2)C(C)(C)C	     -5.69
8191	Z646417524	O=C1NN=CC(NCCOC=2C=CC=C3C=CC=CC23)=C1Cl	     -5.69
8192	Z1233768893	COC=1C=CC=2C(=COC2C1)CC(=O)NC3CCN(CC3)C(=O)C=4C=NC=CN4	     -5.69
8193	Z1296843157	O=C(NC=1C=CC=C(C1)N2CCCNC2=O)C3=CN4C=CC=CC4=C3	     -5.69
8194	Z166681080	O=C(NC=1C=CC(F)=CC1)N2CCN(CC2)C(=O)C3CCS(=O)(=O)C3	     -5.69
8195	Z423674808	CC1=NN(C=C1CCCNC(=O)C2CCOCC2)C=3C=CC=CC3	     -5.69
8196	Z1517734866	O=C(NCCC1=NC=2C=C(F)C=CC2N1)C3=CSC(=N3)C4CCCO4	     -5.69
8197	Z15505890	CCCNC(=O)CSC1=NC=2C=CC=CC2C(=O)N1C=3C=CC=C(Cl)C3	     -5.69
8198	Z1987985239	COC=1C=CC=CC1OCCC(=O)N2CCCC2C3CCCCC3O	     -5.69
8199	Z3622872217	C[C@H]1CCCN1S(=O)(=O)C=2C=CC=3C=CC=CC3N2	     -5.69
8200	Z2961111909	CC(C)(C)C=1C=CC=2NC(=CC2C1)C(=O)N3CC(O)(C3)C(N)=O	     -5.69
8201	Z133956224	O=C1CCCN1C=2C=CC(=CC2)S(=O)(=O)N(CC=3C=CN=CC3)C4CC4	     -5.69
8202	Z1802365144	COCCC=1C=CC=CC1NC(=O)NC(CC=2C=CC=CC2)C3CC3	     -5.69
8203	Z2391435918	CNC(=O)CC1(O)CCCN(C1)C(=O)C2=CC=3C=CC=CC3C(=O)O2	     -5.69
8204	Z3716793804	O=C(CC=1C=CN(N1)C=2C=CC(F)=CC2)NC=3C=C4CCCN4N3	     -5.69
8205	Z45613045	CCOC=1C=CC(Br)=CC1S(=O)(=O)NC2=CC=C3OCCOC3=C2	     -5.69
8206	Z1418888214	CCC1C=2C=CSC2CCN1C(=O)NCC3CCC(O3)C(N)=O	     -5.69
8207	Z1121987801	O=C(CCN1C=CN=N1)N2CCOC(C2)C=3C=CC=CC3Cl	     -5.69
8208	Z2863831506	CC1CCN(C(=O)NC=2C=CC=C(C2)C(N)=O)C1C=3C=CC=CC3	     -5.69
8209	Z3389586429	CC(CC(=O)O)CC(=O)N1CCC(CC1)NC=2N=CC=CC2Cl	     -5.69
8210	Z95115284	COC=1C=CC(C=C(Cl)C2=NC=3C=CC=CC3C(=O)N2)=CC1F	     -5.69
8211	Z1139299921	CCC1=NN=C2CN(CCN12)C(=O)C3COC=4C=CC=CC4C3	     -5.69
8212	Z215261944	N#CC=1C=CC(CN2N=NN(C2=O)C=3C=CC=CC3)=C(F)C1	     -5.69
8213	Z2065567652	CC(=O)N1CCOCC1C2=NC(=NO2)C=3C=CC(=CC3)C=4C=CC=CC4	     -5.69
8214	Z2993322743	CN(C)C(=O)C=1C=NNC1NCC2=CN=C(S2)C3CCCC3	     -5.69
8215	Z736617302	CC(CNS(=O)(=O)C=1C=CC=CC1Cl)CN2CCN(C)CC2	     -5.69
8216	Z2826133271	CCC(C)(C)C=1C=CC(=CC1)CNC(=O)CN2CCNCC2	     -5.69
8217	Z2086934231	COC(=O)C1CCN2C(=O)N(C(=O)C2C1)C=3C=CC(C)=NC3C	     -5.69
8218	Z2334875104	CC1=NNC(C)=C1C(C)CC(=O)N2CCOC(C2)C3CCC3	     -5.69
8219	Z2351781341	CCOC=1C=CC(=CC1C(=O)O)S(=O)(=O)N2CCCC3(CCOC3)C2	     -5.69
8220	Z25730689	CCC1(NC(=O)N(CC2=COC(=N2)C3=CC=CS3)C1=O)C=4C=CC=CC4	     -5.69
8221	Z1916161825	O=C(CC=1C=NC=NC1)NC2=CC(CC3CCCCC3)=NN2	     -5.69
8222	Z226617914	COC=1C=CC(=CC1)OCC(=O)NC=2C=CC(=C(Cl)C2)N3CCCC3=O	     -5.69
8223	Z432792680	CC1=NN=NN1C(CC=2C=CC(F)=CC2)C(=O)N3CCN(C)CC3	     -5.69
8224	Z2954707717	CN(CC=1C=CC(F)=CC1)C(=O)CNC2C(=O)NCC32CCOCC3	     -5.69
8225	Z27795590	COC=1C=CC=C(C1)NC(=O)COC=2C=CC=CC2O	     -5.69
8226	Z972383612	NC(=O)C1CCN(CC1)C=2C=CC=CC2NC(=O)CC=3C=CC=4OCOC4C3	     -5.69
8227	Z2379556216	CCN1N=CC(CN2CCC(C2)OC=3C=CC=NC3N4CCCC4)=N1	     -5.69
8228	Z1696545575	CC1=C(C=NN1C)CNC(=O)NC=2C=C(Cl)C=C3CCOC23	     -5.69
8229	Z3789467319	COC(C)(C)C(N)C(=O)N1CCC(CC1)N2C(=O)NC=3C=CC=CC32	     -5.69
8230	Z1663749960	CN1C=C(C=N1)C2CCCN2C(=O)CC3=NC(=CS3)C=4C=CC(F)=CC4	     -5.69
8231	Z146339592	O=C(CCC1=CC=CO1)N2CCN(CC2)C(C=3C=CC(F)=CC3)C=4C=CC(F)=CC4	     -5.69
8232	Z90987201	CC(C)C(NC(=O)C=1C=CC=2OCC(=O)NC2C1)C=3C=CC=4OCCOC4C3	     -5.69
8233	Z230659028	O=C(NC1=NC=2C=CC=CC2S1)N3CCN(CC3)C=4C=CC=CC4	     -5.69
8234	Z2878154589	O=C(NC=1C=CC=2NC(=NC2C1)C3=CC=CO3)C45CCN(C4)CCC5	     -5.69
8235	Z117814650	CCC1(C)NC(=O)N(CC(=O)N2CCC=3SC=CC3C2C4=CC=CS4)C1=O	     -5.69
8236	Z1011229770	COC=1C=CC=2N=C(NC(=O)N3CCN(CC3)C=4C=CC=NN4)SC2C1	     -5.69
8237	Z2866904132	C#CCCC1(CCC(=O)N2CCOC(C2)C=3C=CC=CC3Cl)N=N1	     -5.69
8238	Z224855008	O=C(CCN1CCN(CC1)C2=NC=CS2)N3CCC=4C=CC=CC43	     -5.69
8239	Z286245302	CC(C)(C)C(=O)NC=1C=CC(=CC1)S(=O)(=O)N2CCCC2C=3C=CN=CC3	     -5.69
8240	Z2064282562	CN(C(=O)C=1C=C(C=CN1)N2CCOCC2)[C@H]3CCO[C@@H]3C=4C=CC=NC4	     -5.69
8241	Z2294456119	COC1CCN(CC1(C)C)C(=O)NC=2C=CC(=CC2)OC3=CC=CN=C3	     -5.69
8242	Z2379496508	CC=1C=CC=CC1N2N=C(C(=O)NCCC3=NC=NN3)C=4CCCC42	     -5.69
8243	Z2383916711	CCC=1C=C(C=CN1)N2C[C@H](C(N)=O)[C@H](C2)C=3C=NN(C)C3C	     -5.69
8244	Z27306884	CC(NC(=O)C=1C=CC=CC1Cl)C=2C=CC(=CC2)N3C=CN=C3	     -5.69
8245	Z4644053046	O=C(N1CCC(NC2=NN=C(S2)C(F)F)C3(CCC3)C1)C4(O)CC4	     -5.69
8246	Z1171995917	NC(=O)C1=CC(=NN1C=2C=CC=CC2)C(=O)NCCCC=3C=CC=CC3	     -5.69
8247	Z1739537890	COC=1C=CC=C(C1)NC(=O)N2CC(C2)NC(=O)C3CCC3	     -5.69
8248	Z4896566539	CCC=1C=CC=CC1NC(=O)C=2C=C(C=3C=CC=CC3)N4C=NC(C(N)=O)=C4N2	     -5.69
8249	Z1007794160	O=C(NC=1C=CC(=CC1)NC2CCOCC2)C=3C=CC(Cl)=CC3	     -5.69
8250	Z164694256	CC=1C=C2N(CC(=O)NC=3C=CC(F)=C(F)C3F)C(=O)C4=CC=CC=C4N2N1	     -5.69
8251	Z85880865	O=C(O)C=1C=CC(=CC1)NC(=O)C=2C=CC=CC2COC=3C=CC=CC3	     -5.69
8252	Z1682231514	O=C(O)C=1C=CC(=CC1F)S(=O)(=O)NCC=2C=C(Cl)C=CN2	     -5.69
8253	Z166704458	O=C(NC=1C=CC=NC1)N2CCN(CC2)C=3C=CC=C(Cl)C3	     -5.69
8254	Z646053252	C1=CN(N=C1)C=2C=NC=C(N2)NC3CCCN(C3)C=4N=CC=CN4	     -5.69
8255	Z846327196	CC(C)(C)C=1N=CC(=CN1)NC(=O)CCN2C(=O)OC=3C=C(Cl)C=CC32	     -5.69
8256	Z223687698	COC=1C=CC(=CC1)C2=NC(=NN2)NC(=O)C3=CC4=CC=CC=C4O3	     -5.69
8257	Z970589270	CNC(=O)C(NC(=O)C1CC1C=2C=CC(Br)=CC2)C=3C=CC(F)=C(F)C3	     -5.69
8258	Z821339268	CNC(=O)C=1C=CC(=O)N(C1)CC(=O)NCC2(CC2)C=3C=CC=CC3	     -5.69
8259	Z995013238	CC1CC(C)CN(C1)S(=O)(=O)N2CCNCC2C	     -5.69
8260	Z2390802757	NC(=O)CC1(O)CCCN(C1)C(=O)C=2C=CN=C(C2)C3CC3	     -5.69
8261	Z1983304714	COC=1C=CC2=C(C1)CCCC2NC(=O)C(NC(=O)C(C)(C)C)C(C)C	     -5.69
8262	Z1828184670	CCN(C=1C=CC=C(O)C1)S(=O)(=O)C=2C=CC(=CC2C)C(=O)O	     -5.69
8263	Z2373433135	CC1(CC=2C=CC(F)=CC2)CCCN1C(=O)CCC=3C=CN=CC3	     -5.69
8264	Z1411445620	O=C(NC=1C=CC=CC1C=2C=CN=CC2)N3CCOC(C3)C=4C=CSC4	     -5.69
8265	Z27997536	CC(NC(=O)C=1C=CC=2NC=NC2C1)C=3C=CC(Cl)=CC3	     -5.69
8266	Z70810787	CC1CCC=2N=C(NC(=O)C3=CC=CC(=C3)N(C)C)SC2C1	     -5.69
8267	Z1731902506	COC=1C=CC=2N=C(CN3CCN(CC3)C=4N=CC=C(N4)C(C)C)SC2C1	     -5.69
8268	Z51808468	O=C(CC=1C=CC=2CCCC2C1)NC=3C=CC=CC3C(=O)NC4CC4	     -5.69
8269	Z1691168451	N#CC=1C=CC(=CC1)OC2CN(C2)C(=O)C3CCS(=O)(=O)C3	     -5.69
8270	Z1274606405	O=C(NC=1C=CC=CC1)N2CCN(CC=3C=CC=C(F)C3)C(=O)C2	     -5.69
8271	Z2387933992	CN1C=CN=C1[C@@H]2OCCC[C@H]2CNC(C3=NN=CN3)C=4C=CC=CC4	     -5.69
8272	Z915046662	CCC(=O)NC=1C=CC=C(C1)NC(=O)NC2CCC(CC2)C(=O)NC	     -5.69
8273	Z1578880715	CC1=NC=CN1C=2C=NC=C(N2)N3CCN(CC4CCCC4)C(=O)C3	     -5.69
8274	Z154193242	CCC1=CC=2C(=O)N(C=NC2S1)CC3=NN=C(O3)C4=CC=CO4	     -5.69
8275	Z282686526	CC1=C(OC=2C(F)=CC=CC12)C(=O)N3CCC(CC3)C4=NC=5C=CC=CC5N4	     -5.69
8276	Z228791596	CC=1C=CC(=CC1S(=O)(=O)N(C)C)NC=2N=CN=C3C2C=NN3C	     -5.69
8277	Z17101055	CCCCN1C(=O)NC(=O)C2=C1N=C(CSC3=NC=4C=C(Cl)C=NC4N3)N2CCC	     -5.69
8278	Z1124056324	CN1N=C2CCCC2=C1NC(=O)C=3C=CC4=C(C3)N=NN4C	     -5.69
8279	Z2092596427	COC=1C=CC=C2C(=CC=NC12)N[C@H]3CCO[C@@H]3C=4C=NN(C)C4C	     -5.69
8280	Z299685002	O=C(O)C=1C=C(C=CC1F)NS(=O)(=O)C=2C=CC=CC2	     -5.69
8281	Z434669842	CCOC=1N=CC=CC1NC(=O)NC2CCN(CC2)S(C)(=O)=O	     -5.69
8282	Z1754402923	CC(C)C1=NOC(=N1)C(NC2=NC=3C=C(F)C=CC3O2)C4CCOCC4	     -5.69
8283	Z215500848	O=C(CN1N=NN(C1=O)C=2C=CC=CC2Cl)N3CCCC3	     -5.69
8284	Z382842644	O=C(NC1=NC=2C=CC=CC2N1)C=3C=CN(N3)C=4C=CC=CC4	     -5.69
8285	Z731661300	CC(C)(C(=O)N1CCN(CC1)C(=O)C2=CN=NS2)C=3C=CC=CC3	     -5.69
8286	Z2000917002	CCOC=1C=CC=C(C1)S(=O)(=O)N2CCC(C)C(C2)N3C=CN=C3	     -5.68
8287	Z424767226	CC=1C=C(Cl)C=CC1S(=O)(=O)NC=2C=CC=C(F)C2C(=O)O	     -5.68
8288	Z740543090	CC1=CSC(CNS(=O)(=O)C=2C=CC(C)=CC2)=N1	     -5.68
8289	Z2281191095	COCC1=NNC(=N1)C2CCCCN2C(=O)C3=CC(C)=CS3	     -5.68
8290	Z2054890710	NC(=O)C=1C=CC=C(C1)CN2CCCC(O)(C2)C(N)=O	     -5.68
8291	Z88342016	CCCN1C(=NC2=CC=CC=C21)NC(=O)CCCN3C(=O)NC4(CCCC4)C3=O	     -5.68
8292	Z4493179000	CCN1C=C(C=N1)C(=O)NCC2(CCNC(=O)C3CC4(CC4)C3)CC2	     -5.68
8293	Z208333344	O=C(N1CCOCC1)N2CCN(CC2)C(C=3C=CC=CC3)C=4C=CC=CC4	     -5.68
8294	Z2170373166	CCC=1C=CC(=CC1)C(C)NC(=O)CN2CCC(C2)N3C=C(C)C=N3	     -5.68
8295	Z2277410223	CC=1N=CSC1CCS(=O)(=O)N2CCN(CC(C)C)C(=O)C2	     -5.68
8296	Z806711052	CN1C=C(C=N1)C2=NC(=CS2)C(=O)NCC(=O)NC=3C=CC(Cl)=CC3	     -5.68
8297	Z1155841986	CC=1C=CC(=NC1)NC(=O)C2CCN(CC3=CSC(=N3)C=4C=COC4)CC2	     -5.68
8298	Z1089877434	CCOC(=O)N1CCN(CC1)S(=O)(=O)C=2C=CC3=CC(=CC=C3C2)OCC	     -5.68
8299	Z1780604768	Cl.CC1=NN(C(C)=C1CN(C)C(=O)[C@H]2C[C@H](F)CN2)C3=CC=CC=C3C	     -5.68
8300	Z2199524607	CCC=1C=C(C=CC1O)C(=O)N2CC=C(CC2)C3=CC=NN3C	     -5.68
8301	Z2962261278	O=C(CCCC1=NN=NN1)N2CCN3N=C(C=C3C2)C(F)(F)F	     -5.68
8302	Z2229127664	CCOCC1CCN(C1)C(=O)C=2C=CC(=CC2)CCN(C)C	     -5.68
8303	Z734649632	CC1=C(N=NN1C=2C=CC=CC2)C(=O)NCC=3C=CC=CN3	     -5.68
8304	Z1763321438	CNC(=O)C1CCCN1C(=O)[C@@H](N)CCC=2C=CC=CC2	     -5.68
8305	Z243074636	COC=1C=CC=C(C1)C(CNC(=O)CN2C(=O)N(C)C=3C=CC=CC32)N4CCCC4	     -5.68
8306	Z1082497534	O=C(C1=CC=2C=CC=CC2N1)N3CCC(CC3)NC=4C=NC=CC4	     -5.68
8307	Z1180362211	COC=1C=CC=CC1N2CCC(CNC(=O)NC3=CC=C(C(N)=O)C(C)=C3)C2	     -5.68
8308	Z1431971926	CC=1N=C(CCNS(=O)(=O)C2=CC=C3OCCC3=C2)SC1C	     -5.68
8309	Z109552098	CC(C1=NC=2C=CC=CC2S1)N(C)C(=O)C=3C=C(Cl)C=CC3F	     -5.68
8310	Z3347893326	O=C(O)C1CN(CC2=CN=NN2C=3C=CC=CC3)CC(F)(F)C1	     -5.68
8311	Z2997294323	CN1N=C(C=C1C(F)F)C2=NC(=NO2)C=3C=CC(=CC3)CCO	     -5.68
8312	Z90864798	CCC=1C=CC(=CC1)C2=NC(C)=C(S2)C(=O)N(CC)CC(=O)NCC3=CC=CS3	     -5.68
8313	Z1400582403	COC=1C=CC=CC1N2CCC(C2=O)N3CCC(CC4=NC=CN4C)CC3	     -5.68
8314	Z25755491	OCC1=NC=2C=CC=CC2N1CC3=NN=C(O3)C=4C=CC=CC4Br	     -5.68
8315	Z1763215739	CC=1N=CSC1CN2C[C@@H](F)C[C@H]2CN(C)CC3=NOC(=N3)C4CC4	     -5.68
8316	Z18651728	O=C(CSC1=NN=C(O1)C2=CC=CO2)N3CCCC4=CC=CC=C43	     -5.68
8317	Z2964221930	CCOC1=NC(=CO1)C(=O)N2CCCC3(C=CC4=CC=CC=C4O3)C2	     -5.68
8318	Z2222564090	CC=1NC=NC1CNC(=O)C2=CC=C3C(=C2)NC(=O)C3(C)C	     -5.68
8319	Z1433989447	CN(C)CC(NC(=O)NC=1C=CC=NN1)C=2C=CC=CC2	     -5.68
8320	Z30172012	O=C(NCC=1C=CC=NC1)C2CCN(CC2)C(=O)NC=3C=CC=CC3	     -5.68
8321	Z2687618022	CNC=1C=CC=C(C1)C2=CN=C3C(C=NN3C4CCN(C)CC4)=C2	     -5.68
8322	Z238489610	O=C1NN=CC(=C1Br)N2CCN(CC=3C=CC(Cl)=CC3)CC2	     -5.68
8323	Z2527328739	CCOC=1C=CC(=CC1)C2=CN(CC=3C=C(C)ON3)N=N2	     -5.68
8324	Z2780760147	CC1CC(C(=O)NC2C(=O)N(C)CC3=CC=CC=C32)C(C)O1	     -5.68
8325	Z95981242	O=C(NC=1C=CC=C(C1)N2CCCC2=O)C3CCCC3	     -5.68
8326	Z408281604	O=C(NCCC=1C=CC(Cl)=CC1)C=2C=CC=3C=CNC3C2	     -5.68
8327	Z3543086234	C[C@@H]1CN(C[C@H](C)O1)C(=O)C=2C=C(O)N=C(N2)C=3C=CC(Cl)=CC3	     -5.68
8328	Z2446372332	COC=1C=CC=C(C1)C(C)C(=O)NC=2C=CC=C(C2)S(=O)(=O)NCCN	     -5.68
8329	Z2027271687	CCC(SC=1C=CC=CC1)C(=O)NCC=2C=CC=C(CO)N2	     -5.68
8330	Z3877613107	CC1(C)CN(CC2=CN=C(N2)C=3C=CC=CC3)[C@@H]4COC[C@H]4O1 |&1:17,21,r|	     -5.68
8331	Z2755632648	CC1OC=2C(=CC=CC2NC1=O)C(=O)NC=3C=CC(=CC3)[C@@H]4C[C@H]4C(=O)O |&1:21,23,r|	     -5.68
8332	Z1576323276	O=C(C1=CC(Cl)=CN1)N2CCC(CC=3C=CC=NC3)CC2	     -5.68
8333	Z45607220	COC=1C=CC=CC1S(=O)(=O)NC=2C=C(Cl)C=CC2N3CCCCC3	     -5.68
8334	Z151787152	O=C(CSC1=NN=C(NC=2C=CC(F)=CC2)S1)N3CCNC3=O	     -5.68
8335	Z2215750598	CC=1SC=2N=C(CNC(C=3C=CC=CC3)C(F)F)NC(=O)C2C1C	     -5.68
8336	Z381186798	CC(C)C1=NN=C(NC(=O)C=2C=CN(N2)C=3C=CC(F)=CC3)S1	     -5.68
8337	Z1090585396	CC1=NC2=C(N=CN2C(C)=C1CCC(=O)NC=3C=CC(=CC3)CCN(C)C)C(N)=O	     -5.68
8338	Z3687048345	COC1=CC=CN2N=CC(C(=O)N[C@@H]3CC(CN4C=C(Cl)C=N4)C[C@H]3O)=C12 |&1:13,24,r|	     -5.68
8339	Z167619636	NC(=O)N1CCCC(C1)C(=O)NC=2C=CC(=CC2)OC=3C=CC=CC3Cl	     -5.68
8340	Z1787907702	COCC1=CC(=NO1)C(=O)N2CCN3C(=NN=C3C2C)C(C)C	     -5.68
8341	Z381158248	CC(C(=O)NC=1C=CC=C(C1)NC(=O)C=2C=CC(F)=C(F)C2)N3C=CC=N3	     -5.68
8342	Z1452019254	O=C(NC=1C=CC=C(C1)N2C=CN=N2)NC3CCN(C3)C=4C(F)=CC=CC4F	     -5.68
8343	Z117677318	CCC1C=2C=CSC2CCN1C(=O)C=3C=CC(=CC3)C(N)=O	     -5.68
8344	Z1673720791	O=C(N(C=1C=CC=CC1)C=2C=CC=CC2)N3CCC(CO)C3	     -5.68
8345	Z2242887833	COC=1C=CC(=CC1)C2CC(C)N(C2)C(=O)[C@@H](N)CCSC	     -5.68
8346	Z1391441995	CC(=O)N1CCC2=CC=CC(NC(=O)C=3N=C(C)N(N3)C=4C=CC=CC4Cl)=C21	     -5.68
8347	Z2295924062	CC(C)OC=1C=CC=C(N1)C(=O)N2CCCC2CC(=O)O	     -5.68
8348	Z1168422865	CS(=O)(=O)C=1C=CC(=CC1)C2=NC(=CS2)C3CC3	     -5.68
8349	Z823355644	CN1C=C(CNCCC=2C=CC=CN2)C(=N1)C3=CC4=CC=CC=C4O3	     -5.68
8350	Z1799138919	CC1=CCCC(C)C1CN2CCC3=NN(C)C(=O)C=C3C2	     -5.68
8351	Z2242001569	COC(C)C1=NOC(CN(CC2=NC=CS2)C3CC43CCNCC4)=N1	     -5.68
8352	Z239547348	CC(O)CCC(=O)NCCC1=NC=2C=CC=CC2N1CC3=CC=CC=C3F	     -5.68
8353	Z3268555717	CCCC1(CNC(=O)N2CC3(C)C(=O)NC(=O)C3(C)C2)CC1	     -5.68
8354	Z92711608	CC=1C=CC=CC1NC(=O)COC(=O)C=2C=C(N=C3C=CC=CC23)C(C)C	     -5.68
8355	Z1102953818	CN1C=C(C=N1)C2CCCN2C(=O)C3=CN=C(S3)C=4C=CC=CN4	     -5.68
8356	Z1415544618	CC=1C=CN(N1)C=2C=CC=CC2NC(=O)NC3CCN(CC3)C4=CC=CC=N4	     -5.68
8357	Z2000374635	CN(CC=1C=CC=NC1)S(=O)(=O)C=2C=CC=C3CC(C)(C)OC23	     -5.68
8358	Z982120708	OCCC1=CN(CC=2C=CC(=CC2)N3C=CC=N3)N=N1	     -5.68
8359	Z2960698477	CC=1C=CC=2C(C(=O)N3CCN(CC3)C4=NN=CN4C)=C(C)C=CC2C1	     -5.68
8360	Z193091992	CCC=1C=CC(=CC1)S(=O)(=O)NC(C2=NC=CN2C)C=3C=C(C=C(C3)OC)OC	     -5.68
8361	Z1891835400	COC(=O)C1CCN2C(=O)N(C(=O)C2C1)C=3C=CC(=CC3)N4C=CC=N4	     -5.68
8362	Z2921595775	CCN1C=C(C=N1)[C@@H]2NC(=O)CC[C@H]2NCC=3C=CC(C#N)=CC3F |&1:7,13,r|	     -5.68
8363	Z1167667011	CN1CCC(CC1)NC=2C=CC=CC2NC(=O)C=3C=CC4=NC=CN4C3	     -5.68
8364	Z1903525974	CC(C(=O)NCC1CCCO1)N2CCC(CC2)OC=3C=NC4=CC=CC=C4N3	     -5.68
8365	Z2928137758	O=C(O)CC=1C=CC(=CC1)S(=O)(=O)N2CCCC(C2)OC(F)F	     -5.68
8366	Z31124098	COC=1C=CC(=CC1NC=2N=CN=C3SC=4CCCC4C23)NC(C)=O	     -5.68
8367	Z510990900	CC1=CC(C)=NN1C=2C=CC(=CN2)CNC(=O)COC3CCCC3	     -5.68
8368	Z2394356252	CO[C@@H]1C[C@@H](C2=NC(C)=C(C)N2)N(C1)C(=O)CN3CCC=4C=CC=CC43	     -5.68
8369	Z154975574	O=C(NC=1C=CC(Cl)=CC1)C2=CC(=O)NC=3C=CC(=CC23)S(=O)(=O)N4CCOCC4	     -5.68
8370	Z2379556119	COC=1C=CC=2CCC3(NC(=O)N(CC=4C=CC=C(F)N4)C3=O)C2C1	     -5.68
8371	Z1891862808	O=C1[C@H]2CCCCN2C(=O)N1C=3C=CC(=CC3)CN4C=CC=N4	     -5.68
8372	Z2975227420	CC=1C=C(N=C(N1)N2CCC(CC3=CC=NN3)CC2)C(F)(F)F	     -5.68
8373	Z1894307488	CCN1C=NN=C1C2CCCN(C2)C(=O)C3=NC=4C=CC=NC4S3	     -5.68
8374	Z2015467896	CC1(NC(=O)NC1=O)C2=CC=CC(=C2)C(=O)N3CC4COCC(C3)O4	     -5.68
8375	Z55550379	CC=1C=CC(=C(C)C1)N2C(=O)CC(=C2N)C3=NC=4C=CC=CC4S3	     -5.68
8376	Z90230843	CN(CC=1C=CC=2OCCOC2C1)CC3=NC=4SC=C(C5=CC=CO5)C4C(=O)N3	     -5.68
8377	Z14051915	CC=1C=C(Br)C=CC1NC(=O)CN2C(=O)NC(C)(C2=O)C=3C=CC=CC3	     -5.68
8378	Z29460038	O=C(CC=1C=CC=2OCCOC2C1)NC3=NC(=CS3)C=4C=CN=CC4	     -5.68
8379	Z2949780911	CC1=C(C=NN1C=2C=CC=CC2)NC(=O)N[C@H]3CCCC4=CC=CN=C43	     -5.68
8380	Z755909428	CC1COCCN1C(=O)CC2(CC(=O)O)CCCC2	     -5.68
8381	Z25922726	CN(CC=1C=CC=C(Cl)C1)S(=O)(=O)C=2C=CC(F)=CC2	     -5.68
8382	Z1754085265	CC1=C(C=NN1C)[C@H]2OCC[C@@H]2NC(=O)CN3CC=4C=CC=CC4C3=O	     -5.68
8383	Z1991883659	CCOC1CC(NC(=O)C2=CN=C(S2)C(C)C)(C(=O)O)C1(C)C	     -5.68
8384	Z758082278	CC1=CC=C(C(=O)N2CCOC(C2)C=3C=CC(Cl)=CC3)C(=O)N1	     -5.68
8385	Z57677352	O=C(NC1=NC=C(CC2=CC=CC=C2Cl)S1)C3CC3	     -5.68
8386	Z1865731673	CN(CC1=CN2CCCCC2=N1)C(=O)C3CSC4(C)CCC(=O)N34	     -5.68
8387	Z2007682657	CN1C(=NN=C1N2CCC(C2)OC=3C=CC=CN3)C4CCC4	     -5.67
8388	Z960770714	CN(C(=O)C1=CC=C(NC1=O)C=2C=CC=CN2)C(C3CC3)C4CC4	     -5.67
8389	Z1222624980	COC=1C=CC=C(C1)N2CCCC(C2)NC(=O)C=3C=CC=NC3	     -5.67
8390	Z1689382308	NC(=O)C1CC=2C=CC=CC2N(C1)C(=O)C3CC43CCOC4	     -5.67
8391	Z1024295198	O=C(NC1CC1C2=CC=CC=C2Cl)C3=CC(Cl)=CN3	     -5.67
