Rank	Ligand	SMILES	Binding_Affinity(kcal/mol)
7152	Z1684009134	CN(C)S(=O)(=O)C=1C=CC(=CC1)C2=NOC(=N2)C3=CC=NN3C	     -2.99
7153	Z2186448370	COC=1C=CC(=NC1)C(=O)NCCC2=NN=C(O2)C=3C=CC=CC3	     -2.99
7154	Z1685048521	CC(C)(C)C(=O)N1CCCC(C1)C2=NC(CC=3C=CON3)=NO2	     -2.99
7155	Z1488147217	CC1=CC(=NN1C)NC(=O)CC2=CN(N=C2C=3C=CC(F)=CC3)C=4C=CC=CC4	     -2.99
7156	Z1918657873	CNC(=O)C=1C=CC(=C(C1)[N+]([O-])=O)N2CCCC32CCCC3	     -2.99
7157	Z2437459952	COC=1C=CC(=CC1C(=O)O)S(=O)(=O)N2CCC(CC2)C3CCCO3	     -2.99
7158	Z1672558406	O=C(O)C=1C=CC(=CC1)NS(=O)(=O)C2=CC=3CCC(=O)N4CCCC(=C2)C34	     -2.99
7159	Z2755427739	CC1=CC(CC(=O)N(C)C=2C=CC(=CC2)OCC(=O)O)=NO1	     -2.99
7160	Z2218974925	CN(CC1=CN(N=N1)C2=CC=CC(Br)=C2)C3CCC(C#N)C3	     -2.99
7161	Z2950370065	O=C(NC[C@@H]1C[C@H]1C(F)(F)F)NC=2C=NC=3CCCCC3C2 |&1:4,6,r|	     -2.99
7162	Z2296022369	CC1=CC(C)=CC(=C1)C(NC(=O)CN2CC=3C=CC=CC3C2=O)C(=O)O	     -2.99
7163	Z2957957944	CNS(=O)(=O)C1CCN(C1)C(=O)C=2C=CC=CC2C3(C)CC3	     -2.99
7164	Z3464155897	C[C@H](CNC(=O)C=1C=CC(=CN1)C=2C=NNC2)NC(=O)C3CC3(F)F	     -2.99
7165	Z1891927821	CC=1C(Cl)=CC(=CC1Cl)N2C(=O)NC(C2=O)C3CCOCC3	     -2.99
7166	Z222982558	N#CC=1C=CC=C(C1)NC(=O)CC=2C=CC=C3C=CC=NC23	     -2.99
7167	Z3393494383	CS(=O)(=O)C=1C=CC(=NC1)N2CCC[C@H]2C3=NC=NN3	     -2.99
7168	Z366643064	O=C(CC=1C=CC(Cl)=C(Cl)C1)NCC=2C=CN=C(C2)N3C=CC=N3	     -2.99
7169	Z2217639311	CC1(C)C(=O)NC=2C=C(C=CC21)C(=O)NC=3C=CN=CC3	     -2.99
7170	Z2739864303	CCN1N=C(C2=NN=C(NC(C)(C)C)O2)C=3C=CC=CC3C1=O	     -2.99
7171	Z1254220934	CC(C=1C=CC=CC1)N(CC(=O)O)CC2CCC2	     -2.99
7172	Z2527302381	OCC1CCCN1CC2=CN(N=N2)C=3C=CC=C4CCCCC34	     -2.98
7173	Z2722258353	CC[C@@H]1OCC[C@H]1N2C(=O)NC(CC=3C=CC=C(C3)OC)C2=O |&1:2,6,r|	     -2.98
7174	Z409783928	CCN(CC)S(=O)(=O)C=1C=CC(=CC1)NC(=O)NCC2=CC=CN=C2	     -2.98
7175	Z2993210188	CCN1C=NC(=C1)CNC=2C=CC(C(=O)N3CCOCC3)=C(Cl)C2	     -2.98
7176	Z145114150	O=C(CN1C(=O)NC2(CCCC2)C1=O)NCC=3C=CC(=CC3)OC=4C=CC(F)=CC4	     -2.98
7177	Z1329681069	O=S(=O)(NC=1C=CC=NC1)C=2C=CC=3N=CC=CC3C2	     -2.98
7178	Z3016314000	CC1(COC1)C(=O)NC2=CC=C3OC(=CC(=O)C3=C2)C(F)(F)F	     -2.98
7179	Z2661005369	CC=1C=C(C=CC1N2C=NC=N2)C3=NOC(CCC4CCCNC4)=N3	     -2.98
7180	Z33546257	NC(=O)C=1C=CC(=CC1)S(=O)(=O)NCC2=CC=CO2	     -2.98
7181	Z1273453411	CC=1C=C2CC(OC2=CC1C)C(=O)N3CCC(CC3)C(=O)NCC=4C=CC=NC4	     -2.98
7182	Z2961723474	CC(C)(CNS(C)(=O)=O)NC(=O)CN1N=C(C=2CCCCC21)C(F)(F)F	     -2.98
7183	Z1193188389	CC1=CC=C(C(=O)NC2CC2C=3C=CC(F)=CC3F)N1C	     -2.98
7184	Z3204335380	CC1CCN1C(=O)C=2C=CC=3CNC(=O)NC3C2	     -2.98
7185	Z3063657339	CC1=CC(=CS1)NC(=O)CN2C=NC3=C2CCNC43CCOCC4	     -2.98
7186	Z3493779639	O=C1NC(=O)C=2C=CC=CC2C1=CC=3C=NN(C3)C4CCOCC4	     -2.98
7187	Z117546102	CC(C)(C)NC(=O)CNC(=O)CC1=CSC(=N1)NC(=O)C2=CC=CO2	     -2.98
7188	Z398821288	CC(C)COC=1C=CC=C(C1)C(=O)N2CCC(CC2)C(=O)O	     -2.98
7189	Z2390199727	CC(C)N1N=C(C2=NN=C(O2)C3=CCCCC3)C=4C=CC=CC4C1=O	     -2.98
7190	Z2907184601	CC1CCC(C1)NC(=O)C2=CC(=NN2C)C=3C=CC=NC3	     -2.98
7191	Z1572898404	CN(C)C=1C=CC(=CN1)CNC=2C=CC(=CC2)C3=CN4C=CC=CC4=N3	     -2.98
7192	Z64900713	O=C(CNC=1C=C(Cl)C=CC1Cl)N2CCNC2=O	     -2.98
7193	Z2951969716	O=C(NC=1C=C2CCCCC2=CN1)NC3CCN(CC(F)F)C3	     -2.98
7194	Z220573404	[O-][N+](=O)C=1C=CC=2CCN(C(=O)C3COC=4C=CC=CC4O3)C2C1	     -2.98
7195	Z4092628252	O=C(NC[C@@H]1C[C@H]2C[C@@H]1C[C@H]2O)C3=CC(O)=CC(=O)O3 |&1:4,6,8,10,r|	     -2.98
7196	Z4114465140	C=CCC1(CCOC1)NC(=O)C2=CC=3SC(=CC3N2)C(=O)O	     -2.98
7197	Z29274170	CC=1SC(=NC1C=2C=CC=CC2)NC(=O)C=3C=CC=4C(=O)N5CCCC5=NC4C3	     -2.98
7198	Z2058369314	OC1(CN2C=CN=N2)CCN(CC=3C=CN(N3)C=4C=CC(F)=CC4)C1	     -2.98
7199	Z1983486725	CC=1C=C(N(C)N1)N2CCC(NC3CC(C)(C3)C=4C=CC=CC4)C2=O	     -2.98
7200	Z2056191838	CO[C@H]1C[C@@H](C(=O)N(C)CC2=NC(=CN2)C=3C=CC=CC3)N(C)C1	     -2.98
7201	Z1893119773	O=C(NC1=CNN=C1C2=NC=CS2)N3CCCC4CCCC43	     -2.98
7202	Z3019245229	CC=1C=C(N=C(N1)N2CCCC3(C2)NC(=O)NC3=O)OC=4C=CC=CC4	     -2.98
7203	Z2040109372	Cl.CN(C)CC=1C=CC(=CC1)S(=O)(=O)NC2CCCC2CN	     -2.98
7204	Z346702534	CNC(=O)C=1C=CC=C(C1)CNC(=O)C=2C(C)=NN(C2C)C=3C=CC=CC3	     -2.98
7205	Z1609538179	CN(CC(=O)N1CCCC(C1)C(=O)O)C(=O)C2CCCO2	     -2.98
7206	Z2607546358	O=C(O)C1(CC=CC1)C(=O)N2CCC(CC2)C(=O)NCC=3C=CC=NC3	     -2.98
7207	Z2654834978	O=S(=O)(CC=1C=CC(F)=CC1F)NC2CS(=O)(=O)CC=3C=CC=CC32	     -2.98
7208	Z2227928789	CC1=NSC(C)=C1C(=O)NC2C=3C=CC=CC3CC42CCOCC4	     -2.98
7209	Z2994232646	O=C(C1=NC(=NS1)C=2C=CC=CC2)N3CCOC4(CCCOC4)C3	     -2.98
7210	Z2479689521	O=C(NCC1=CC(=O)N2C=CC=CC2=N1)N3CCCC3CN4CCCC4	     -2.98
7211	Z2489464236	COCC=1N=C2CCC(CN2N1)NC(=O)C=3C=CN=C(C3)C(=O)O	     -2.98
7212	Z382854106	COC=1C=CC=C(C1)NC(=O)C2=CSC(CC=3C=CC=CC3)=N2	     -2.98
7213	Z2755290819	O=C(O)C=1C=NC=C(C1)C(=O)NC(CC=2C=CC=CC2)C(=O)N3CCCC3	     -2.98
7214	Z2269934447	C=CC(C)(C)C(=O)NCC1=NC=C(O1)C(C)(C)C	     -2.98
7215	Z1494506836	O=C(C=1C=CC=C2C=NNC12)N3CCC(C3)C4CCOC4	     -2.98
7216	Z2022508172	CN(C)C1=NC=2SC(=CC2S1)C(=O)NCC3(CC3)C=4C=CC=CN4	     -2.98
7217	Z826270154	CCOC1CCCN(C1)C(=O)NC=2C=CC=C(C2)OCC3CCCO3	     -2.98
7218	Z1887397713	CCOC1CC(O)(CNC(=O)C2CC=3C=CC=CC3N(C)C2)C1	     -2.98
7219	Z2368049797	CC(C)(C)C1=NC(=CS1)C(=O)N2CCCCC2C3=NC(=O)NN3	     -2.98
7220	Z4425340398	CC1=CC=C(S1)C(=O)N2CCC(CC2)N(C)C(=O)C3=CC=C(C)N=N3	     -2.98
7221	Z1919692970	CN(CC=1C=CC=CC1NC(=O)NCC=2C=CC=NC2)C=3C=CC=CC3	     -2.98
7222	Z1454908042	CC=1C=CC=2C=CC=C(C(=O)NC(C)CC(=O)O)C2N1	     -2.98
7223	Z1563913516	CC1=NC(=CC(=N1)NCC=2C=CC=C(C2)C(=O)N3CCCC3)C=4C=CC=CN4	     -2.98
7224	Z2373446684	CC1(C)CN(CC(CO)O1)C(=O)CC=2C=CN(N2)C=3C=CC=CC3	     -2.98
7225	Z4635071336	CC1=C(N=NN1CC=2C=CC=CC2F)NC(=O)N[C@H](C)C3=CC=C(F)C(Br)=C3	     -2.98
7226	Z1269040607	CC(C)C(=O)NC1=CC=CC(=C1)NC(=O)N2CCC(C2)N3CCOCC3	     -2.98
7227	Z1175489018	CNC(=O)C1CCCN(C1)C(=O)C=2C=CC(=CC2)N3CCNC3=O	     -2.98
7228	Z991108426	NC(=O)NC(=O)CN1CCOC(C1)C2=NC=CS2	     -2.98
7229	Z812027998	CN1CCN(CC1)C(=O)C=2C=CC(=CC2)NC(=O)C=3C=CC=4N=CSC4C3	     -2.98
7230	Z108794444	O=C(CN1N=NC(COC=2C=CC=CC2)=N1)NC3=CC=C(Cl)C=C3F	     -2.98
7231	Z1265462977	CCC1CN(C(=O)C2=CSC(=N2)NC(C)=O)C=3C=CC=CC3O1	     -2.98
7232	Z2997043911	CCN1C=C(CC(=O)N2CCCC=3C=C(Cl)C=C(Cl)C32)N=N1	     -2.98
7233	Z2298566244	CC1(C)CCC(O1)C(=O)N2CCCC3(CCOC3)C2	     -2.98
7234	Z1974779257	O=C(N[C@@H]1C[C@H](C1)C=2C=CC=C(F)C2)C=3C=C(ON3)C=4C=CC=CC4	     -2.98
7235	Z118825044	CS(=O)(=O)N1CCCC1C(=O)NC=2C=CC=CC2OC=3C=CC=CC3	     -2.98
7236	Z3687059013	O=C(N[C@@H]1CC(CN2C=CN=C2)C[C@H]1O)C=3C=CN=C(C3)OC=4C=CC=CC4 |&1:3,13,r|	     -2.98
7237	Z94734095	CC=1C=CC=CC1NC(=O)CC2=NC(=CS2)C=3C(F)=CC=CC3F	     -2.98
7238	Z2755653168	CC=1C=CC=C(C1)CC2(C)CCCN2C(=O)CN3C=C(C=N3)C(=O)O	     -2.98
7239	Z1845904624	CC(C)(C)N1N=CC=C1NC(=O)NC2CCCC=3OC=CC32	     -2.98
7240	Z3216001446	COC=1N=CC=CC1NC(=O)CC2CC(O)C2(C)C	     -2.98
7241	Z2438065768	O=C(CC1CC2CCC(C1)N2)NC=3C=CC(=CC3)OC4CCOC4	     -2.98
7242	Z2761833104	CC1(CC1)S(=O)(=O)N2CCC(CC2)[C@@H]3CC[C@@H](O3)C(=O)O	     -2.98
7243	Z2761553969	CN1C(=O)NN=C1C[C@H]2CCCC[C@H]2NCC3=CC=C(CO)O3	     -2.98
7244	Z2272505752	CC1=CN=C(S1)C2CCN(CC2)C=3C=CC4=NN=C(C5CC5C)N4N3	     -2.98
7245	Z406346182	NCCOC=1C=CC=C(C1)NC(=O)C2CCCC2	     -2.98
7246	Z1456827450	Cl.CC=1C=C(C=CC1NS(=O)(=O)C(F)(F)F)C(=O)NCC2CCCN2	     -2.98
7247	Z3416543915	CNC(=O)C1CCS(=O)(=O)C21CN(C2)C(=O)C=3C=NN(C3)CC4CCCC4	     -2.98
7248	Z31232488	FC=1C=CC(OC=2N=CN=C3SC=CC23)=C(Cl)C1	     -2.98
7249	Z3133774470	O=C(NCC1=CC=2CCCCC2N=C1O)C3NCC43CCCC4	     -2.98
7250	Z2295628230	CNC=1N=C(C)C=C(N1)C(=O)N2C(CC3CCCCC32)C(=O)O	     -2.98
7251	Z1919065002	CC(CS(C)(=O)=O)N(C(=O)N1CCS(=O)(=O)CC1)C2CC2	     -2.98
7252	Z1891842389	COC(=O)CC[C@H]1NC(=O)N(C1=O)C=2C=CC(Br)=C(Cl)C2	     -2.98
7253	Z1560547268	CC=1C=NC=CC1NC(=O)NC2CCN(C=3C=NN(C)C3)C2=O	     -2.98
7254	Z445493718	COC=1C=CC(=CC1F)C(C)NS(=O)(=O)C=2C=NN(C2)CC(=O)O	     -2.98
7255	Z3034577021	N#CC=1C(N)=NC(=CC1C=2C=CC=CC2)CC3CCOC3	     -2.98
7256	Z1996138879	CCC1=NN(C)C=C1NS(=O)(=O)C=2C=CC=C(C2)[N+]([O-])=O	     -2.98
7257	Z4617266618	CC(C)(CO)NC(=O)C=1C=CC(=CC1)C2=NC(CC(F)(F)F)=NO2	     -2.98
7258	Z2826956994	CC(C)[C@@H]1C[C@H](NC(=O)C(C)(C)CN)C=2C=CC=CC21 |&1:3,5,r|	     -2.98
7259	Z115639166	O=S(=O)(NC=1C=CC=C2C=CC=NC12)C=3C=CC=CC3F	     -2.98
7260	Z3686301257	CC=1N=C(N=C2C=CC=CC12)N[C@@H]3CC(CN4C=CC=N4)C[C@H]3O |&1:12,22,r|	     -2.98
7261	Z2093705442	CC=1C=CC(F)=C(C(=O)NC2CCC3(CC2)NC(=O)NC3=O)C1F	     -2.98
7262	Z2656457523	O=C(O)C1(CCC1)C(=O)NC2COC3=CC=C4C=CC=CC4=C3C2	     -2.98
7263	Z2721110257	O=C(NC[C@@H]1CCCO[C@H]1C=2C=NNC2)C3CCN(CC3)C(=O)N4CCCC4 |&1:4,9,r|	     -2.98
7264	Z1851610245	CN1CCN(CC2CCN(CC2)C(=O)CC=3C=CC(=CC3)C(N)=O)CC1	     -2.98
7265	Z3042541983	CC(C)C=1C=CC(=CC1)C2=NC(=CS2)C(=O)N3C[C@@H](N)[C@@H](C3)C4=NC=CN4C	     -2.98
7266	Z2123237101	COCC(=O)N1CCC2=CC(=CC=C21)NC(=O)CN3C=C(Cl)C=N3	     -2.98
7267	Z2638502426	CC1NC(=O)CCC1NC(=O)C=2C=CC3=C(C2)C(C)(C)C(=O)N3C	     -2.98
7268	Z1802347334	CNC(=O)CNC(=O)NC=1C=C(Cl)C=CC1OCC2CCC2	     -2.98
7269	Z4625408419	C[C@@H]1CC[C@H](CC1)NC(=O)C=2C=CC=CC2S(=O)(=O)CC3=CN4C=CC=CC4=N3	     -2.98
7270	Z1492899017	CN(CC1=NC(=NO1)C2=CC=CS2)C3CCCC4=C3C=NN4C	     -2.98
7271	Z3063436152	CC=1N=C(SC1C(=O)N2[C@H](C[C@H]3OCC[C@H]32)C(=O)NC4CC4)C=5C=CC=CN5 |&1:9,11,15,r|	     -2.98
7272	Z1882080785	CN(CCN1C=CC=N1)C(=O)C2CCCC=3C=CC=NC32	     -2.98
7273	Z2257367362	CC(C)[C@@H](NC(=O)C=1C=CC=C(C1)CC#N)C(=O)O	     -2.98
7274	Z1661816054	COC=1C=CC=C2CN(CCC12)C(=O)CC=3C(C)=NNC3C	     -2.98
7275	Z2504191300	CC(=O)NC=1C=CC(F)=C(C1)C(=O)N(CC(=O)O)C2CCC2	     -2.98
7276	Z2062431041	CC1CCC(CC1)NC(=O)CN2C=CN3N=CC(C#N)=C23	     -2.98
7277	Z1929258165	CC(C)(C(=O)N[C@@H]1C[C@H]1C=2C=CC(F)=CC2)C=3C=CC=4OCCOC4C3	     -2.98
7278	Z2365298551	CC=1C=CC=C(CN2C(=O)C3C(C2=O)C4C=CC3CC4)N1	     -2.98
7279	Z1451063510	NC(=O)C=1C=C(NC(=O)C=2C=CC(=O)N(N2)C=3C=CC=CC3)NN1	     -2.98
7280	Z654170282	CS(=O)(=O)C1=NC=2C=CC=CC2N1CCOC3=CC=CC(C#N)=C3	     -2.98
7281	Z1318123396	CC1(NC(=O)NC1=O)C2CCN(CCC=3C=CC=CC3)CC2	     -2.98
7282	Z1728493111	CC1=C(C=NN1C)C(C)NC(=O)C=2C=CC(=CC2F)C(=O)O	     -2.98
7283	Z2172265209	COCC1(CCCCC1)C2=NOC(CCN3CCCC3=O)=N2	     -2.98
7284	Z2041224557	CC(=O)N1C=2C=CC(=CC2CC1C)S(=O)(=O)N(C)C=3C=NC=CN3	     -2.98
7285	Z797410952	CC(C(=O)N1C=2C=CC=CC2CC1C)S(=O)(=O)CC3=CC(=O)N4C=C(Cl)C=CC4=N3	     -2.98
7286	Z2155426143	FC(F)C1(CCCC1)C2=NC(=NO2)C=3N=CC=C4C=CC=CC34	     -2.98
7287	Z2261955176	CC1CC(NC2CCC(CC2)OC=3N=CC=CC3C#N)C(C)O1	     -2.98
7288	Z2216693227	CC1=NC(C)=C(CNC(=O)C(C(=O)O)C(C)(C)C)O1	     -2.98
7289	Z2942571568	N#CC=1C=CC(=CC1)S(=O)(=O)N2CCN3N=CC=C3C2	     -2.98
7290	Z26718944	COC=1C=CC=C(C1)C(=O)NC2=NC=3C=CC(=CC3S2)[N+]([O-])=O	     -2.98
7291	Z2993210832	CCN1C=NC(=C1)CNC=2C=CC(C(=O)N3CCCCC3)=C(Cl)C2	     -2.98
7292	Z3685807336	NC[C@H]1C[C@@H](O)CN1C=2C=C(N=CN2)NC3CCC(CC3)C=4C=CC=CC4	     -2.98
7293	Z2997236888	CC=1C=CC(F)=C(C1)CC2=NOC(CC3CCN(C)C3)=N2	     -2.97
7294	Z2942365529	Cl.CCOC(=O)C=1C=CC(C)=C(C1)S(=O)(=O)NC2CCNC(C)C2	     -2.97
7295	Z2761343067	COC=1C=CC(=C(F)C1)C(C)NCC=2C=NN3CCN(C)CC23	     -2.97
7296	Z2950524949	CC(C)OC1CN(C1)C(=O)NC2=CN(C)C=C(Br)C2=O	     -2.97
7297	Z3061110903	O=C(O)CCN(CCC=1C=CC=CC1)CC2=CC=3C=CC=CC3O2	     -2.97
7298	Z1481370954	CC=1C=CN=CC1CN2CCC(CC2)C3=NN=C4C=CC=CN34	     -2.97
7299	Z2762368599	CNC(=O)[C@]12CN(C[C@@H]2COCC1)C(=O)C3CC4=CC=CC=C4C3	     -2.97
7300	Z2595691413	CC1=NN(C)C=2SC(=CC12)C(=O)NC=3C=CN(N3)C(C)(C)C(=O)O	     -2.97
7301	Z1614654500	CC(=O)NC1CCCN(C1)C(=O)C2(CC2)C(=O)O	     -2.97
7302	Z3389860844	CCCN1CCCCC1CNC(=O)C2=CC=3SC=C(C(=O)O)C3N2	     -2.97
7303	Z2761740469	CC=1C=CN=CC1CN2CCC(C[C@H]3OCC[C@H]3C(N)=O)CC2	     -2.97
7304	Z2437609270	CCCC1(CNS(=O)(=O)N2CCCC2C(=O)O)CCC1	     -2.97
7305	Z1889237611	CC=1C(=CC=CC1N(C)C)NC(=O)N[C@@H](C)C=2C=CC=C(O)C2	     -2.97
7306	Z195687420	CC1=CC(=NO1)NC(=O)C(NC=2C=CC=CC2)C=3C=CC=CC3	     -2.97
7307	Z2166399197	CC=1N=C(SC1C2=NN=C(N(C)C3CCC(C)CC3)N2C)N4CCOCC4	     -2.97
7308	Z1888265565	CCS(=O)(=O)C1CCN(CC1)C(=O)N2CCC=3C=CC=CC32	     -2.97
7309	Z2223261603	CC1(C)CN(C(=O)CC2CCCS(=O)(=O)C2)C=3C=CC=CC3O1	     -2.97
7310	Z229506340	CC(SC1=NC(C=CC2=CC=CS2)=NN1)C(=O)N(C)C=3C=CC=CC3	     -2.97
7311	Z2446388979	CN1C=C(N=N1)C2=NOC(=N2)C3CCCC(C3)C(F)(F)F	     -2.97
7312	Z2215787550	CC1(C)CN(C(=O)NC=2C=NN(C2)CCN3CCOCC3)C1C=4C=CN=CC4	     -2.97
7313	Z1621658591	Cl.CN(C)CC=1C=CC(=CC1)C=2C=CC=CC2CNC(=O)C3CCCN3	     -2.97
7314	Z2088849344	N#CC=1C=CN=C(C1)N2CCC(CC2)C(=O)N3CCCC3	     -2.97
7315	Z197906048	CC1=NN(C(C)=C1NS(=O)(=O)C=2C=CC=C(Br)C2)C=3C=CC=CC3	     -2.97
7316	Z2892330015	CC=1C=NN(C1)C2CCN(CC2)C(=O)C=3C=CN=C4NC(O)=NC34	     -2.97
7317	Z968580570	O=C(NC=1C=CC=NC1O)C=2C=NC=3C=CC=CC3N2	     -2.97
7318	Z3104215609	O=C(NC=1C=NN(C1)C2CCNCC2)C3NCC43CCCC4	     -2.97
7319	Z1565565983	O=C(NC=1C=CC=2COCC2C1)N3CCCC3CC=4C=CC=CC4	     -2.97
7320	Z1193595244	C#CCOC=1C=CC(=CC1)CNCC=2C(C)=NN(C)C2C	     -2.97
7321	Z2631378174	CCN1C(=NN=C1N2CCC(C)(C2)C(=O)NC)C3=CC=NN3	     -2.97
7322	Z45471828	O=S(=O)(NCC(C1=CC=CS1)C2=CNC=3C=CC=CC23)C=4C=CC=CC4	     -2.97
7323	Z1498776379	OC(CN1C=CC=N1)CN2CCCC(CN3C=CN=N3)C2	     -2.97
7324	Z2416533500	N#C[C@H]1CC[C@H](C1)NC(=O)N2CCC(CC2)N3CCCCC3 |&1:2,5,r|	     -2.97
7325	Z821828632	CN(CC(=O)N1C=2C=CC=CC2NC(=O)C1(C)C)C3CC4=CC=CC=C4C3	     -2.97
7326	Z240722420	C#CC=1C=CC=C(C1)NC(=O)C=2C=CC(=CC2)N3C=NN=N3	     -2.97
7327	Z1612585775	CC[C@H](C)[C@@H]1NC(=O)N(CC2CC=3C=CC=CC3C2)C1=O	     -2.97
7328	Z3086104476	CC1=C(Br)C(=NN1C)C(=O)NC=2N=CN(N2)C(C)C	     -2.97
7329	Z1339351475	O=C(NC=1C=CC(OC2CCC2)=C(F)C1)N3CCC(C3)N4CCCC4	     -2.97
7330	Z929609412	CC=1C=C(C)N2N=CC(C(=O)N(CC(=O)O)CC=3C=CC=CC3)=C2N1	     -2.97
7331	Z4119276079	O=C(NCCC=1C=NN(N1)C=2C=CC=CC2)C=3C=C(F)C=C(F)C3	     -2.97
7332	Z1166569225	CC(C)N(C)CC1CCN(CC(O)CN2C(=O)ON=C2C=3C=CC=CC3)CC1	     -2.97
7333	Z740808024	CCC1=CC(C#N)=C(NC(=O)C=2C=C(Br)C=CC2Cl)S1	     -2.97
7334	Z4753714046	O=C(C=1C=NC=C2C=CC=CC12)N3CCC(O)(CC=4C=CC(Cl)=CC4)C3	     -2.97
7335	Z2279260939	CCC=1C=CC=CC1S(=O)(=O)NC(C)C2=NC=CN2CC	     -2.97
7336	Z989283136	CN1CCC=2N=CN=C(C2C1)N3CCN4CCCC4C3	     -2.97
7337	Z3410119981	CC1=NC=2C=C(C=CC2N1C)NC=3C=C(N=CN3)C=4C=CC=CC4	     -2.97
7338	Z3016328887	CON(C)C1CN(C1)S(=O)(=O)C=2C(C)=CC=CC2[N+]([O-])=O	     -2.97
7339	Z53054623	CS(=O)(=O)C=1C=CC(=CC1)C2=CSC(=N2)N3CCOCC3	     -2.97
7340	Z239664714	CNC=1N=C(N=C2C=CC=CC12)SC(C)C(=O)N3CCNC3=O	     -2.97
7341	Z3685951207	CC1=COC(=C1)CN[C@@H]2CCN(C2)C=3N=C(N=C(C)C3C)C(=O)N(C)C	     -2.97
7342	Z1602198972	C[C@H]1CN(CCN1S(C)(=O)=O)C(=O)C2COCCO2	     -2.97
7343	Z1276779200	CC(C)C1CN(CCS1)C(=O)NC=2C=CC=C(F)C2	     -2.97
7344	Z2446618229	CC=1C=NN(C1)CCC(=O)N2C[C@H](C(=O)O)[C@H](C2)C=3C=CC=CC3 |&1:12,16,r|	     -2.97
7345	Z46353986	CCN(CC(=O)NC=1C=CC(Cl)=CC1C)CC(=O)NC=2C=CC=CC2C(F)(F)F	     -2.97
7346	Z2312571815	O=C(CN1CCN(CC1)C=2C=CN=C3C=CC=CC23)NC(=O)NC4CC4	     -2.97
7347	Z3409654404	[O-][N+](=O)C=1C=CC(=CC1OC(F)F)NC2CC(CN3C=CN=N3)C2	     -2.97
7348	Z914283346	COC=1C(C)=CC(=CC1C)S(=O)(=O)NCC2=NOC(=N2)C3=CC=CS3	     -2.97
7349	Z1368312743	C=CCOC=1C=CC=CC1C(=O)NC(C)C2=NC(CC=3C=CC=CC3)=NO2	     -2.97
7350	Z1757069024	CC=1NN=C2N=CC(=CC12)C(=O)N3CCCCC3C=4C=NN(C)C4	     -2.97
7351	Z2622600132	NS(=O)(=O)C=1C=CC(O)=C(C1)C(=O)N2CCCC(C2)C3=CC=4C=CC=CC4N3	     -2.97
7352	Z268640416	CC1=NOC(CN2CCN(CC2)C3=NC=CS3)=N1	     -2.97
7353	Z4521690995	O=C1CCC=2C=C(C=CC2N1)S(=O)(=O)NC=3C=NC(=NC3)C4CCC4	     -2.97
7354	Z2054614182	CC(C)N1N=CC2=CC=C(C=C21)NC(=O)N3CC(C3)NC(=O)C4CCC4	     -2.97
7355	Z3803809775	O=C(O)C1C[C@H]2C[C@H](NC(=O)C=3C=NC=NC3C4CC4)[C@H]2C1 |&1:5,7,20,r|	     -2.97
7356	Z2188542260	CCOC=1C=CC=C(CC2=NOC(=N2)C3(C)COC3)N1	     -2.97
7357	Z2976155549	CCC=1N=CN=C(C1F)N2CC(C2)C3=NC(=NO3)C=4C=CC=CC4	     -2.97
7358	Z2938643889	CCC1CN(CC(CC)O1)C2=NN=NN2CC3CCCCO3	     -2.97
7359	Z2059638160	O=C(NC1=CC=C2C(=O)NCCC2=C1F)N3CCCC3	     -2.97
7360	Z3063571558	COC=1C=C(F)C(=CC1NS(=O)(=O)C2=CCCCC2)C(=O)O	     -2.97
7361	Z2698004952	O=C(NCC1=NC=CN1CC(F)(F)F)NCC2CCCC32CC3	     -2.97
7362	Z2348992826	O=C(N1CCN(CC1)C2=CN=CC=3C=CC=CC23)C4(O)CCOC4	     -2.97
7363	Z2397401642	C[C@]1(C[C@H]1C(=O)N2CC(C2)OCC3=NC(=NO3)C4CC4)C=5C=CC=CC5 |&1:1,3,r|	     -2.97
7364	Z1316854551	COC=1C(=CC(Cl)=CC1S(=O)(=O)NCC=2C(C)=NOC2C)C(=O)O	     -2.97
7365	Z2719030905	NC(=O)[C@@H]1CCCN1C(=O)CC2CS(=O)(=O)C=3C=CC=CC3O2	     -2.97
7366	Z1506892812	CC(C)C1CN(C1)C(=O)NCC=2C=CC(=CC2)CN3CCCCC3	     -2.97
7367	Z1464471280	O=C(C=1C(O)=CC(Cl)=CC1Cl)N2CCC3OCCCC3C2	     -2.97
7368	Z2790285617	CC=1SC(=CC1S(=O)(=O)N2CC3(CC3(F)F)C2)C(=O)O	     -2.97
7369	Z2184643606	COC=1C=CC=2CN(CC3(CC3)C2C1)C(=O)C4=CSC(=N4)NC(C)=O	     -2.97
7370	Z1890696219	O=C1C=CC(=CN1)C2=NOC(=N2)C3(CCC3)C=4C=CC(F)=CC4F	     -2.97
7371	Z1739198335	CC=1C=CC(=C(C)C1)S(=O)(=O)N2CCS(=O)(=O)CC2C(=O)O	     -2.97
7372	Z3689332114	COC=1C=CC(=CC1F)C2CCN(C(=O)C3=CC=C4NN=C(C(=O)O)C4=C3)C2C	     -2.97
7373	Z1332962917	CN1C=C(C=N1)C2=NOC(=N2)C3(CC3)C=4C=CC=CC4	     -2.97
7374	Z2703414577	CS(=O)(=O)C=1C=CC=C(C1)C(=O)N2CCN(CC=3N=CC=CC3Cl)CC2	     -2.97
