SMILES,Catalog ID,MW,MW (desalted),ClogP,logS,HBD,HBA,TPSA,RotBonds,AnalogsFromREAL
CC1=CC(=NO1)NC(=O)C(NC=2C=CC(=CC2)NS(C)(=O)=O)C=3C=CC=CC3,Z238808296,400.453,400.453,1.5,-4.23,3,5,113.33,6,https://real.enamine.net/public-enum-files/Z238808296
CC=1C=CC=CC1C(SC2=NN=C(C3=CC=CS3)N2CCC(N)=O)C=4C=CC=CC4,Z317371846,434.58,434.58,4.013,-7.272,1,3,73.8,8,https://real.enamine.net/public-enum-files/Z317371846
CC=1C=C(C=CC1NC(=O)N2CCOCC2)C(=O)N3CCCC3,Z968030718,317.384,317.384,0.396,-3.303,1,3,61.88,5,https://real.enamine.net/public-enum-files/Z968030718
O=C(C=1C=CC=CC1)N(CC2=CC=CO2)CC=3C=CC(F)=CC3,Z339391214,309.335,309.335,3.882,-4.89,0,1,33.45,6,https://real.enamine.net/public-enum-files/Z339391214
CC(NS(=O)(=O)C=1C=CC=CC1F)C(=O)NC2=NC3=CC=CC=C3N2,Z422515406,362.381,362.381,2.908,-5.25,3,4,103.95,6,https://real.enamine.net/public-enum-files/Z422515406
CS(=O)(=O)C=1C=CC(=CC1)C2=NOC(=N2)C3CC3C4=CC=CN=C4,Z1170223747,341.386,341.386,0.694,-2.93,0,5,85.95,4,https://real.enamine.net/public-enum-files/Z1170223747
CC(=O)NC1=C(OCC=2C=CC(C)=CC2)N(C)C=3C(C)=CC=CC13,Z2157883641,322.402,322.402,4.098,-4.764,1,2,43.26,5,https://real.enamine.net/public-enum-files/Z2157883641
CC=1C=C(C=C(C1C)S(N)(=O)=O)C(=O)N2CCC[C@@H]2C(=O)O,Z1455357619,326.37,326.37,0.818,-3.256,2,5,117.77,4,https://real.enamine.net/public-enum-files/Z1455357619
CCOC=1C=CN=C(N1)N2CCN(CC2)C(=O)CCC3=CN(C)C=4C=CC=CC34,Z1390318868,393.483,393.483,3.494,-4.02,0,5,63.49,6,https://real.enamine.net/public-enum-files/Z1390318868
CC(=O)NC1(CCN(CC=2N=C(C)C=CC2O)C1)C3=NC(C)=CS3,Z1757734202,346.449,346.449,1.282,-1.08,2,5,78.35,5,https://real.enamine.net/public-enum-files/Z1757734202
CO[C@H]1C[C@H](C2=NC(C)=NO2)N(CC=3C=NC=4C=CSC4C3)C1,Z1757851256,330.407,330.407,1.565,-1.58,0,5,64.28,4,https://real.enamine.net/public-enum-files/Z1757851256
CC=1C=CC=CC1C=2C=C(NC(=O)C3CCCC=4NN=CC43)N(C)N2,Z1410163515,335.404,335.404,2.36,-3.82,2,3,75.6,4,https://real.enamine.net/public-enum-files/Z1410163515
CC=1C=CN=C(NCCCN2C=NNC2=O)C1[N+]([O-])=O,Z2582963856,278.268,278.268,1.698,-2.933,2,6,112.76,6,https://real.enamine.net/public-enum-files/Z2582963856
CC1CC(=O)NCCN1C(=O)C=2C=CC(=CC2)N3CCNC3=O,Z1266952155,316.356,316.356,-0.184,-2.584,2,3,81.75,3,https://real.enamine.net/public-enum-files/Z1266952155
CCCCN1CCOCC1C(=O)NC=2C=CC=C(C2)N3C=NN=C3C,Z1715298953,343.424,343.424,2.241,-2.91,1,5,72.28,7,https://real.enamine.net/public-enum-files/Z1715298953
O=C(NCC1(CCC1)C2=CC=CC(=C2)OC(F)(F)F)C3CCC4=CN=CN4C3,Z2502624161,393.404,393.404,3.421,-4.307,1,3,56.15,6,https://real.enamine.net/public-enum-files/Z2502624161
CC=1NN=C(C1NS(=O)(=O)C2=CC=C(S2)C(C)(C)C)C(F)F,Z1627227365,349.423,349.423,2.448,-3.827,2,3,74.85,4,https://real.enamine.net/public-enum-files/Z1627227365
C=1N=NN(C1CN2CCC(CN3CCOCC3)C2)C=4C=CC=CC4,Z2149138029,327.425,327.425,1.501,-1.16,0,5,46.42,5,https://real.enamine.net/public-enum-files/Z2149138029
"CCCOC=1C=CC(=CN1)CNC(=O)N2C[C@H]3COC[C@]3(C2)C(=O)O |&1:16,20,r|",Z2596045607,349.382,349.382,2.279,-2.321,2,6,100.99,6,https://real.enamine.net/public-enum-files/Z2596045607
C1=C(N=NN1CCN2CCOCC2)C=3C=CC=NC3,Z2846176945,259.308,259.308,0.271,-0.361,0,5,56.07,4,https://real.enamine.net/public-enum-files/Z2846176945
CN1N=C(C=C1C(=O)NCC2(CC2)C=3C=CN=CC3)C(F)(F)F,Z2271625197,324.302,324.302,1.419,-1.916,1,3,59.81,6,https://real.enamine.net/public-enum-files/Z2271625197
O=C(NCC=1C=C(Cl)C=CC1OC(F)F)NC2=NC=3CCS(=O)(=O)CC3S2,Z4020123422,437.872,437.872,1.772,-4.458,2,5,97.39,5,https://real.enamine.net/public-enum-files/Z4020123422
CC1=CC=2C(=O)N(C=NC2S1)CC=3C=C(C)N=C(C)N3,Z2589183500,286.354,286.354,1.237,-3.143,0,4,58.45,2,https://real.enamine.net/public-enum-files/Z2589183500
CC=1C=CC(=CC1Cl)C(=O)NCCC2=NC(=CS2)C=3C=CC=CN3,Z1174759996,357.859,357.859,3.613,-4.296,1,3,54.88,6,https://real.enamine.net/public-enum-files/Z1174759996
CC=1C=COC1C(=O)N2CCC(CC2)N3C=NC=4C=CC=CC4C3=O,Z3091839925,337.373,337.373,0.799,-4.318,0,3,66.12,3,https://real.enamine.net/public-enum-files/Z3091839925
COC1(CNC2=NC3=C(F)C=CC=C3O2)CCS(=O)(=O)C1,Z2975134693,314.334,314.334,0.948,-2.818,1,5,81.43,4,https://real.enamine.net/public-enum-files/Z2975134693
"CN1CCC=2C=CC(=CC21)S(=O)(=O)N[C@H]3C[C@H]3[C@H]4C[C@H]4C(=O)O |&1:14,16,&2:17,19,r|",Z4000391335,336.408,336.408,1.724,-2.768,2,5,86.71,4,https://real.enamine.net/public-enum-files/Z4000391335
O=C(NC1CCCCCC21NC(=O)NC2=O)C=3C=CC(=CC3)S(=O)(=O)C4CCC4,Z4458223878,419.497,419.497,1.23,-4.82,3,5,121.44,4,
CC1=C(N=NN1C2CCNCC2)C(=O)NC=3C=CC(OC4CCCC4)=C(F)C3,Z2438284016,387.452,387.452,1.464,-3.125,2,5,81.07,5,https://real.enamine.net/public-enum-files/Z2438284016
O=C(O)C1CC1C(=O)NC=2C=CC(=CC2)N3N=CC4=CC=CC=C43,Z1870457637,321.331,321.331,3.459,-3.581,2,4,84.22,5,https://real.enamine.net/public-enum-files/Z1870457637
CC(C)C=1C=CN=CC1NC(=O)CC=2C=CC=C(Cl)C2,Z4049956746,288.772,288.772,3.27,-3.901,1,2,41.99,4,https://real.enamine.net/public-enum-files/Z4049956746
"CC1=NC(C)=C(S1)S(=O)(=O)N2C[C@H](N)[C@H](C2)C=3C=CC=CC3F |&1:12,14,r|",Z2369990577,355.454,355.454,1.981,-3.352,1,4,76.29,2,https://real.enamine.net/public-enum-files/Z2369990577
CC1=NOC(CN2CCCCC(NCC=CC=3C=CC=CC3)C2=O)=N1,Z2383449743,340.42,340.42,1.956,-2.974,1,4,71.26,6,https://real.enamine.net/public-enum-files/Z2383449743
CCOC1CC(CC(=O)NC2=CC=3C(=O)NCCC3C=C2F)C1,Z3268506992,320.359,320.359,0.553,-2.557,2,3,67.43,6,https://real.enamine.net/public-enum-files/Z3268506992
CCCOC=1C=CC(Cl)=CC1S(=O)(=O)N2C=CC=N2,Z2735271574,300.762,300.762,2.335,-2.97,0,4,61.19,5,
CC1=NC(=NN1C=2C=CC(F)=CC2)C(=O)NC3=NNC=4C=CC=CC34,Z333063086,336.324,336.324,2.894,-4.68,2,4,88.49,4,https://real.enamine.net/public-enum-files/Z333063086
COC=1C=C(C)C=CC1OC=2C=CC(=CN2)NC(=O)N3CCOC(C)C3,Z434947090,357.404,357.404,2.967,-4.237,1,4,72.92,4,https://real.enamine.net/public-enum-files/Z434947090
CC=1C=C(C)C=C(C1)C(=O)N(C2CC2)C3CC(=O)NC3=O,Z968642072,286.326,286.326,2.455,-3.809,1,3,66.48,4,https://real.enamine.net/public-enum-files/Z968642072
CC=1N=CSC1C2=NC=3C=CC=CC3N2CC(=O)NC=4C=CNN4,Z1273825764,338.389,338.389,2.146,-3.625,2,4,88.49,5,https://real.enamine.net/public-enum-files/Z1273825764
CC=1C=CC(NC(=O)N2CCCC3C(=O)NCC32)=C(Cl)C1,Z1830059601,307.776,307.776,1.508,-3.89,2,2,61.44,3,https://real.enamine.net/public-enum-files/Z1830059601
O=C(C=1C=COC1)N2CCC(CC2)NC(C=3C=CC=CC3)C=4C=CN=CC4,Z1438673317,361.438,361.438,1.014,-3.65,1,3,58.37,5,https://real.enamine.net/public-enum-files/Z1438673317
COC1=CC=C2OCCN(C(=O)COC=3C(C)=NN(C)C3C)C2=C1,Z1411295555,331.367,331.367,1.896,-2.41,0,5,65.82,5,https://real.enamine.net/public-enum-files/Z1411295555
CCC1=NC(=CS1)CC2=NOC(COC=3C=CC=CC3F)=N2,Z1684369751,319.356,319.356,2.703,-2.798,0,4,61.04,6,https://real.enamine.net/public-enum-files/Z1684369751
CC=1C=CC=2OC(CCC2C1)C3=NC(CC(=O)N(CC(F)(F)F)C4CC4)=NO3,Z2159711699,395.376,395.376,2.415,-4.402,0,4,68.46,6,https://real.enamine.net/public-enum-files/Z2159711699
CC(C)(C)C1=NNC=C1CN2CCC(CC(N)=O)C2,Z2165446658,264.367,264.367,1.032,-1.091,2,3,75.01,5,https://real.enamine.net/public-enum-files/Z2165446658
COC=1C=C(C=C(C1)N2CCC(C2)N3C(=O)CN(C)C3=O)OC,Z1612745763,319.356,319.356,0.784,-2.977,0,5,62.32,4,https://real.enamine.net/public-enum-files/Z1612745763
CN1C(=O)N(C(=O)C1CC=2C=CC=CC2)C3CCC4(CCOCC4)CC3,Z1870195621,356.459,356.459,2.491,-3.415,0,3,49.85,3,https://real.enamine.net/public-enum-files/Z1870195621
CC(C)N1C=CC(=N1)NC(=O)N2CCN(CC2)C(=O)CC=3C=CC=CC3,Z1971377066,355.435,355.435,1.876,-3.014,1,3,70.47,4,https://real.enamine.net/public-enum-files/Z1971377066
CC1=C(C=NN1C=2C=C(C)C=CC2C)NC(=O)C3=CC=4CCC(=O)NC4C=C3F,Z1481646084,392.427,392.427,3.007,-4.713,2,3,76.02,3,https://real.enamine.net/public-enum-files/Z1481646084
CC=1C=CC(=CC1)NC(=O)N2CCN(CC2)S(=O)(=O)CC(C)C,Z2936910099,339.455,339.455,2.764,-3.817,1,3,69.72,6,https://real.enamine.net/public-enum-files/Z2936910099
CC=1C=C(C=CC1F)C(=O)N2CCC(CC2)C3=NN=C4CCCCN34,Z1725937158,342.411,342.411,1.316,-3.178,0,3,51.02,3,https://real.enamine.net/public-enum-files/Z1725937158
"CN1C=NC(=C1)[C@@H]2CN(C[C@H]2N)S(=O)(=O)C3(C)CC3 |&1:6,10,r|",Z3278073062,284.38,284.38,-0.875,-1.643,1,4,81.22,3,https://real.enamine.net/public-enum-files/Z3278073062
FC=1C=CC=C2N=C(NCCC3=NN=C(N3)C4CCOCC4)SC12,Z3077778324,347.412,347.412,2.061,-3.809,2,5,75.72,5,https://real.enamine.net/public-enum-files/Z3077778324
O=C(O)C=1C=CC(=CC1Cl)NC(=O)C=2C=C(F)C=C3NC=NC23,Z1603255151,333.702,333.702,2.828,-4.842,3,4,95.08,4,https://real.enamine.net/public-enum-files/Z1603255151
COC1CCCC(C1)C(=O)N2CC3CCCC3C2C(N)=O,Z2275512921,294.39,294.39,1.391,-2.811,1,3,72.63,4,https://real.enamine.net/public-enum-files/Z2275512921
"CO[C@H]1CS(=O)(=O)[C@H]2CN(C[C@@H]12)C(=O)C=3C=CC=C(C)C3F |&1:2,7,11,r|",Z2646510184,327.373,327.373,1.746,-3.411,0,4,63.68,2,https://real.enamine.net/public-enum-files/Z2646510184
CC(CO)(CO)CN1C=NC=2C(=NC=NC21)N3CCC4=CC(Cl)=CC=C4C3,Z2760961847,387.864,387.864,1.886,-3.614,2,6,87.3,5,https://real.enamine.net/public-enum-files/Z2760961847
"O=C(NC1=NC(CO)=NN1)[C@H]2CC[C@@H]3[C@H](C2)C3(F)F |&1:10,13,14,r|",Z3605939960,272.252,272.252,-0.205,-2.7,3,4,90.9,3,https://real.enamine.net/public-enum-files/Z3605939960
C#CCCC1(CCC(=O)N2CCCC(C2)C=3C=CC=NC3)N=N1,Z2866902874,310.394,310.394,0.61,-3.118,0,4,57.92,7,https://real.enamine.net/public-enum-files/Z2866902874
CN(CCCNC1=NC=NN2C=CC=C12)C(=O)CN3CC4CCC3C4,Z4439098411,342.44,342.44,2.532,-2.466,1,5,65.77,7,https://real.enamine.net/public-enum-files/Z4439098411
CCCC(C(=O)NC1=NC=2C=C(C)C(F)=CC2S1)S(N)(=O)=O,Z3398302127,345.416,345.416,2.532,-4.808,2,4,102.15,6,https://real.enamine.net/public-enum-files/Z3398302127
CC=1C=CC(=CC1)C(=O)N2CCC(C2)C=3C=C(O)NN3,Z2881707141,271.315,271.315,1.401,-3.625,2,3,69.22,3,https://real.enamine.net/public-enum-files/Z2881707141
CC1(C)CCC(C1)C(=O)N2CC3CCC2CN3C(=O)C=4C=CC=CC4,Z4480905818,340.46,340.46,3.177,-5.304,0,2,40.62,4,https://real.enamine.net/public-enum-files/Z4480905818
O=S(=O)(CC1=CC(=NO1)C=2C=CC(Cl)=CC2)C3CCC3,Z3343268013,311.785,311.785,2.004,-3.995,0,3,60.17,4,https://real.enamine.net/public-enum-files/Z3343268013
O=C(NCC=1C=CC=2OCOC2C1)C3=CC(=NN3)C=4C=C(Cl)C=CC4O,Z1213669777,371.775,371.775,4.269,-5.24,3,5,96.47,5,https://real.enamine.net/public-enum-files/Z1213669777
C1=NN=C(N1)C2CCCN(C2)C=3C=CC4=NN=C(C=5C=CC=CC5)N4N3,Z1341632288,346.39,346.39,1.101,-5.363,1,6,87.89,3,https://real.enamine.net/public-enum-files/Z1341632288
COCC1=CSC(=N1)NC(=O)N2CC(C)C2C=3C=CC=CC3,Z1731806619,317.408,317.408,1.999,-4.072,1,3,54.46,6,https://real.enamine.net/public-enum-files/Z1731806619
CC=1C=CC(=CC1OCC2CCOCC2)NCC3=NC(=NO3)C4CC4,Z1256597441,343.421,343.421,2.007,-2.82,1,5,69.41,7,https://real.enamine.net/public-enum-files/Z1256597441
CC=1C=C(C=CC1NC(=O)N2CCC(CN3CCCC3)C2)OC(C)C,Z1589428889,345.48,345.48,2.289,-3.25,1,3,44.81,7,https://real.enamine.net/public-enum-files/Z1589428889
CC=1C=CC=C2C(=CNC12)CCC(=O)NC3CCCN(CC(F)(F)F)C3=O,Z1478718071,381.393,381.393,2.698,-4.84,2,2,65.2,6,https://real.enamine.net/public-enum-files/Z1478718071
COC=1C=CC(=CN1)S(=O)(=O)NC2=NN=C(CC3CCCC3)O2,Z1996917547,338.384,338.384,2.073,-4.07,1,6,107.21,6,https://real.enamine.net/public-enum-files/Z1996917547
CCS(=O)(=O)C1=CC=C(CNC(=O)N2CC3CCC(C2)O3)S1,Z1942224985,344.452,344.452,0.548,-3.647,1,4,75.71,6,https://real.enamine.net/public-enum-files/Z1942224985
COC1(CCOCC1)C(=O)N[C@H]2C[C@@H](O)[C@@H]2N3C=CC=N3,Z2397098749,295.335,295.335,-0.09,-1.297,2,5,85.61,5,https://real.enamine.net/public-enum-files/Z2397098749
CC1=NNC(=C1C(=O)NC2C3=CC=CC=C3CC2O)C(C)C,Z1943522600,299.368,299.368,1.552,-3.195,3,3,78.01,4,https://real.enamine.net/public-enum-files/Z1943522600
CC(CCO)NC(=O)C1=COC(=N1)SCC=2C=CC=CC2,Z2690312108,306.382,306.382,2.068,-3.751,2,3,75.36,8,https://real.enamine.net/public-enum-files/Z2690312108
O=C(NC1CCCC1)C=2C=CC(=NC2)C=3C=CC=CC3,Z2453216533,266.338,266.338,3.678,-4.036,1,2,41.99,4,https://real.enamine.net/public-enum-files/Z2453216533
"C=C[C@@H]1OCC[C@H]1C(=O)N2CCN(CC2)C=3C=NN(C)C3 |&1:2,6,r|",Z2269916121,290.362,290.362,0.761,-1.058,0,4,50.6,3,https://real.enamine.net/public-enum-files/Z2269916121
COC=1C=CC(NC(=O)N2CCC(CO)C2)=C(C1)[N+]([O-])=O,Z1247531675,295.292,295.292,0.287,-2.853,2,5,104.94,6,https://real.enamine.net/public-enum-files/Z1247531675
CC=1C=CC(Cl)=CC1N2CCN(CC2)C(=O)NC3=NC=4CCOCC4S3,Z1227007722,392.904,392.904,3.046,-5.12,1,4,57.7,2,https://real.enamine.net/public-enum-files/Z1227007722
CC=1C=NC(=NC1)NC2CC(CN3C=CN=N3)C2,Z3409654399,244.296,244.296,0.677,-1.422,1,5,68.52,4,https://real.enamine.net/public-enum-files/Z3409654399
CN(C)C=1N=CC=C(N1)N2CCCC2C3CCCCC3O,Z1983676200,290.405,290.405,2.077,-3.22,1,5,52.49,3,https://real.enamine.net/public-enum-files/Z1983676200
CCOCC1=NN=C(O1)C2=C(C)ON=C2C=3C=CC(F)=CC3,Z1664819426,303.289,303.289,0.719,-3.444,0,4,74.18,5,https://real.enamine.net/public-enum-files/Z1664819426
NC1CCN(CC1)C(=O)C=2C=CC=CC2NC=3C=CC=C(C3)C(F)(F)F,Z927291036,363.378,363.378,2.91,-5.07,2,3,58.36,4,https://real.enamine.net/public-enum-files/Z927291036
CC(C)C1=NOC(=N1)C2CC(C)(C)OC=3C=CC=CC32,Z2361312092,272.343,272.343,3.52,-3.086,0,3,48.15,2,https://real.enamine.net/public-enum-files/Z2361312092
CC1CC(C=2C=CC=NC2)N(C1)C(=O)C3=CN=C(S3)C=4C=NN(C)C4,Z1667166810,353.443,353.443,1.459,-2.939,0,4,63.91,4,https://real.enamine.net/public-enum-files/Z1667166810
"O=C(NC=1C=CC=C(C1)C(=O)N2CCCCC2)N3CC[C@H]4CNC[C@H]4C3 |&1:20,24,r|",Z3555714205,356.463,356.463,0.967,-3.525,2,3,64.68,5,
CC=1N=NC(=NC1C)N2CCC3(CC(C3)NC(=O)C4CCC(C)C4)CC2,Z4521999386,357.494,357.494,2.049,-3.671,1,5,71.01,3,https://real.enamine.net/public-enum-files/Z4521999386
CCCC=1ON=C(C)C1C(=O)NC=2SC=3CCCCC3C2C(=O)NCC4CCCO4,Z1329778879,431.55,431.55,3.892,-5.346,2,4,93.46,7,https://real.enamine.net/public-enum-files/Z1329778879
O=C(O)C(F)(F)F.O=C(C1CC21CCNCC2)N3CCC(CC=4C=CC=NC4)CC3,Z4624160255,427.461,313.438,0.577,-1.89,1,3,45.23,4,https://real.enamine.net/public-enum-files/Z4624160255
CC1(CN2C=C(N=N2)C(=O)N3C=4C=CC=CC4C[C@H]3C(N)=O)COC1,Z1675574243,341.365,341.365,-0.439,-2.82,1,5,103.34,4,https://real.enamine.net/public-enum-files/Z1675574243
C[C@@H]1COC[C@@](CO)(CNC(=O)NC=2C=CC=C3OCCOC23)N1,Z3216017453,337.372,337.372,1.287,-2.473,4,6,101.08,6,https://real.enamine.net/public-enum-files/Z3216017453
CC=1N=C(C=CC1C(=O)O)C(=O)N(CC=2C=C(F)C=CC2F)C3CCCC3,Z2256274442,374.382,374.382,3.707,-4.583,1,4,70.5,6,https://real.enamine.net/public-enum-files/Z2256274442
CNC(=O)C1=CC(=CN1C)S(=O)(=O)N2CCN(C3=CC=CC=C32)C4CC4,Z1745039211,374.459,374.459,2.249,-2.927,1,4,74.65,3,https://real.enamine.net/public-enum-files/Z1745039211
CCC=1N=CC(Cl)=C(N1)C(=O)NC(C)(C)C=2N=CON2,Z3368927326,295.725,295.725,0.643,-2.564,1,5,93.8,5,https://real.enamine.net/public-enum-files/Z3368927326
O=C(NCC12CC2NCCC1)C(C=3C=CC=CC3)N4C=NC=5C=CC=CC54,Z3136557220,360.453,360.453,2.804,-3.704,2,3,58.95,5,https://real.enamine.net/public-enum-files/Z3136557220
COC=1C=CC=C2C1CCC2NS(=O)(=O)C=3C=NNC3,Z1416996365,293.343,293.343,2.319,-2.385,2,4,84.08,4,https://real.enamine.net/public-enum-files/Z1416996365
O=C(NC1=NNC(=N1)C2CCC2)C3CC(=O)N(CC=4C=CC=CC4)C3,Z1677968248,339.393,339.393,2.721,-4.098,2,4,90.98,6,https://real.enamine.net/public-enum-files/Z1677968248
"O[C@@H]1CC(CN2C=CN=C2)C[C@H]1NCC=3C=CC=C(C3)C=4C=CC=CC4 |&1:1,11,r|",Z3686128490,347.454,347.454,2.932,-4.352,2,3,50.08,6,https://real.enamine.net/public-enum-files/Z3686128490
O=C(C1CC21CCCC3=CC=CC=C32)N4CCCC(C4)N5CCNCC5=O,Z2440864239,367.486,367.486,2.541,-3.743,1,3,52.65,2,https://real.enamine.net/public-enum-files/Z2440864239
CC=1C=CC(=C(C)C1)C2(CNC(=O)C=3N=CN=C4NC=NC34)CC2,Z3343282952,321.377,321.377,3.277,-4.908,2,4,83.56,5,https://real.enamine.net/public-enum-files/Z3343282952
N#CC=1C=C(C=CC1Cl)NS(=O)(=O)C=2C=CC(=CC2)N3CCCC3=O,Z216428296,375.831,375.831,3.08,-4.836,1,4,90.27,3,https://real.enamine.net/public-enum-files/Z216428296
N#CC=1C=CC(=C(Cl)C1)S(=O)(=O)N2CC3C4C=CC(O4)C3C2,Z2278985152,336.795,336.795,1.219,-4.365,0,4,70.4,2,https://real.enamine.net/public-enum-files/Z2278985152
CC1=NN(C)C(NNC(=O)C2CCCN(C2)C(=O)C3CC3)=C1C#N,Z4880846505,330.386,330.386,-0.216,-2.245,2,5,103.05,6,https://real.enamine.net/public-enum-files/Z4880846505
CC(=O)N1C[C@@H](O)C[C@@H]1C(=O)NC=2C=NC=CC2OC=3C=CC=CC3,Z1982214894,341.362,341.362,0.852,-3.149,2,4,91.76,6,https://real.enamine.net/public-enum-files/Z1982214894
COC=1C=C(C)C(CNC[C@H]2CCO[C@@H]2C=3C(C)=NN(C)C3C)=C(C)N1,Z2381495978,358.479,358.479,1.664,-1.599,1,5,61.2,6,https://real.enamine.net/public-enum-files/Z2381495978
CCC(C)OC=1C=CC(=CC1)C(=O)N2CC(C2)C=3C=C(CO)ON3,Z2395232389,330.379,330.379,0.538,-3.348,1,4,75.8,6,https://real.enamine.net/public-enum-files/Z2395232389
CC1=NN(C=C1C(C)NC(=O)C=2C=C(ON2)C3=CC=CO3)C(C)(C)C,Z1697454888,342.393,342.393,2.979,-2.65,1,3,86.09,6,https://real.enamine.net/public-enum-files/Z1697454888
"CN1C=NC=C1[C@@H]2C[C@H]2C(=O)N3CCC=4C=CC=CC4C3C(=O)O |&1:6,8,r|",Z2739990843,325.363,325.363,0.634,-2.518,1,4,75.43,3,https://real.enamine.net/public-enum-files/Z2739990843
CC1=NN(C=C1CNC2=C(C=NN2C)C3=NC=4C=CC=CC4N3)C(C)C,Z2784260255,349.434,349.434,2.473,-3.057,2,4,76.35,5,
COCCC1COCCN1C(=O)C2CCCN(C2)C(=O)CC=3C=CC=CC3,Z2188095659,374.475,374.475,2.198,-2.751,0,4,59.08,6,https://real.enamine.net/public-enum-files/Z2188095659
CN1C=CN=C1CN2CCN(CC2)C(=O)C=3C=NNC3C4CCCCN4,Z2765324785,357.454,357.454,-0.012,-0.514,2,5,82.08,4,https://real.enamine.net/public-enum-files/Z2765324785
CC1=NN(C(C)=C1CN(C)C(=O)C=2N=CC=NC2N)C=3C=CC=CC3C,Z1207473834,350.419,350.419,1.731,-2.416,1,5,89.93,4,https://real.enamine.net/public-enum-files/Z1207473834
CCC(C)OC=1C=C(C=CN1)C(=O)N2CCCC3(C2)OCC=4C=CC=CC43,Z1727253473,366.454,366.454,3.788,-4.752,0,4,51.66,4,https://real.enamine.net/public-enum-files/Z1727253473
CC=1C=CSC1S(=O)(=O)N(C)C=2C=CC=C(C2)CCC(=O)O,Z1651008100,339.433,339.433,2.777,-3.733,1,4,74.68,6,https://real.enamine.net/public-enum-files/Z1651008100
CC1=CN=C2C(C=NN2CC(=O)N(C(C)C)C(C)C=3C=CSC3)=C1,Z2999547967,342.46,342.46,3.049,-3.193,0,3,51.02,6,https://real.enamine.net/public-enum-files/Z2999547967
CN1C=NC=2C=C(C=CC21)S(=O)(=O)N3CCOC(C3)C(N)=O,Z1427380632,324.357,324.357,-0.275,-2.022,1,5,107.52,3,https://real.enamine.net/public-enum-files/Z1427380632
O=C1NC(C(=O)N1C=2C=CC=C(C2)C3=CC=CS3)C=4C=CC=CC4F,Z1891845372,352.384,352.384,3.689,-5.532,1,2,49.41,3,https://real.enamine.net/public-enum-files/Z1891845372
CC=1N=C(N=C(NCC=2C=CN=CN2)C1Br)C(C)C,Z3392346460,322.204,322.204,2.331,-3.355,1,5,63.59,4,https://real.enamine.net/public-enum-files/Z3392346460
"O=C(O)[C@H]1C[C@H](CS1)NC(=O)C2C[C@@H]3COC[C@H]3C2 |&1:3,5,&2:13,17,r|",Z3801702015,285.361,285.361,-0.957,-2.777,2,4,75.63,3,https://real.enamine.net/public-enum-files/Z3801702015
CN1C=C(C=N1)C2=NC(=CS2)C(=O)N3CCN(CC3)C4=CC(=NN4)C5CC5,Z1744208960,383.473,383.473,1.342,-3.584,1,5,82.94,4,https://real.enamine.net/public-enum-files/Z1744208960
O=C(O)C1(CC=CCC1)C(=O)NC2=NC=3C=C(F)C(F)=CC3S2,Z2489509221,338.331,338.331,3.33,-4.525,2,4,79.29,4,https://real.enamine.net/public-enum-files/Z2489509221
CN1N=C(O)C=2CCN(CC21)C(=O)COC=3C=CC=C(Cl)C3,Z2915465234,321.759,321.759,1.366,-2.864,1,4,67.59,4,https://real.enamine.net/public-enum-files/Z2915465234
CC1=CSC(=N1)C=2C=CC=C(C2)C(=O)NC=3C=CC=CC3CC(=O)O,Z1444786311,352.409,352.409,2.36,-4.59,2,4,79.29,6,https://real.enamine.net/public-enum-files/Z1444786311
CCC1COCCN1CCNC(=O)C=2C=NC=C3N=C(NC23)C(F)(F)F,Z2916652780,371.358,371.358,2.521,-2.481,2,5,83.14,7,https://real.enamine.net/public-enum-files/Z2916652780
CCC=1C=CC(=CC1CC)S(=O)(=O)N[C@@]2(C[C@H](O)C2)C(N)=O,Z3216015741,326.413,326.413,0.513,-4.281,3,4,109.49,6,https://real.enamine.net/public-enum-files/Z3216015741
CC=1N=CC(C(=O)NCCC2=COC(=N2)C=3C=CC(F)=CC3)=C(C)N1,Z1609637743,340.352,340.352,1.787,-3.236,1,4,80.91,6,https://real.enamine.net/public-enum-files/Z1609637743
"CCC(=O)N[C@@H]1C[C@H](OC=2C=CC=CC21)C=3C=CC=CC3 |&1:5,7,r|",Z2920205176,281.35,281.35,3.101,-4.323,1,2,38.33,3,https://real.enamine.net/public-enum-files/Z2920205176
COC=1C=CC=C(C1)C(CNC(=O)N2CCCC3CCCC32)N4CCCC4,Z1304525488,371.517,371.517,4.128,-3.524,1,3,44.81,5,https://real.enamine.net/public-enum-files/Z1304525488
O=C1C=C(CN2CC[C@@H]3CC[C@@]32C4=CC=CO4)NC5=CC=NN15,Z3296606138,310.351,310.351,0.936,-2.9,1,4,63.3,3,https://real.enamine.net/public-enum-files/Z3296606138
C#CCCC1(CCC(=O)NCC2C3COCC23)N=N1,Z2866906388,261.32,261.32,-0.933,-2.519,1,4,63.05,8,https://real.enamine.net/public-enum-files/Z2866906388
CC1=NOC(=N1)C(C)SC2=NC=3C=CC(Cl)=CC3N2,Z275521818,294.761,294.761,2.994,-4.8,1,3,67.6,3,https://real.enamine.net/public-enum-files/Z275521818
C=CCN(C(=O)CN1C=NC(C#N)=N1)C=2C=CC=CC2,Z2736315857,267.287,267.287,0.948,-2.78,0,4,74.81,6,https://real.enamine.net/public-enum-files/Z2736315857
