SMILES,Catalog ID,MW,MW (desalted),ClogP,logS,HBD,HBA,TPSA,RotBonds,AnalogsFromREAL
"CO[C@@H]1CN(CC2CC3C(C2)C3(F)F)C[C@H]1C4=CNN=N4 |&1:2,15,r|",Z2950980642,298.332,298.332,0.477,-1.937,1,4,54.04,4,https://real.enamine.net/public-enum-files/Z2950980642
CN1CCOC(CS(=O)(=O)N2C[C@]3(C)COC[C@]3(C)C2)C1,Z2774987791,318.434,318.434,1.17,-0.532,0,5,59.08,3,https://real.enamine.net/public-enum-files/Z2774987791
CC(C)C1=NC(=NO1)C2CCCCCN2C(=O)C3C(C(=O)O)C3(C)C,Z2793463695,349.425,349.425,3.39,-2.622,1,5,96.53,5,https://real.enamine.net/public-enum-files/Z2793463695
COC=1C=CC=C(C1)[C@@H]2C[C@H](C2)NCC3=CN(C)N=C3C,Z2266094389,285.385,285.385,2.084,-1.469,1,3,39.08,5,https://real.enamine.net/public-enum-files/Z2266094389
CC[C@@H]1CC[C@H](CC1)NC(=O)N2CCCC(CC2)N(C)CC(=O)O,Z2353375615,339.474,339.474,0.728,-3.182,2,4,72.88,7,https://real.enamine.net/public-enum-files/Z2353375615
CC1CN(CC=2C=CC(=CC2)C(=O)NC=3C=CNN3)CC(C)O1,Z910731560,314.383,314.383,2.316,-2.84,2,4,70.25,4,https://real.enamine.net/public-enum-files/Z910731560
CC(C)C=1N=CN=CC1C(=O)NCC(C)(C(=O)O)C=2C=CC=CC2,Z1991892970,327.378,327.378,1.75,-3.154,2,5,92.18,7,https://real.enamine.net/public-enum-files/Z1991892970
CC1=NOC=C1CNC2(CCOCC2)C=3C=CC(Cl)=CC3,Z2219157565,306.787,306.787,1.201,-2.744,1,3,47.29,4,https://real.enamine.net/public-enum-files/Z2219157565
NC(=O)CN1C=C(C=N1)NC(=O)N2CCN(CC2)C=3C=CC(F)=CC3,Z595834606,346.36,346.36,0.546,-2.4,2,4,96.49,4,https://real.enamine.net/public-enum-files/Z595834606
CC=1C=CC=2NC(=NC2C1)C3CCCN3CCCS(N)(=O)=O,Z2275174915,322.428,322.428,1.515,-1.784,2,4,92.08,5,https://real.enamine.net/public-enum-files/Z2275174915
CC1=CC(=CC(C)=N1)CNC(=O)C2NCCOC=3C=CC=CC32,Z3113283398,311.379,311.379,1.845,-2.514,2,4,63.25,4,https://real.enamine.net/public-enum-files/Z3113283398
CCC=1N=CC(=CN1)NC(=O)N2CCOCC2CC(C)C,Z1482160286,292.377,292.377,2.669,-2.627,1,4,67.35,6,https://real.enamine.net/public-enum-files/Z1482160286
CCN(CC=1C=NN(C)C1)S(=O)(=O)C=2C=CC=3NC(=O)CCCC3C2,Z827000226,362.448,362.448,1.772,-1.913,1,4,84.3,5,https://real.enamine.net/public-enum-files/Z827000226
CN1CC(=O)N(CCCC(=O)N2CCC(CC(F)(F)F)CC2)C1=O,Z2079447129,349.349,349.349,0.269,-2.782,0,3,60.93,7,https://real.enamine.net/public-enum-files/Z2079447129
CC=1N=C(CN2C[C@H]([C@H](C2)N3C=CN=N3)N(C)C)OC1C,Z2387171116,290.365,290.365,0.267,0.451,0,5,63.22,4,https://real.enamine.net/public-enum-files/Z2387171116
CC=1C=CC(=CC1)S(=O)(=O)NC(C)C2=NC=C(S2)C(=O)O,Z2465866159,326.394,326.394,1.986,-3.162,2,5,96.36,4,https://real.enamine.net/public-enum-files/Z2465866159
CC=1C=CC(NC(=O)C(N)CCC(C)C)=C(C)N1,Z2680718770,249.353,249.353,2.224,-2.881,2,3,68.01,6,https://real.enamine.net/public-enum-files/Z2680718770
CC(C)(CNC(=O)N[C@H]1COC[C@H]1N2C=CN=N2)C=3C=CC=4C=CC=CC4C3,Z2699283103,379.456,379.456,3.344,-4.153,2,4,81.07,5,https://real.enamine.net/public-enum-files/Z2699283103
CC1=NC=2CCCC(C2S1)N(C)C(=O)C3CC3C(=O)O,Z1444144897,294.371,294.371,1.947,-1.574,1,4,70.5,4,https://real.enamine.net/public-enum-files/Z1444144897
COC(C)C1=NC(C)=C(S1)C(=O)NCC=2C=CC(=CC2)C3=CC=NN3,Z1343760258,356.444,356.444,2.396,-3.78,2,4,79.9,6,https://real.enamine.net/public-enum-files/Z1343760258
CCC(=O)NC=1C=CC(=CC1)NC(=O)N[C@@H]2C[C@H]2C3CCCCC3,Z1918707176,329.437,329.437,3.783,-5.544,3,2,70.23,8,https://real.enamine.net/public-enum-files/Z1918707176
CC=1N=CC(=C(C)N1)C(C)NCC2CCC3(CCOCC3)C2O,Z2020838178,319.443,319.443,0.575,-0.72,2,5,67.27,4,https://real.enamine.net/public-enum-files/Z2020838178
O=C(NC1CCCN(CC(F)(F)F)C1=O)C=2C=CC3=NN=CN3C2,Z1478856711,341.289,341.289,0.783,-4.059,1,4,79.6,5,https://real.enamine.net/public-enum-files/Z1478856711
CC1=CON=C1C(=O)NC=2C=CC(=CC2C)C3=NC=4C=C(F)C=CC4S3,Z3325175256,367.399,367.399,3.672,-5.828,1,3,68.02,3,https://real.enamine.net/public-enum-files/Z3325175256
CN(C)CCN(CC1CCCO1)C(=O)C2=CC=NN2C,Z985020234,280.367,280.367,0.557,-0.661,0,4,50.6,7,https://real.enamine.net/public-enum-files/Z985020234
CC=1C=CN=C(C1[N+]([O-])=O)N2CC(C2)OCCO,Z2900717129,253.255,253.255,0.78,-2.105,1,6,88.73,5,https://real.enamine.net/public-enum-files/Z2900717129
CC1=CC(=O)NC(=N1)N2CCC(CC2)NC=3C=CC(=C(C)N3)[N+]([O-])=O,Z2936914576,344.369,344.369,0.94,-3.877,2,7,112.76,4,https://real.enamine.net/public-enum-files/Z2936914576
COCCN1C(=NC=2C=CC=CC21)C=3C=CC(=CC3)OC4=CN=CC=N4,Z1278918296,346.383,346.383,3.25,-3.684,0,4,62.06,6,https://real.enamine.net/public-enum-files/Z1278918296
CN(C=1C=CC=NN1)C2CCN(CC2)C(=O)C3OCCC4=CC=CC=C43,Z1494011309,352.431,352.431,1.545,-3.59,0,5,58.56,3,https://real.enamine.net/public-enum-files/Z1494011309
CC[C@H](C)[C@@H]1NC(=O)N(C1=O)C2CC3CCC2O3,Z1612595101,252.31,252.31,0.962,-3.093,1,3,58.64,3,https://real.enamine.net/public-enum-files/Z1612595101
CCC(N)(CC)CNC(=O)N1CCCC2(CNC(=O)C2)C1,Z2363862280,296.409,296.409,0.653,-1.458,3,3,87.46,6,https://real.enamine.net/public-enum-files/Z2363862280
CC=1C(=CC=CC1C2=NC=CO2)NC(=O)C=3C=CN=NC3,Z2227555108,280.282,280.282,0.414,-3.117,1,4,80.91,4,https://real.enamine.net/public-enum-files/Z2227555108
CCC=1C=CC=CC1C(=O)N2CCC(C(=O)O)C=3C=CC=CC32,Z1463082058,309.36,309.36,2.741,-4.802,1,3,57.61,3,https://real.enamine.net/public-enum-files/Z1463082058
CC1=CSC(=N1)C2(CCCC2)NC(=O)C3=CN4C=CN=C4S3,Z1796188862,332.447,332.447,2.661,-3.62,1,3,59.29,4,https://real.enamine.net/public-enum-files/Z1796188862
CCN1N=CC(CN(CCCO)C2CCCC=3C=CC=CC32)=N1,Z2311911910,314.426,314.426,2.819,-2.275,1,4,54.18,7,https://real.enamine.net/public-enum-files/Z2311911910
O=C(C1CCN(CC1)C2=CN=CC=N2)N3CCOC(C3)C4CCC4,Z2334871743,330.425,330.425,0.563,-2.19,0,5,58.56,4,https://real.enamine.net/public-enum-files/Z2334871743
CC=1C=CC=NC1C(=O)N2C[C@H](C3=NC(=NN3)C4CC4)[C@H](C2)C5CC5,Z2766489343,337.42,337.42,1.13,-3.676,1,4,74.77,5,https://real.enamine.net/public-enum-files/Z2766489343
CC1=CN(N=C1NS(=O)(=O)C=2C=C(C(=O)O)C(C)=CC2C)C=3C=CC=CC3,Z1144445562,385.439,385.439,3.361,-4.9,2,5,101.29,5,https://real.enamine.net/public-enum-files/Z1144445562
CC(C)C(NC(=O)C1=NC=2CCCC2S1)C(=O)N3CCOCC3,Z2355280211,337.439,337.439,2.261,-3.195,1,4,71.53,4,https://real.enamine.net/public-enum-files/Z2355280211
O=C(NCC1CCCOC1C=2C=CC=CC2)N3CC(=O)NC4CCCCC43,Z1452193720,371.474,371.474,2.693,-3.698,2,3,70.67,3,https://real.enamine.net/public-enum-files/Z1452193720
CC1=CC=CC(OC=2C=CC(=CN2)NC(=O)NCC(C)(O)C(=O)O)=C1C,Z2362261530,359.377,359.377,2.735,-4.087,4,5,120.78,6,https://real.enamine.net/public-enum-files/Z2362261530
COC=1C=CC(C)=CC1CC(=O)N2CCN3C(=NN=C3C2)C(F)(F)F,Z1247117066,354.328,354.328,1.058,-3.065,0,4,60.25,5,https://real.enamine.net/public-enum-files/Z1247117066
CC=1ON=C(C1C(=O)N2CC(C)S(=O)(=O)C(C)C2)C=3C=CC=CC3,Z2184841107,348.419,348.419,1.708,-4.285,0,4,80.48,2,https://real.enamine.net/public-enum-files/Z2184841107
COC=1C=CC=C(C1)C2CN(CC=3C=CC(=CC3)C(=O)O)CCO2,Z2295243418,327.375,327.375,0.839,-3.077,1,5,59.0,5,https://real.enamine.net/public-enum-files/Z2295243418
NC1CCCN(C1)C(=O)CCS(=O)(=O)C=2C=CC=3OCCCOC3C2,Z2242905714,368.45,368.45,0.942,-2.457,1,6,98.93,5,https://real.enamine.net/public-enum-files/Z2242905714
CC(NC(=O)C=1C=NN(C)C1)C=2C=CC(=CC2)OCC(=O)O,Z2296012925,303.314,303.314,0.885,-1.803,2,5,93.45,7,https://real.enamine.net/public-enum-files/Z2296012925
CN1CCN(CC1)C(C(=O)NC2CCCC(C2)C(N)=O)C=3C=CC=CC3,Z1240740112,358.479,358.479,2.06,-1.911,2,4,78.67,5,https://real.enamine.net/public-enum-files/Z1240740112
CC1=NOC(=N1)C2CCN(CC2)C(C(=O)O)C=3C=CSC3,Z2482927532,307.37,307.37,-0.475,-1.13,1,5,79.46,4,https://real.enamine.net/public-enum-files/Z2482927532
CC(C)C1CN(C(=O)CCCN2C(=O)CN(C)C2=O)C3=CC=CC=C31,Z1893354501,343.421,343.421,2.493,-4.107,0,3,60.93,6,https://real.enamine.net/public-enum-files/Z1893354501
CC1=NC(CC(C)C)=C(S1)C(=O)N(C)C=2C=NN(C)C2,Z1390358562,292.402,292.402,1.674,-2.221,0,3,51.02,5,https://real.enamine.net/public-enum-files/Z1390358562
COCC(C)(NC(=O)C1C(C)(C)C1(C)C)C(=O)O,Z1603683157,257.327,257.327,2.584,-2.145,2,4,75.63,6,https://real.enamine.net/public-enum-files/Z1603683157
NCC=1C=CC=CC1C=2C=CC(=CC2)C(=O)N3CCCC3,Z3380162245,280.365,280.365,1.781,-4.424,1,2,46.33,4,https://real.enamine.net/public-enum-files/Z3380162245
O=C(NCC1CCCC1(F)F)N2CCS(=O)(=O)CC2C3CCC3,Z2359719335,350.426,350.426,1.61,-3.788,1,3,66.48,5,https://real.enamine.net/public-enum-files/Z2359719335
"O=S(=O)(CC1CCCS(=O)(=O)C1)NC[C@@H]2C[C@H]2C3CCC3 |&1:14,16,r|",Z2409306105,335.485,335.485,1.252,-3.201,1,4,80.31,6,https://real.enamine.net/public-enum-files/Z2409306105
"CC1=NNC(=C1NC(=O)[C@@H]2C[C@H]2C(=O)O)C=3C=CC=CC3 |&1:9,11,r|",Z2446523825,285.299,285.299,1.213,-3.164,3,4,95.08,5,https://real.enamine.net/public-enum-files/Z2446523825
O=C(NCCC1CCC(F)(F)CC1)NC=2C=CC3=NC=NN3C2,Z2952239371,323.342,323.342,2.795,-3.966,2,3,71.32,6,https://real.enamine.net/public-enum-files/Z2952239371
C#CC(C)(CC)NCCS(=O)(=O)C=1C=CC(=CC1)[N+]([O-])=O,Z2379560582,310.37,310.37,2.262,-3.621,1,5,89.31,7,https://real.enamine.net/public-enum-files/Z2379560582
CC1(C)NC(=O)CCC1NC(=O)C=2C=CC=C3N=NNC23,Z2020536484,287.318,287.318,0.887,-2.746,3,4,99.77,3,https://real.enamine.net/public-enum-files/Z2020536484
CN(C(=O)C=1C=NC=C(O)C1)C2CCCN(C2)C=3C=CC=CC3,Z1281498088,311.379,311.379,2.558,-2.624,1,4,56.67,4,https://real.enamine.net/public-enum-files/Z1281498088
O=C(O)C(CNC=1N=CC=C(N1)C(F)(F)F)C2CCOCC2,Z2723098217,319.28,319.28,1.156,-2.358,2,6,84.34,5,https://real.enamine.net/public-enum-files/Z2723098217
CN1C=C(C=N1)C2CS(=O)CCN2C(=O)CN3C=CC(=N3)C(F)(F)F,Z1987437491,375.371,375.371,-0.25,-1.005,0,4,73.02,5,https://real.enamine.net/public-enum-files/Z1987437491
CC1=NN(C)C(CNC=2C=CC(=CC2)C3=CN4CCCCC4=N3)=C1Cl,Z4461652116,355.865,355.865,3.266,-3.098,1,3,47.67,4,https://real.enamine.net/public-enum-files/Z4461652116
O=C(NC1=CC=2NC(=O)CCC2C=C1F)N3CCOCC(C3)C4CCC4,Z2215063409,361.411,361.411,1.347,-4.464,2,3,70.67,2,https://real.enamine.net/public-enum-files/Z2215063409
OCC1CC(F)(F)CN1CC=2C=CC(=CC2)OCC=3C=CN=CC3,Z1771131211,334.361,334.361,2.451,-2.763,1,4,45.59,6,https://real.enamine.net/public-enum-files/Z1771131211
CCC(NC(=O)N1CC(CC2=CC=CC(C)=C2)C1)C3=NC=CS3,Z1372741616,329.462,329.462,2.809,-4.151,1,2,45.23,7,https://real.enamine.net/public-enum-files/Z1372741616
CC=1N=CC=NC1C(=O)NCC=2C=NNC2C3CCNC3,Z2762063365,286.333,286.333,-0.587,-0.294,3,5,95.59,5,https://real.enamine.net/public-enum-files/Z2762063365
CC=1C=C2N=C(NCC=3C=CC=CC3CN4CCOCC4)C=5C=CC=CC5N2N1,Z94862105,387.479,387.479,3.788,-4.53,1,5,54.69,5,https://real.enamine.net/public-enum-files/Z94862105
CC(C)OC=1C=CC=C(C1)CN(C)C2=NN=C(C3CCCCO3)N2C,Z2286761797,344.452,344.452,2.715,-3.16,0,5,52.41,6,
CC(C1=NC(=NO1)C=2C=CC=NC2)N3CCOC(C3)C=4C=CC=C(C4)OC(F)(F)F,Z2149805686,420.386,420.386,2.831,-4.116,0,6,73.51,6,https://real.enamine.net/public-enum-files/Z2149805686
O=C(C1CCC=2N=CN=CC2C1)N3CCC(CN4CCCCC4)C3,Z2455743799,328.453,328.453,0.186,-2.033,0,4,49.33,4,https://real.enamine.net/public-enum-files/Z2455743799
CCC1(CCOCC1)NC(=O)NC=2C=CN=C(C)N2,Z1738354902,264.324,264.324,1.138,-2.095,2,4,76.14,5,https://real.enamine.net/public-enum-files/Z1738354902
CC(C)(C)C1(C)NC(=O)N(CC=2C=C(F)C=CC2OC(F)F)C1=O,Z2613673311,344.33,344.33,3.716,-4.192,1,3,58.64,5,https://real.enamine.net/public-enum-files/Z2613673311
COC=1C=CC(=CC1)C(C)(C)C(=O)NC=2C=CC=C(C2)CC(=O)O,Z1603611959,327.375,327.375,2.598,-3.351,2,4,75.63,7,https://real.enamine.net/public-enum-files/Z1603611959
COC=1C=CC=CC1N2CCC(CNC(=O)C(C)(C)N3C=CC=N3)C2,Z2626170365,342.436,342.436,1.722,-2.946,1,4,59.39,7,https://real.enamine.net/public-enum-files/Z2626170365
CC=1C=CC=CC1C2CCN(CC2)C(=O)C=3N=CC=CC3F,Z2628067155,298.355,298.355,2.736,-3.865,0,2,33.2,3,https://real.enamine.net/public-enum-files/Z2628067155
"O=C(N[C@@]12C[C@H]2COC1)C3=CC(=NO3)C=4C(F)=CC=CC4F |&1:3,5,r|",Z3086680380,306.265,306.265,2.35,-4.391,1,3,64.36,3,https://real.enamine.net/public-enum-files/Z3086680380
CCCC1=NN=C(NC(=O)C2CCN(CC2)C=3C=CC(=CN3)C(F)(F)F)S1,Z225269100,399.436,399.436,2.977,-4.83,1,5,71.01,6,https://real.enamine.net/public-enum-files/Z225269100
CC1=NOC(=N1)C2CCN(C2)C(=O)C3=C(Cl)C=4C=CC=CC4N3C,Z2064965304,344.796,344.796,1.574,-3.297,0,3,64.16,3,https://real.enamine.net/public-enum-files/Z2064965304
CC(CNC(=O)NCCN1CCCOCC1)N2CCC3=CC=CC=C32,Z1781415997,346.468,346.468,2.835,-2.301,2,4,56.84,8,https://real.enamine.net/public-enum-files/Z1781415997
CCC1(CC)CC(C1)NC(=O)NCC=2C=CC(=CC2)C3(C)NC(=O)NC3=O,Z4225451940,372.462,372.462,3.133,-4.348,4,3,99.33,6,https://real.enamine.net/public-enum-files/Z4225451940
O=C(O)C(C(=O)NC=1C=CC=2N=CNC(=O)C2C1)C3CCCC3,Z2607605438,315.325,315.325,1.603,-4.825,3,5,107.86,5,https://real.enamine.net/public-enum-files/Z2607605438
CC=1C=C(C(=O)NCCC=2C=CN(N2)C=3C=CC=CC3)N(C)N1,Z993408906,309.367,309.367,1.59,-2.293,1,3,64.74,6,https://real.enamine.net/public-enum-files/Z993408906
CN(C)[C@H]1[C@@H]2CN(CC3=NN=C(O3)C=4C=CC=C(O)C4)C[C@H]12,Z2951530342,300.356,300.356,0.764,-1.957,1,5,65.63,4,https://real.enamine.net/public-enum-files/Z2951530342
"CN(CC1=CN=C(O1)C=2C=CC=CC2)[C@@H]3COC[C@H]3O |&1:14,18,r|",Z2952365280,274.316,274.316,1.448,-2.543,1,4,58.73,4,https://real.enamine.net/public-enum-files/Z2952365280
CC1=NC(CS(=O)(=O)N(C)CC=2C=CC=C(C2)C(F)(F)F)=NO1,Z3403947380,349.33,349.33,1.353,-2.308,0,4,76.3,6,https://real.enamine.net/public-enum-files/Z3403947380
CC1=CN(C)N=C1C(=O)NCCC2=COC(=N2)C=3C=CC(C)=CC3,Z2330404955,324.378,324.378,1.472,-3.409,1,3,72.95,6,https://real.enamine.net/public-enum-files/Z2330404955
CC=1C=CC=C(C1)C=2C=CC(=NC2)NC(=O)C3=CC(=NN3C)C4CC4,Z2982562727,332.4,332.4,3.413,-5.054,1,3,59.81,5,https://real.enamine.net/public-enum-files/Z2982562727
CCCC=1C=CC(=CC1)NC(=O)N2CCC3(CC2)NC(=O)NC3=O,Z3215926521,330.382,330.382,0.353,-4.344,3,3,90.54,5,https://real.enamine.net/public-enum-files/Z3215926521
O=C(CC=CC1=CC=CC(F)=C1)N2CCC(C3CC3)C2C4=NNC(=O)N4,Z3686705218,356.395,356.395,1.573,-5.169,2,3,73.8,5,https://real.enamine.net/public-enum-files/Z3686705218
CC=1N=CC(C(=O)N2CC(C)OC=3C(F)=CC=CC32)=C(C)N1,Z1730523941,301.316,301.316,2.08,-3.274,0,4,55.32,2,https://real.enamine.net/public-enum-files/Z1730523941
CC1=CC(CN2CCC(CC2)NC(=O)C=3C=COC3C)=NN1C,Z1447263130,316.399,316.399,0.426,-1.355,1,3,63.3,5,https://real.enamine.net/public-enum-files/Z1447263130
COCC=1N=C(O)C=C(N1)N2CCC(O)(CC=3C=CC=C(C)C3)CC2,Z2971838911,343.421,343.421,2.185,-3.143,2,6,78.71,5,https://real.enamine.net/public-enum-files/Z2971838911
O=C(NC1CCC(=O)NC1=O)C2CCCC(F)(F)C2,Z1989494124,274.264,274.264,-0.026,-2.453,2,3,75.27,3,https://real.enamine.net/public-enum-files/Z1989494124
CC=1C=CC=C(C1)C(=O)N(C)CC2=NC(=NO2)C3=CC=CS3,Z2076887064,313.376,313.376,2.641,-4.382,0,3,59.23,5,https://real.enamine.net/public-enum-files/Z2076887064
CNC(=O)NCC(=O)N1CCOC(CC=2C=CC=CC2)C1,Z1605083304,291.346,291.346,1.353,-2.367,2,3,70.67,7,https://real.enamine.net/public-enum-files/Z1605083304
CC=1C=CC(=CC1)OC=2C=CC(=CC2)NC(=O)C3(CCOCC3)C(=O)O,Z2460727595,355.385,355.385,2.957,-4.204,2,4,84.86,5,https://real.enamine.net/public-enum-files/Z2460727595
CN1C=NN=C1C2CCCN2C(=O)CC3(CCCC3)N4CCOCC4,Z1560824601,347.456,347.456,-0.064,-1.472,0,5,63.49,5,https://real.enamine.net/public-enum-files/Z1560824601
CC(C)(CF)CS(=O)(=O)N1CCN(CC1)C(=O)C2=CC=CN=C2,Z3403959549,343.419,343.419,0.951,-2.206,0,4,70.58,6,https://real.enamine.net/public-enum-files/Z3403959549
CC=1C=C(NC(=O)NC(C)C2CN(C)CCN2C)C(=NN1)N(C)C,Z3175932129,335.449,335.449,0.902,-0.595,2,6,76.63,6,https://real.enamine.net/public-enum-files/Z3175932129
CC=1C=CC=C(C1)N2CCN(CC2)C(=O)C3CCS(=O)(=O)CC3,Z1188489504,336.451,336.451,-0.07,-3.275,0,4,57.69,3,https://real.enamine.net/public-enum-files/Z1188489504
COC=1C=CC=CC1C2=NC(=NO2)C3CCN(CC3)C(=O)C=4C=C(C)SN4,Z1882674304,384.454,384.454,1.61,-4.573,0,5,81.35,4,https://real.enamine.net/public-enum-files/Z1882674304
CC=1C=CC(=CC1)NC(=O)CSC=2C=CC=CC2C(=O)NCCN3CCCC3,Z73470744,397.536,397.536,2.871,-4.978,2,3,61.44,8,https://real.enamine.net/public-enum-files/Z73470744
CC=1C=C(C=CN1)C(=O)N2CCNC(=O)C2C=3C=CC(=CC3)OC(F)(F)F,Z1927988417,379.334,379.334,2.873,-4.239,1,4,71.53,4,https://real.enamine.net/public-enum-files/Z1927988417
O=C(NC=1C=CC(=CC1)NC(=O)C2CC2)C=3C=CC(F)=C(F)C3,Z227214202,316.303,316.303,2.741,-4.667,2,2,58.2,4,https://real.enamine.net/public-enum-files/Z227214202
CN(C)C1CN(C1)C(=O)[C@@H]2CCCO[C@H]2C3=NC=CN3,Z2402440123,278.351,278.351,0.554,-1.161,1,4,61.46,4,https://real.enamine.net/public-enum-files/Z2402440123
CC1CN(CC(O1)C2CC2)C=3N=CC(=CC3F)[N+]([O-])=O,Z2347543764,281.283,281.283,2.14,-3.202,0,5,68.5,3,https://real.enamine.net/public-enum-files/Z2347543764
CC1CC=2C=C(C=CC2O1)C(=O)N[C@@H]3CCN(C3)C(=O)C=4C=CC(=CC4)CF,Z3989662929,382.429,382.429,2.821,-5.463,1,3,58.64,4,https://real.enamine.net/public-enum-files/Z3989662929
O=C(CCC1NC(=O)NC1=O)N2CCC=3C=CC=CC32,Z32329129,273.288,273.288,-0.504,-2.3,2,3,78.51,4,https://real.enamine.net/public-enum-files/Z32329129
O=C(CC=1C=CC=2CCCCC2C1)NC3CCC(=O)NC3=O,Z1269639759,300.353,300.353,1.833,-3.712,2,3,75.27,4,https://real.enamine.net/public-enum-files/Z1269639759
O=C(O)C(C=1C=CC=CC1F)N2CCC(CC2)C3=NC=4CCCCC4S3,Z2483070922,374.474,374.474,2.087,-3.301,1,4,53.43,4,https://real.enamine.net/public-enum-files/Z2483070922
CCCS(=O)(=O)C=1C=CC(=CC1)S(=O)(=O)NCC(=O)O,Z2155343418,321.373,321.373,1.019,-2.247,2,6,117.61,6,https://real.enamine.net/public-enum-files/Z2155343418
COC=1C=CC=C2C1CCC2NC(=O)CC=3SC(C)=NC3C4=CC=CS4,Z1417486794,384.518,384.518,3.583,-4.298,1,3,51.22,5,https://real.enamine.net/public-enum-files/Z1417486794
O=S(=O)(CC1COCCO1)N(CC=2C=CN=CC2)C3CC3,Z3402936536,312.386,312.386,-0.024,-1.202,0,5,68.73,6,https://real.enamine.net/public-enum-files/Z3402936536
CC1=NC=CN1CC(=O)N[C@H]2CCC[C@H]2OC=3C=NNC3,Z2766144347,289.334,289.334,0.904,-1.285,2,4,84.83,6,https://real.enamine.net/public-enum-files/Z2766144347
CN1N=C(C[C@H]2CCCC[C@H]2NC(=O)C3=NC=CN3)N(C)C1=O,Z2766679123,318.375,318.375,0.844,-1.691,2,4,93.69,5,https://real.enamine.net/public-enum-files/Z2766679123
CC1=NN=C(N2C[C@@H]3CCC[C@@]3(C2)C4=NN=C(O4)C5CC5)N1CC6CC6,Z2765346538,354.45,354.45,0.541,-2.849,0,5,72.87,5,https://real.enamine.net/public-enum-files/Z2765346538
CNC=1N=C(N=C2C=CC=CC12)SC(C(=O)NC3CC3)C=4C=CC=CC4,Z92315803,364.466,364.466,3.71,-6.22,2,4,66.91,6,https://real.enamine.net/public-enum-files/Z92315803
CN1C[C@@H]2[C@@H](CCCN2CC=3C=CN(N3)C=4C=CC=C(F)C4)C1=O,Z2055140922,328.385,328.385,2.585,-2.4,0,3,41.37,3,https://real.enamine.net/public-enum-files/Z2055140922
CC1=C(C=NN1C)S(=O)(=O)NC=2C=C(C)C(C)=CC2C(=O)O,Z2204956941,323.369,323.369,2.906,-2.61,2,5,101.29,4,https://real.enamine.net/public-enum-files/Z2204956941
CC1=NNC(CN2CCCCC2C3=CC=4C=CC=CC4N3)=N1,Z2206783681,295.383,295.383,2.763,-2.848,2,3,60.6,3,https://real.enamine.net/public-enum-files/Z2206783681
CN(C)C=1C=CC=C(C1)CN(C)C(=O)CCC2=CNC=3C=CC=CC23,Z1460915953,335.444,335.444,3.218,-3.964,1,2,39.34,7,https://real.enamine.net/public-enum-files/Z1460915953
CCN(CCC(=O)O)S(=O)(=O)C=1C=CC(C)=C(C)C1,Z728859136,285.361,285.361,2.748,-2.92,1,4,74.68,6,https://real.enamine.net/public-enum-files/Z728859136
COC=1C=C(C=CC1S(=O)(=O)N2CCCC2C(N)=O)C(=O)O,Z1791107945,328.343,328.343,0.401,-2.398,2,6,127.0,5,https://real.enamine.net/public-enum-files/Z1791107945
O=C(O)CC1COCCN1C(=O)C2=CC=C(N2)C=3C=CC=CC3,Z2147947356,314.337,314.337,1.881,-4.026,2,4,82.63,5,https://real.enamine.net/public-enum-files/Z2147947356
CC[C@H](C)[C@@H]1NC(=O)N(C1=O)C(C=2C=CC=CC2C)C3CC3,Z1612536893,300.396,300.396,3.881,-4.785,1,2,49.41,5,https://real.enamine.net/public-enum-files/Z1612536893
O=C(O)C1(CC2=CN(CC3=CC=CS3)N=N2)CCN(CC1)C(=O)C4=CN=CS4,Z4398904545,417.508,417.508,-0.16,-2.415,1,6,101.21,6,https://real.enamine.net/public-enum-files/Z4398904545
CCC1(CCCN1S(=O)(=O)C2=CC=C(F)C(=C2)NC(C)=O)C(=O)O,Z1817660809,358.387,358.387,1.783,-3.26,2,5,103.78,6,https://real.enamine.net/public-enum-files/Z1817660809
CC=1N=CC(C(=O)NCC(C)(C)C2=COC(=N2)C=3C=CC=CC3)=C(C)N1,Z3606542376,350.415,350.415,2.425,-3.365,1,4,80.91,5,https://real.enamine.net/public-enum-files/Z3606542376
CC1(C)CC=2C=CC=C(C2O1)S(=O)(=O)NCC=3N=CC(=CN3)C(F)F,Z3644113137,369.388,369.388,1.881,-2.984,1,5,81.18,5,https://real.enamine.net/public-enum-files/Z3644113137
O=C(CO)NCCN1C=C(N=N1)C=2C=CC=CC2,Z3378829745,246.266,246.266,0.747,-1.586,2,4,80.04,6,https://real.enamine.net/public-enum-files/Z3378829745
CNC(=O)NCC(=O)N1CCN(CC1)C=2N=CN=C3C2C=NN3C,Z1536582457,332.362,332.362,-0.621,-2.474,2,6,108.28,6,https://real.enamine.net/public-enum-files/Z1536582457
CC1=NNC(=N1)[C@@H]2CCO[C@@H]2CN(C)C(=O)C=3N=C(OC3C)C4CC4,Z2764099333,345.397,345.397,-0.289,-1.855,1,5,97.14,6,https://real.enamine.net/public-enum-files/Z2764099333
CC=1C=C(C=CC1N2CCNC2=O)C(=O)NCC(N)C=3C=CC=CC3,Z2440196517,338.404,338.404,1.248,-4.05,3,3,87.46,6,https://real.enamine.net/public-enum-files/Z2440196517
COC=1C=CC(=CC1CNC(=O)NC=2C=CN=CC2C)[N+]([O-])=O,Z1560526286,316.313,316.313,2.245,-3.186,2,5,106.39,7,https://real.enamine.net/public-enum-files/Z1560526286
