SMILES,Catalog ID,MW,MW (desalted),ClogP,logS,HBD,HBA,TPSA,RotBonds,AnalogsFromREAL
CCC1=NN(C)C=C1NC(=O)N2CC(C)OC3(CCOC3C)C2,Z1930957171,322.403,322.403,0.363,-1.932,1,4,68.62,4,https://real.enamine.net/public-enum-files/Z1930957171
CC=1C=C2C(=CC1NC(=O)N3CC(C3)C(C)(C)O)SC(=O)N2C,Z2683064448,335.423,335.423,1.096,-3.459,2,4,72.88,4,https://real.enamine.net/public-enum-files/Z2683064448
COC=1C=CC(=CC1)C=2N=CC=NC2NC(=O)[C@H]3CCCO3,Z2732434905,299.325,299.325,1.185,-2.776,1,5,73.34,5,https://real.enamine.net/public-enum-files/Z2732434905
CC1=NC(=NN1C=2C=CC=CC2)NC(=O)[C@H]3CCCO3,Z2732435217,272.303,272.303,1.587,-3.007,1,4,69.04,4,https://real.enamine.net/public-enum-files/Z2732435217
COC(=O)C=1N=NN(C1NC(=O)COC(C)C)C=2C=CC=CC2,Z2732435931,318.329,318.329,1.883,-2.802,1,5,95.34,8,https://real.enamine.net/public-enum-files/Z2732435931
COC(=O)CCCN1C(=O)NC(C)(C1=O)C=2C=CC(C)=C(C)C2,Z2042241731,318.368,318.368,2.947,-3.393,1,3,75.71,6,https://real.enamine.net/public-enum-files/Z2042241731
CCS(=O)(=O)N1CCCC(C1)C(=O)NC=2C=C(O)C(C)=CC2C,Z1687191398,340.44,340.44,1.616,-3.137,2,4,86.71,5,https://real.enamine.net/public-enum-files/Z1687191398
CN(CC1CCCN(C)C1)C2=C(C(=O)N(C)C=3C=CC=CC23)[N+]([O-])=O,Z2740016649,344.409,344.409,2.933,-2.81,0,5,69.93,4,https://real.enamine.net/public-enum-files/Z2740016649
CC(=O)N[C@@H](C(=O)N1CC(C)(C)C1C2=NC=CN2CC3CC3)C(C)C,Z2715903123,346.468,346.468,1.232,-2.614,1,3,67.23,8,https://real.enamine.net/public-enum-files/Z2715903123
O=C(C=1C=CC(=NC1)N2CCCCCC2)N3CCCC3C4=CC=C(O)N=N4,Z2720054164,367.446,367.446,2.306,-3.481,1,6,82.45,3,https://real.enamine.net/public-enum-files/Z2720054164
CC1(C)C(=O)N(CC2=C(Cl)OC=3C=CC=CC23)C(=O)N1CC(N)=O,Z2660773967,349.769,349.769,2.36,-5.144,1,3,96.85,4,https://real.enamine.net/public-enum-files/Z2660773967
CC(C)OC=1C=C(C=CC1C(N)=O)NC(=O)N2CC3=CC=CC=C3N(C)C[C@@H]2C,Z2670975396,396.484,396.484,2.967,-4.671,2,4,87.9,6,https://real.enamine.net/public-enum-files/Z2670975396
CN(C)CC1(O)CCCN(C1)C(=O)NC=2C=CC=CC2Cl,Z2752948154,311.807,311.807,1.589,-2.857,2,3,55.81,5,https://real.enamine.net/public-enum-files/Z2752948154
O=C1NC=2C=CC=CC2C=C1CN3CC(F)(F)CC3CO,Z1771124822,294.297,294.297,0.931,-3.276,2,3,52.57,3,https://real.enamine.net/public-enum-files/Z1771124822
CC=1N=C(C=CC1C(=O)O)C(=O)N2CCCC2C=3C=CSC3,Z2256255459,316.377,316.377,2.219,-3.167,1,4,70.5,4,https://real.enamine.net/public-enum-files/Z2256255459
CC1CCC=2C=CC=CC2N1C(=O)COCC=3C=NNC3,Z2695600734,285.342,285.342,2.156,-2.94,1,3,58.22,5,
CO[C@@H]1CC(C2=NC=CN2)N(C1)S(=O)(=O)CC3(C#N)CCCC3,Z2696433226,338.427,338.427,0.59,-2.301,1,5,99.08,5,https://real.enamine.net/public-enum-files/Z2696433226
CCN1CCO[C@@H](CNC(=O)CN2C=CN=C2C)[C@@H]1C3=NC=CN3C,Z2383109516,346.428,346.428,-0.408,0.509,1,5,77.21,7,https://real.enamine.net/public-enum-files/Z2383109516
O=C(NC=1C=C(C=CC1N2C=CC=N2)C(F)(F)F)N3CCC(C3)N4C=CC=N4,Z2189659434,390.363,390.363,2.56,-3.48,1,3,67.98,4,https://real.enamine.net/public-enum-files/Z2189659434
CC=1C=C2N=C(C=C(N(C)C)N2N1)NC(=O)NCCCN3C=CC=N3,Z2752846347,342.4,342.4,2.013,-2.284,2,5,92.38,8,https://real.enamine.net/public-enum-files/Z2752846347
CON1CCC(CC(=O)N2CCNC[C@H]2C)CC1,Z2752945561,255.357,255.357,0.36,-0.651,1,4,44.81,4,https://real.enamine.net/public-enum-files/Z2752945561
CC(=O)NC=1C=CC(C)=C(C1)NC(=O)N2CCC=3C=CC=CC32,Z435112554,309.363,309.363,2.119,-4.294,2,2,61.44,5,https://real.enamine.net/public-enum-files/Z435112554
O=C(NC1CC2CC1C3CCCC23)N4CCC(CC4)N5CCCS5(=O)=O,Z2347033466,381.535,381.535,2.01,-4.286,1,3,69.72,2,https://real.enamine.net/public-enum-files/Z2347033466
CNS(=O)(=O)C=1C=CC=C(C1)NC(=O)N2CC3(CCOCC3)C2C(C)C,Z2360402342,381.492,381.492,0.928,-3.162,2,4,87.74,3,https://real.enamine.net/public-enum-files/Z2360402342
CC(C)N(CC(=O)O)S(=O)(=O)C=1C=CC=C(C1)N(C)C,Z2025646921,300.376,300.376,2.555,-1.828,1,5,77.92,6,https://real.enamine.net/public-enum-files/Z2025646921
CCCNS(=O)(=O)N1CCC(C1)NC=2C=CC3=NC(C)=CN3N2,Z2677390805,338.43,338.43,1.395,-2.811,2,6,91.63,6,https://real.enamine.net/public-enum-files/Z2677390805
COC=1C=CC(=CC1)C(=O)OC=2C=C(N)N(N2)S(=O)(=O)C3=CC=CC=C3C,Z8179001528,387.412,387.412,1.48,-5.04,1,6,113.51,5,
CCOC=1C=C(F)C=CC1NC(=O)N2CCN3C=CN=C23,Z2754355449,290.294,290.294,2.457,-3.409,1,3,59.39,5,https://real.enamine.net/public-enum-files/Z2754355449
O=C(NC=1C=CC=NC1C=2C=CC=CC2)N3CCCC4(CCS(=O)(=O)C4)C3,Z2292859092,385.482,385.482,1.666,-3.743,1,4,79.37,2,https://real.enamine.net/public-enum-files/Z2292859092
CN1CCN(CC2=NN=NN2CC3CCOCC3)C=4C=CC(Cl)=CC41,Z2708024985,362.858,362.858,2.933,-2.808,0,6,59.31,4,https://real.enamine.net/public-enum-files/Z2708024985
COC1(CCN(CC2=CN=C(O2)C3CC3)CC1)C4=NC(=NO4)C5CCOCC5,Z2716666083,388.462,388.462,-0.489,-0.676,0,6,86.65,6,https://real.enamine.net/public-enum-files/Z2716666083
CC1COC(CN1C(=O)CC=2C=NC=NC2)C=3C=CC=C(C3)C(F)(F)F,Z2228333869,365.35,365.35,1.751,-3.486,0,4,55.32,4,https://real.enamine.net/public-enum-files/Z2228333869
O=C(N[C@H]1CCC[C@H]1OC=2C=C(F)C=C(F)C2)N3CCOC4(CCOCC4)C3,Z2104022198,396.429,396.429,2.911,-4.561,1,4,60.03,3,https://real.enamine.net/public-enum-files/Z2104022198
CCC=1N=CN=C(NCC=2C=C(C=CN2)OC3CCNC3)C1F,Z2396480018,317.362,317.362,1.69,-2.465,2,6,71.96,6,https://real.enamine.net/public-enum-files/Z2396480018
C[C@@H](C(=O)NCCN1C=C(C#N)C(=O)NC1=O)C=2C=CC=CC2,Z2732664596,312.324,312.324,0.537,-3.146,2,4,102.3,6,https://real.enamine.net/public-enum-files/Z2732664596
CCC(NC(=O)C1(CC1)NC=2C=CC=CC2)C(O)C(C)C,Z2732684114,290.401,290.401,2.539,-3.853,3,3,61.36,8,https://real.enamine.net/public-enum-files/Z2732684114
COC1=CC=C2CCCN(C2=C1)S(=O)(=O)C3=CN=NN3C,Z2599456140,308.358,308.358,1.142,-2.206,0,5,77.32,3,https://real.enamine.net/public-enum-files/Z2599456140
O=C(NCCC=1C=CN=C2C=CC=CC12)N[C@H]3CC[C@H](C3)C(=O)N4CCCCC4,Z2602105452,394.511,394.511,2.722,-3.898,2,3,74.33,8,https://real.enamine.net/public-enum-files/Z2602105452
NC(=O)[C@@H]1C[C@@H](F)CN1C(=O)C=2C=CC=3C=CNC3C2,Z2060538196,275.279,275.279,0.482,-3.848,2,2,79.19,3,https://real.enamine.net/public-enum-files/Z2060538196
CCN1N=NC=C1CNC2CC=C(CC2)C=3C=CC(F)=CC3,Z2362614472,300.375,300.375,2.645,-2.617,1,3,42.74,5,https://real.enamine.net/public-enum-files/Z2362614472
CCC1=NC(C)=C(O1)C(=O)N2CCCCC2C3=NC=CN3CC,Z2226182560,316.399,316.399,1.494,-1.694,0,3,64.16,4,https://real.enamine.net/public-enum-files/Z2226182560
COC=1C=CC=C(C1)C2=NSC(=N2)NC(=O)N3CCOCC(C3)C4CCC4,Z2293149817,388.486,388.486,2.982,-6.354,1,5,76.58,4,https://real.enamine.net/public-enum-files/Z2293149817
CC1=CC(C)=C(S1)S(=O)(=O)NCC=2N=CC(=CN2)C(=O)O,Z2721413282,327.382,327.382,1.359,-2.773,2,6,109.25,5,https://real.enamine.net/public-enum-files/Z2721413282
NC(=O)C1=CC=C(N(CC=2C=C(Cl)C=3OCCCOC3C2)C1=O)C(F)(F)F,Z223060600,402.753,402.753,2.431,-4.71,1,4,81.86,4,https://real.enamine.net/public-enum-files/Z223060600
O=C(O)C1(CC1)C(=O)NC=2C=CC=C(C2)N3CCNC3=O,Z1634930227,289.287,289.287,-0.377,-2.15,3,4,98.74,5,https://real.enamine.net/public-enum-files/Z1634930227
CCCC(NC(=O)C1=COC=N1)C2=NC(=CN2)C=3C=CC=4OCOC4C3,Z1204539543,354.361,354.361,2.936,-4.875,2,5,102.27,6,https://real.enamine.net/public-enum-files/Z1204539543
CC=1C=C(CN2C=C(C=N2)[C@@H]3OCCC[C@H]3C(=O)O)C=4C=CC=CC4N1,Z2398505255,351.4,351.4,2.104,-2.612,1,5,77.24,4,
CC(C)OC=1C=CC(=NN1)NC(=O)N2CCCC(O)(CC(=O)N(C)C)C2,Z2402650705,365.428,365.428,0.743,-2.667,2,6,107.89,5,https://real.enamine.net/public-enum-files/Z2402650705
O=C(N[C@@H]1CC[C@H](CO)CC1)C(C=2C=CN=CC2)C3CCCC3,Z2732690197,316.439,316.439,1.627,-3.333,2,3,62.22,6,https://real.enamine.net/public-enum-files/Z2732690197
CCC(NC(=O)N1CCC2CC2C1)C=3C=CC=CC3OCC(=O)N(C)C,Z2612274917,359.463,359.463,2.012,-3.628,1,3,61.88,6,https://real.enamine.net/public-enum-files/Z2612274917
C#CCCCC(=O)N1CCCC1C2=NC(=CN2)C3=CC=CC=C3C(F)(F)F,Z2755042062,375.388,375.388,2.734,-4.913,1,2,48.99,6,https://real.enamine.net/public-enum-files/Z2755042062
CCCCC(NC(=O)C[C@@H]1NC(=O)NC1=O)C(=O)O,Z2755084964,271.27,271.27,-0.286,-2.06,4,5,124.6,8,https://real.enamine.net/public-enum-files/Z2755084964
NS(=O)(=O)C1(CC1)C(=O)NCC=2C=CC(=CC2)C(=O)O,Z2755084970,298.317,298.317,-0.292,-2.43,3,5,126.56,6,https://real.enamine.net/public-enum-files/Z2755084970
CCC1=NOC=C1CN(C)C(=O)CC=2C=CC=C(C2)C(=O)O,Z2739892814,302.326,302.326,1.124,-2.075,1,4,83.64,7,https://real.enamine.net/public-enum-files/Z2739892814
CCNC=1C=C(C=CN1)CNC=2N=CN=C3C2N=CN3CC,Z2740017031,297.359,297.359,1.911,-2.953,2,6,80.55,6,https://real.enamine.net/public-enum-files/Z2740017031
CN1CCN(CC1C2=NC(=NO2)C3CC3)C(=O)NC=4C=CC(=CC4)N5C=CN=N5,Z2054815610,394.431,394.431,0.98,-1.809,1,6,105.21,4,https://real.enamine.net/public-enum-files/Z2054815610
COC=1C(F)=CC(F)=CC1NC(=O)N2CC[C@H]3[C@@H](C2)NC(=O)N3C(C)C,Z2055964839,368.379,368.379,1.198,-3.855,2,3,73.91,3,https://real.enamine.net/public-enum-files/Z2055964839
CNS(=O)(=O)C=1C=CC(=CN1)C(=O)NCCC=2C(C)=NNC2C,Z2379494871,337.399,337.399,0.518,-1.91,3,5,116.84,7,https://real.enamine.net/public-enum-files/Z2379494871
CC(C)C1=NNC(C(N)=O)=C1NC(=O)CCC=2C=CC=CN2,Z2379518243,301.344,301.344,0.425,-2.465,3,4,113.76,7,https://real.enamine.net/public-enum-files/Z2379518243
CS(=O)CC=1C=CC=CC1NC(=O)N2CC3(CCCC3)C=4C(F)=CC=CC42,Z2755081734,386.485,386.485,2.726,-4.953,1,2,49.41,3,https://real.enamine.net/public-enum-files/Z2755081734
"CC=1N=NC=CC1NC(=O)N2C[C@@H]([C@H](C2)S(=O)(=O)N(C)C)C(F)(F)F |&1:12,13,r|",Z3215812780,381.376,381.376,-0.001,-2.448,1,5,95.5,3,https://real.enamine.net/public-enum-files/Z3215812780
CC1=NC(=NN1C=2C=CC(F)=CC2)C(=O)NCC3=CN=C(O3)C4CC4,Z2298671496,341.34,341.34,1.693,-2.292,1,4,85.84,6,https://real.enamine.net/public-enum-files/Z2298671496
CN1CCCC2(CCN(C2)C(=O)NCC=3C=CC=C(C3)NS(C)(=O)=O)C1,Z2302598395,380.507,380.507,1.217,-1.648,2,4,81.75,3,https://real.enamine.net/public-enum-files/Z2302598395
CC1=NOC(C)=C1CC(=O)N2CCCC=3C=CC(F)=C(Cl)C32,Z2732436095,322.762,322.762,2.812,-3.438,0,2,46.34,3,https://real.enamine.net/public-enum-files/Z2732436095
C=CCCCS(=O)(=O)NC=1C=CC(=NC1)S(N)(=O)=O,Z2732598536,305.376,305.376,0.888,-2.358,2,5,119.22,7,https://real.enamine.net/public-enum-files/Z2732598536
CON1CCC(CC2=NC(CC=3C=CC=CC3Cl)=NO2)CC1,Z2734747092,321.802,321.802,2.981,-2.651,0,4,51.39,5,https://real.enamine.net/public-enum-files/Z2734747092
COC[C@@H]1C[C@@H](CN1CC2=CNN=C2C=3C=CC=C(Cl)C3)OC,Z2053391919,335.829,335.829,2.89,-2.761,1,4,50.38,6,https://real.enamine.net/public-enum-files/Z2053391919
O=C(NC=1C=CC=CC1)C2CCCN(C2)C(=O)C3=CSC=C3C(F)(F)F,Z2654966064,382.402,382.402,3.398,-5.076,1,2,49.41,4,https://real.enamine.net/public-enum-files/Z2654966064
C#CCC(CO)NS(=O)(=O)C1=CC(F)=CC(Cl)=C1,Z2677391102,291.727,291.727,2.118,-3.143,2,3,66.4,5,https://real.enamine.net/public-enum-files/Z2677391102
CC1=NC(=NN1C=2C=CC(F)=CC2)C(=O)NCCN=S(C)(C)=O,Z2227363094,339.39,339.39,1.177,-2.503,1,5,89.24,6,https://real.enamine.net/public-enum-files/Z2227363094
C#CCOC=1C=CC(=CC1)CNC(C)C=2SC(C)=NC2C,Z1193574290,300.42,300.42,2.788,-3.196,1,3,34.15,6,https://real.enamine.net/public-enum-files/Z1193574290
CC=1N=CC=NC1N2CCCC(O)(CC3=NN=CN3C)C2,Z2383223633,288.349,288.349,-0.932,-0.547,1,6,79.96,3,https://real.enamine.net/public-enum-files/Z2383223633
COC(C)CS(=O)(=O)NC=1C=C(C#N)C=CC1F,Z2732590981,272.298,272.298,1.088,-2.228,1,4,79.19,5,https://real.enamine.net/public-enum-files/Z2732590981
COC1=CC=CC(OC)=C1S(=O)(=O)NC2(CCC2)C=3C(F)=CC=CC3F,Z2705557884,383.411,383.411,3.249,-4.59,1,4,64.63,5,https://real.enamine.net/public-enum-files/Z2705557884
CC12CC2CCCC1NCC(CCO)C=3C=CC=CC3,Z2002895994,273.414,273.414,2.825,-2.642,2,2,32.26,6,https://real.enamine.net/public-enum-files/Z2002895994
CCNC(=O)C=1C=CC=C(C1)NC(=O)CC2=CSC(=N2)C3=CC=CC=N3,Z90963454,366.439,366.439,1.483,-3.872,2,4,83.98,6,https://real.enamine.net/public-enum-files/Z90963454
O=C(NCC=1N=COC1C=2C=CC=CC2)N3CCCC(CC3)N4CCCC4=O,Z2347860544,382.457,382.457,0.695,-3.849,1,3,78.68,4,https://real.enamine.net/public-enum-files/Z2347860544
COC1(CCN(CC1)C(=O)NCC=2C=C(F)C=C3COCOC23)C(F)(F)F,Z2359375613,392.346,392.346,1.043,-4.238,1,4,60.03,4,https://real.enamine.net/public-enum-files/Z2359375613
CC=1C=CC=2C(=CNC2C1)CCNC[C@@H]3CCO[C@H]3C4=NC=CN4C,Z2383843998,338.448,338.448,1.293,-2.434,2,3,54.87,6,https://real.enamine.net/public-enum-files/Z2383843998
CO[C@@H]1CN(C[C@H]1C2=CN(C)N=N2)C=3C=CN=C(C)C3Cl,Z2383938202,307.779,307.779,0.851,-1.443,0,5,56.07,3,https://real.enamine.net/public-enum-files/Z2383938202
CN(C)S(=O)(=O)CCNC(=O)NC1C2CCC1CC=3C=CC=CC3C2,Z2180950378,365.492,365.492,2.757,-3.132,2,3,78.51,7,https://real.enamine.net/public-enum-files/Z2180950378
CCC=1C=CC(=CC1OC)NC(=O)N2CCCC(C2)OC3CCC3,Z2494918313,332.438,332.438,3.438,-4.057,1,3,50.8,7,https://real.enamine.net/public-enum-files/Z2494918313
COCCC(=O)N1CC=2SC(C(=O)O)=C(Br)C2C1,Z2739892980,334.187,334.187,0.526,-3.158,1,4,66.84,5,https://real.enamine.net/public-enum-files/Z2739892980
CC=1C(=NOC1C=2C=CC=CC2F)NC(=O)N3CCN(CC3)C4=CC=CN=N4,Z1919896400,382.393,382.393,1.489,-4.839,1,5,87.39,3,https://real.enamine.net/public-enum-files/Z1919896400
COC=1C=C(NC(=O)N2CCCC(C2)N3CCCS3(=O)=O)C(C)=CC1C,Z1971164872,381.492,381.492,1.306,-3.521,1,4,78.95,3,https://real.enamine.net/public-enum-files/Z1971164872
COCOC=1C=CC(=CC1)NC(=O)N(CC=2C=CN=CC2)C3CC3,Z2683064215,327.378,327.378,1.361,-2.912,1,4,63.69,9,https://real.enamine.net/public-enum-files/Z2683064215
O=C(NC=1C=CC(=CC1)N=S2(=O)CCCC2)N3CCSCC3,Z2683064223,339.479,339.479,1.184,-4.894,1,3,61.77,4,https://real.enamine.net/public-enum-files/Z2683064223
COCCC=1C=CC=CC1NC(=O)NC2CCC(CC2)C(=O)O,Z1805671519,320.384,320.384,0.962,-2.578,3,4,87.66,8,https://real.enamine.net/public-enum-files/Z1805671519
CN1C(=O)C=CC=2C=CC(=CC21)NC(=O)NC3CCCC43CCOCC4,Z2003941108,355.432,355.432,1.726,-3.151,2,3,70.67,2,https://real.enamine.net/public-enum-files/Z2003941108
COCC=1C=C(C=C(C1)C(=O)O)NC(=O)C(C)S(C)(=O)=O,Z2205495218,315.344,315.344,0.069,-2.072,2,6,109.77,7,https://real.enamine.net/public-enum-files/Z2205495218
CC=1C=C(C=CC1C=2C=CC=CC2)CNC(=O)N3CCC4(C3)NC(=O)N(C)C4=O,Z1752829028,392.452,392.452,2.32,-5.672,2,3,81.75,3,https://real.enamine.net/public-enum-files/Z1752829028
CC1=NC=CN1CC(=O)N2CCC(C2)OC=3C=CN=C(C3)CN(C)C,Z2394777496,343.424,343.424,0.5,-0.812,0,5,63.49,7,https://real.enamine.net/public-enum-files/Z2394777496
CC=1C=C(N=CN1)C(=O)N2CCCC(C)C2C(=O)OC(C)(C)C,Z2408022095,319.399,319.399,2.224,-3.308,0,4,72.39,5,https://real.enamine.net/public-enum-files/Z2408022095
CC(C(=O)N1CCCC=2C(Cl)=CC=C(Br)C21)S(C)(=O)=O,Z2326655180,380.686,380.686,2.679,-4.554,0,3,54.45,3,https://real.enamine.net/public-enum-files/Z2326655180
CCC=1OC=2C=CC=CC2C1CC(=O)NCC=3C=NN(C)N3,Z2712820178,298.34,298.34,2.074,-2.291,1,3,72.95,6,https://real.enamine.net/public-enum-files/Z2712820178
COC=1C=CC=2ON=C(CC(=O)N3CCCC=4C(=CC(=CC43)OC)OC)C2C1,Z2718613751,382.411,382.411,3.228,-4.213,0,5,74.03,5,
O=C(NC=1C=CC=C2CCCOC12)N3CCCC(CC3)N4CCCC4=O,Z2360691540,357.448,357.448,1.246,-3.515,1,3,61.88,2,https://real.enamine.net/public-enum-files/Z2360691540
COC1(C)CCCN(C1)C(=O)NC=2C=CC(=CC2)S(=O)(=O)NC(C)(C)C,Z2361704665,383.507,383.507,2.448,-3.234,2,4,87.74,4,https://real.enamine.net/public-enum-files/Z2361704665
CC(C)N1N=NN=C1C2=CC=CC=C2NC(=O)N3CCC(C3)C(=O)O,Z2362291081,344.369,344.369,1.417,-3.112,2,6,113.24,6,https://real.enamine.net/public-enum-files/Z2362291081
NC(=O)C1CCC1C2=NC(=NO2)C=3C=CC=C(C3)CN4CCCCC4,Z2734745572,340.42,340.42,1.604,-3.018,1,4,85.25,5,https://real.enamine.net/public-enum-files/Z2734745572
CCC(C)(CO)NC(=O)NC1=CC=CC(=C1)C=2N=NSC2Cl,Z2683064676,340.83,340.83,2.195,-4.825,3,4,87.14,7,https://real.enamine.net/public-enum-files/Z2683064676
O=C(O)C1(O)CCN(CC1)C(=O)C=2C=NC=C3C=CC=CC23,Z1869912822,300.31,300.31,-0.593,-3.226,2,5,90.73,3,https://real.enamine.net/public-enum-files/Z1869912822
CCCC(NC(=O)C=1C=NN(C)C1)C2=NC(=CN2)C=3C=CC=4OCOC4C3,Z1203197514,367.403,367.403,2.702,-4.176,2,5,94.06,6,https://real.enamine.net/public-enum-files/Z1203197514
CC=1N=CC=C(N1)C2CCCN(C2)C=3N=C(C)N=C4CCCCC34,Z1642061387,323.436,323.436,2.941,-2.797,0,5,54.8,2,https://real.enamine.net/public-enum-files/Z1642061387
CC=1C=C(F)C(=CC1F)S(=O)(=O)NC2=NN=CN2C=3C=NC=CC3,Z2148271220,351.333,351.333,1.681,-4.018,1,5,89.77,4,
CCC(NC(=O)N1CCCC(O)(CC(=O)N(C)C)C1)C2=CSC(C)=C2,Z2436764487,367.508,367.508,1.93,-3.179,2,3,72.88,8,https://real.enamine.net/public-enum-files/Z2436764487
O=C(CCC=1C=CN=CC1)N2CCCCC2C3CCC3,Z2458333324,272.386,272.386,2.013,-2.806,0,2,33.2,5,https://real.enamine.net/public-enum-files/Z2458333324
CC1=NNC(C)=C1CC(=O)N2CCC(CC2)NC3=CC=CC=C3C#N,Z2732667496,337.42,337.42,1.239,-3.259,2,4,84.81,5,https://real.enamine.net/public-enum-files/Z2732667496
CC(=O)NCC=1C=CC(=CC1)C(=O)NC=2C=CC=CC2O,Z135472576,284.311,284.311,1.021,-3.111,3,3,78.43,4,https://real.enamine.net/public-enum-files/Z135472576
CS(=O)(=O)C=1C=CC=2CCN(CCC2C1)C=3C=C(N=CN3)NC4CC4,Z2347586203,358.46,358.46,2.09,-3.413,1,6,75.19,4,https://real.enamine.net/public-enum-files/Z2347586203
COC(=O)C=1N=NN(C1NC(=O)C2CCCO2)C=3C=CC=CC3,Z2732435933,316.313,316.313,1.637,-3.05,1,5,95.34,6,https://real.enamine.net/public-enum-files/Z2732435933
CC1CCC(C)(CC1)NC(=O)C=2C=CC=C(O)C2[N+]([O-])=O,Z1982224001,292.331,292.331,2.99,-4.379,2,4,92.47,4,https://real.enamine.net/public-enum-files/Z1982224001
CN1C=C(C=N1)C2CCCN2C(=O)C=3C=CC=C4NN=CC34,Z1102955529,295.34,295.34,1.495,-2.194,1,3,66.81,3,https://real.enamine.net/public-enum-files/Z1102955529
CC(C)OC=1C=CC(=NN1)NC(=O)N2CC(C)OC3(CCOC3C)C2,Z2058306175,350.414,350.414,1.749,-3.516,1,6,85.81,5,https://real.enamine.net/public-enum-files/Z2058306175
[O-][N+](=O)C=1C=NN(C1)CC(=O)N2CCCC(C2)N3CCOCC3,Z2379495298,323.348,323.348,0.274,-1.006,0,6,93.74,5,https://real.enamine.net/public-enum-files/Z2379495298
CNS(=O)(=O)C=1C=CC(=CN1)C(=O)NCC2(CF)CC2,Z2379497789,301.339,301.339,1.029,-1.808,2,4,88.16,7,https://real.enamine.net/public-enum-files/Z2379497789
CC=1NC=CC1C(=O)N2CCOCC32CCCC3,Z1542488365,248.321,248.321,1.717,-2.702,1,2,45.33,2,https://real.enamine.net/public-enum-files/Z1542488365
CO[C@H]1C[C@H](C2=NC(C)=NO2)N(C1)C(=O)NC=3C=CC(=CC3)N4C=CN=N4,Z1755821301,369.379,369.379,0.144,-2.068,1,6,111.2,4,https://real.enamine.net/public-enum-files/Z1755821301
CC=1C=C(N=C(N1)C(F)(F)F)C(=O)NC=2C=CN(CC(=O)O)N2,Z2272645691,329.235,329.235,0.612,-2.256,2,6,110.0,6,https://real.enamine.net/public-enum-files/Z2272645691
O=C(CC1CC2CCC1C2)NC3CCN4C=NC=C34,Z2691751407,259.347,259.347,1.635,-3.398,1,2,46.92,4,https://real.enamine.net/public-enum-files/Z2691751407
CCC1(CCN(CC1)C(=O)NCC2=NOC(=N2)C3CC3)N4CCOCC4,Z2698672115,363.455,363.455,0.336,-1.607,1,5,83.73,5,https://real.enamine.net/public-enum-files/Z2698672115
CC1=NOC(=N1)C2CN(CCN2C)C(=O)NC=3C=CC(=CC3)C=4N=CN(C)N4,Z2057217283,382.421,382.421,-0.042,-2.404,1,6,105.21,3,https://real.enamine.net/public-enum-files/Z2057217283
O=C(CN1C[C@@H](F)C[C@H]1CO)NC=2C=CC(Cl)=CN2,Z2057704608,287.718,287.718,1.438,-1.941,2,4,65.46,4,https://real.enamine.net/public-enum-files/Z2057704608
CCC(NC(=O)C=1C=CC(NC)=C(F)C1)C(O)C(C)C,Z2732692239,282.354,282.354,2.529,-3.536,3,3,61.36,7,https://real.enamine.net/public-enum-files/Z2732692239
CCSC1CCCCN(C1)C(=O)CC2NC(=O)C3=CC=CC=C32,Z2732692891,332.462,332.462,2.883,-4.513,1,2,49.41,5,https://real.enamine.net/public-enum-files/Z2732692891
O=C(NC1=C2CCCC2=CC=3CCCC13)N4CCC(CC4)C=5C=CN=CN5,Z2361097481,362.469,362.469,2.83,-5.23,1,3,58.12,2,https://real.enamine.net/public-enum-files/Z2361097481
CCN1C=CC=C(NC(=O)N2CCOCC2C3=NC4=CC=CC=C4S3)C1=O,Z2361218851,384.454,384.454,1.144,-3.367,1,4,74.77,3,https://real.enamine.net/public-enum-files/Z2361218851
O=C(C=1C=CC=C(C1)N2C=NC=N2)N3CCCCCCC3,Z1211725199,284.357,284.357,2.021,-3.965,0,3,51.02,3,https://real.enamine.net/public-enum-files/Z1211725199
COC=1C=C(NC(=O)COCC2CCCO2)C(F)=CC1C#N,Z2732436850,308.306,308.306,1.173,-2.69,1,5,80.58,7,https://real.enamine.net/public-enum-files/Z2732436850
CCCC(=O)N1CCCC1C(=O)NC=2C=CC=C(C2)C3=NOC(=O)N3,Z1128905592,344.366,344.366,1.19,-5.086,2,4,100.1,7,https://real.enamine.net/public-enum-files/Z1128905592
CC1=NOC(CN2CCCCC(NS(=O)(=O)C3=CC=CS3)C2=O)=N1,Z2382380632,370.45,370.45,1.039,-3.048,1,5,105.4,5,https://real.enamine.net/public-enum-files/Z2382380632
CC=1C=CN=C(N1)N2CCCC(O)(CC3=NN=CN3C)C2,Z2383227844,288.349,288.349,-0.932,-1.597,1,6,79.96,3,https://real.enamine.net/public-enum-files/Z2383227844
CN(C)CC=1C=C(C=CN1)OC2CCN(C2)C(=O)CC=3C=CON3,Z2390951024,330.382,330.382,0.052,-1.36,0,5,71.7,7,https://real.enamine.net/public-enum-files/Z2390951024
CC1(C)CN(C=2C=NC(F)=CN2)C1C3=NC=CN3CC=4C=CC=CC4,Z2608336851,337.395,337.395,2.284,-3.059,0,4,46.84,4,https://real.enamine.net/public-enum-files/Z2608336851
CN(C)CC1CN(C1)C2=C(C(=O)N(C)C=3C=CC=CC23)[N+]([O-])=O,Z2740016654,316.356,316.356,0.627,-3.142,0,5,69.93,4,https://real.enamine.net/public-enum-files/Z2740016654
