ligand_id,ligand_id,smiles,predicted_vina_mean,predicted_vina_std,predicted_gnina_mean,predicted_gnina_std,final_score,rank_confidence,mean_rank,std_rank,SA,QED
Z2194207840,Z2194207840,COCC(=O)Nc1nnccc1OC,-3.2813659,1.0118849,2.9129794,0.6959587,-3.7873082,0.0290874779414413,1347966.4,28679.65760151261,2.360946857881487,0.7389519107783399
Z1483956699,Z1483956699,Cl.NCCOc1ncccc1C(F)(F)F,-3.85333,1.4793624,2.9129202,0.8325436,-4.593011,0.0182594446645298,1362999.5,20052.51524746958,2.4631224679163424,0.8801964290403891
Z2907416432,Z2907416432,O=S(=O)(F)c1cc2c(cc1Br)OCCCO2,-3.379891,1.7453932,2.9128861,1.6687998,-4.2525873,0.0828734829113695,1273292.6,205861.26782554312,2.5752565173063733,0.7467016596637618
Z373770786,Z373770786,COCCSCC(=O)Nc1cnn(C)c1,-2.6747217,0.22949563,2.9128823,0.3131031,-2.7894695,0.0390289912486043,1334164.1,16448.13949630778,2.292337514408313,0.7309168077149333
Z19977102,Z19977102,CCNC(=O)CSc1nnc(SC)s1,-2.331572,1.0282816,2.9128432,0.902855,-2.845713,0.0996005330068066,1250069.6,155251.26589512886,2.36376579279273,0.8012716633617557
Z54739003,Z54739003,COc1ccc(CC(=O)N(C)OC)cc1OC,-3.001781,0.97484624,2.9127944,1.1262572,-3.4892042,0.048695789966507,1320743.2,100102.2595936775,1.9452625684626295,0.7258620528905043
Z1269167005,Z1269167005,CCOC(=O)c1cn(C)nc1C(F)F,-2.7202084,0.59232926,2.912204,0.8156744,-3.0163732,0.0425072568156444,1329335.05,33472.24433388803,2.4837229973345494,0.7011592521014283
Z2235822434,Z2235822434,COc1ccc(F)c(Br)c1C=O,-2.997369,0.7102681,2.9120984,0.55265415,-3.352503,0.0393077754168617,1333777.05,67650.37272364063,2.4432016575616835,0.7328496562776458
Z31431475,Z31431475,O=C(CN1CCCCCC1=O)N1CCCCCC1,-3.2427487,1.229438,2.9118562,1.0622793,-3.8574677,0.0476251305506537,1322229.65,83318.13634874162,1.9295805147493112,0.7515288168604579
Z3211605347,Z3211605347,CCOc1ccc(N)c(OCC)c1.Cl,-4.279346,1.355791,2.9118114,0.6906345,-4.9572415,0.0114679655706414,1372428.45,13598.255430293257,1.8434356792472322,0.788592328658963
Z239873248,Z239873248,COc1ccc(N)cc1OCCN(C)C,-3.3725877,0.40582174,2.9117875,0.69383144,-3.5754986,0.0175351676450462,1364005.05,11623.887996169784,1.8319342445074813,0.742226446164087
Z1139535486,Z1139535486,CN(CCC#N)CC1CCN(CCO)CC1,-3.374904,0.5584978,2.9117737,0.40442502,-3.6541529,0.0199237224042929,1360688.9,17945.910656469903,2.36624078304064,0.7164675447980368
Z103844416,Z103844416,C#CCN(C)Cc1cccc(OC)c1OC,-3.6096375,0.41209233,2.9114537,0.6841181,-3.8156836,0.0149315734504987,1367619.75,14165.646638523072,2.2490600138098706,0.7044245740985214
Z505807778,Z505807778,O=C(Nc1nccs1)NC1CCCCNC1=O,-3.3757958,1.2635837,2.9112523,1.1203977,-4.0075874,0.0471764684697662,1322852.55,101334.72643545004,2.837386607234013,0.7339548951833422
Z1946189505,Z1946189505,C=CC(=O)Nc1nc(OC)cc(OC)n1,-3.3997886,0.6241358,2.910704,0.7932715,-3.7118566,0.019587423920481,1361155.8,17676.712659881083,2.50916989178703,0.7355959536486609
Z224845302,Z224845302,C=CCN1CCN(c2nccs2)CC1,-2.6865373,0.6691384,2.9105873,0.52117956,-3.0211065,0.0464145208340837,1323910.4,38385.226829341525,2.3135034749979546,0.7024375265977761
Z28276710,Z28276710,CCOc1c(Br)cc(C(=O)NC(C)(C)C)cc1OC,-2.8347676,0.55133295,2.910574,0.9562009,-3.110434,0.0367091511506464,1337384.85,26601.962578492214,2.0148609435245177,0.9205638963486111
Z805418268,Z805418268,COc1ccnc(N2CCCN(CC(N)=O)CC2)n1,-2.9126782,0.8255157,2.9102201,0.54712695,-3.325436,0.0422802607411676,1329650.2,54444.68407714384,2.211330994806568,0.7884920281171177
Z365015888,Z365015888,COCC(=O)NC(C)Cc1ccco1,-3.1622586,0.70129496,2.9101872,0.75178087,-3.512906,0.0265075809414052,1351548.2,20182.64619568009,2.5189233015819124,0.7649145745574695
Z104505502,Z104505502,Cc1cc(Cl)c(C)c(S(=O)(=O)Cl)c1Cl,-1.2968113,0.46817467,2.90989,1.2914599,-1.5308987,0.1920039615370763,1121781.3,96380.69497108848,2.528046299977852,0.733537702583259
Z98978853,Z98978853,C#CCNC(=O)COc1ccc(C#N)cc1Cl,-2.8541367,0.81995934,2.9098606,0.5030542,-3.2641163,0.0494792019303489,1319655.55,70425.22427048067,2.253530084295548,0.8182650916117672
Z1699857471,Z1699857471,Cn1ncn(Cc2ccsc2)c1=O,-2.2583976,1.611859,2.9097834,1.6332921,-3.064327,0.1746424172578961,1145885.2,350952.731677159,2.8071757167447924,0.7070298828632589
Z5002980693,Z5002980693,COc1cccc(CNC(=O)C(F)Cl)c1OC,-3.1863601,0.33819503,2.9097533,0.46399486,-3.3554575,0.0223630208520906,1357302.3,15557.006225813504,2.6084204888803164,0.8232493948224084
Z92747069,Z92747069,CC(C)OCC(O)CN(C)Cc1ccsc1,-2.4731455,0.8141107,2.9095173,0.54267704,-2.8802009,0.069816724889257,1291419.95,85689.23768506464,2.900814832980977,0.794463151352285
Z2286680323,Z2286680323,C[C@H](O)COc1ccc(Br)c(Cl)c1,-3.472237,0.45585158,2.9093442,0.3417758,-3.700163,0.0165850109842619,1365324.2,15735.6140255155,2.51628699675236,0.9105005376824585
Z1522026738,Z1522026738,Brc1cncc(NCc2cncs2)c1,-1.8120155,0.71181417,2.909226,0.7503053,-2.1679225,0.1256189721611986,1213946.9,101027.52424755345,2.6317691410392303,0.9313930646415708
Z274553658,Z274553658,CCOc1ccc(NC(=O)N2CCCCCC2)cc1,-3.4056962,0.77269423,2.90921,1.1682814,-3.7920432,0.0228812619296286,1356582.8,27162.284627033863,1.598808943524519,0.9055374489564852
Z1486399481,Z1486399481,CCC(N)C(=O)N(C)Cc1ccco1.Cl,-3.6489387,1.212925,2.909144,0.6677464,-4.255401,0.0196069434940757,1361128.7,18366.40292790072,2.819787669013216,0.8538142884569346
Z28173759,Z28173759,COc1cc(OC)cc(C(=O)Nc2nccs2)c1,-3.0801182,0.9300418,2.9089384,0.9614308,-3.545139,0.0383741131559044,1335073.3,53609.546778628894,1.903335787982865,0.9208480884711762
Z29693862,Z29693862,O=C(NCc1cccs1)c1cccs1,-2.6533895,0.984047,2.9089224,1.0145048,-3.145413,0.0690155580365181,1292532.25,105891.600120536,1.9071121053919526,0.8513720522820636
Z4493866010,Z4493866010,CNC(CCN1CCOCC1)C(=O)OC.Cl.Cl,-5.3031654,2.0536582,2.9084187,0.6681103,-6.3299947,0.0066976987070983,1379051.25,11159.485596903647,2.8453626597529222,0.738454503402376
Z445556336,Z445556336,CCN1CCC(Nc2cccnc2OC)CC1,-3.134471,0.786883,2.908153,1.0936875,-3.5279124,0.0305666798717902,1345912.75,27059.6735676449,2.077442719988124,0.8657034742235504
Z900516390,Z900516390,c1csc(CNCCn2cncn2)c1,-2.3537362,0.80496615,2.908128,0.792763,-2.7562191,0.0784151690856052,1279482.3,95534.67615483918,2.347506959318512,0.7489692113652555
Z756096416,Z756096416,N#CCc1cc(Br)c2c(c1)OCO2,-2.9080749,0.69454813,2.908116,0.77385056,-3.255349,0.0389227140130371,1334311.65,43860.954775603095,2.5680750930441683,0.7553970660574238
Z646338414,Z646338414,CCN(Cc1cc(=O)n(C)c(=O)n1C)C(C)C,-2.1148665,0.61629784,2.9080784,0.6250435,-2.4230154,0.0933560341412468,1258739.15,110896.41067287752,2.5113613370853116,0.7597110157835811
Z1614088447,Z1614088447,CCN(CC)CCn1cnc(C#N)c1C#N,-2.3829753,0.47106227,2.9080381,0.5510361,-2.6185064,0.060656930889185,1304136.95,43618.91174992219,2.980055118704975,0.7365190619288442
Z1481113226,Z1481113226,Fc1cnc(NCc2ccsc2)nc1,-2.1420033,0.864227,2.9077485,1.1342521,-2.5741167,0.1007837360896027,1248426.9,109089.19332312436,2.3809038502324764,0.8423520998755455
Z641274858,Z641274858,Cn1ccc(CN2CCCCCC2)cc1=O,-3.091673,1.2909935,2.90762,1.0749624,-3.7371697,0.0645772679799763,1298694.15,124589.09390804438,2.019302655950339,0.7585573164173997
Z373094014,Z373094014,CC(C)NC(=O)CN(C)c1cnccn1,-2.4371185,0.4097936,2.907363,0.37620232,-2.6420152,0.0549889797241329,1312006.05,34281.999526683096,2.361107227621927,0.7795814230223
Z2142942554,Z2142942554,COc1cncc(Cn2ccnc2)c1,-2.2763362,0.780139,2.9073339,0.89467233,-2.6664057,0.07712093492275,1281279.15,59661.05723692381,2.231277583815965,0.7309761086410959
Z432747802,Z432747802,COCCCNC(=O)CN1CCCCCCC1=O,-3.3137863,1.2193415,2.9072623,1.0232818,-3.9234571,0.0466233298519825,1323620.5,91075.15526503373,1.978284204272457,0.7192890734575725
Z408806958,Z408806958,CC(=O)NCc1cccnc1N(C)C,-2.7574682,1.2847326,2.9071963,1.2649109,-3.3998346,0.0859246947815752,1269056.45,159625.66165766548,2.0706595330605584,0.7713548935949415
Z1022803612,Z1022803612,CN(C)C(=O)c1csc(C(C)(C)C)n1,-1.6876816,1.039695,2.907127,0.9956528,-2.207529,0.17539269636619,1144843.55,232584.04725786223,2.460776739538291,0.7142872024438536
Z406438950,Z406438950,CC(OCC(F)(F)F)C(=O)N1CCCCC1,-3.1711447,0.6711856,2.9069638,0.7197817,-3.5067375,0.0268170850289912,1351118.5,24124.976697398077,2.64878285217109,0.7531532878609645
Z2895178038,Z2895178038,CCNc1nc(Cl)nc(NCC)n1.Cl,-3.1842628,0.7064099,2.9067528,0.7035278,-3.5374677,0.0252518457161378,1353291.6,15471.192912636052,2.5344523112638626,0.8370239724945501
Z1124553343,Z1124553343,c1cn(CCCNC2CCOC2)cn1,-3.2682793,0.95943785,2.906648,0.59213895,-3.7479982,0.0294494183743293,1347463.9,36463.60779448463,2.911855085182925,0.7011828974082039
Z8546718353,Z8546718353,CN(Cc1ccncc1)c1ccncc1.O=C(O)C(F)(F)F,-3.1397338,1.4588542,2.906536,1.0807617,-3.869161,0.0635060683545214,1300181.35,116932.0098832116,2.276735091215439,0.9435711648907625
Z2238737808,Z2238737808,CN(C)c1ccc(Br)c(C(=O)O)c1,-4.1381774,0.71040535,2.9064827,0.9791377,-4.49338,0.0078009867828717,1377519.5,5133.123878302568,1.9657854513662922,0.8665030795201545
Z2311175307,Z2311175307,Cl.NCc1ccc(C(F)(F)F)c(Cl)c1,-4.356256,1.6824139,2.9064212,0.99628335,-5.197463,0.0131223394677133,1370131.6,16088.269765266865,2.203081025252578,0.8081763648601108
Z211818332,Z211818332,C#CCNC(=O)NC(C)c1cc(OC)ccc1OC,-3.0705345,0.891816,2.9061103,0.53838366,-3.5164425,0.0432528180934203,1328299.95,68830.93170913424,2.61268662982849,0.7939555216597602
Z169036848,Z169036848,Cc1ccsc1CN(C)Cc1cscn1,-1.6103668,0.39214927,2.9059944,0.7148913,-1.8064414,0.1362527460654734,1199183.5,61646.40386956891,2.583153512363845,0.8132076212676901
Z333666228,Z333666228,COCC(=O)NCc1cccnc1OC,-3.3304985,1.0671936,2.9055815,0.7979099,-3.8640952,0.0346344941837433,1340265.2,56024.08100950876,1.9453166352874334,0.7615551545023046
Z813107436,Z813107436,C#CCN(CC)C(=O)Nc1cccnc1OC,-2.7617311,0.8929858,2.9055772,1.0936939,-3.208224,0.0544122159397846,1312806.8,87052.06883101631,2.4837209189927663,0.803150361005107
Z1269165776,Z1269165776,Brc1cncc(-n2cccn2)c1,-1.2603748,1.6046475,2.905108,2.082146,-2.0626986,0.3111132639464111,956415.9,419785.0250004043,2.38536837459465,0.7413933128300872
Z2467329448,Z2467329448,C=CC(=O)NCc1cc(C)ns1,-2.3298907,1.3248435,2.904996,1.0596786,-2.9923124,0.1371916303525767,1197880.0,259934.79899967223,2.9152268760931523,0.7148101959046268
Z382925958,Z382925958,COc1cc(NC(=O)CSC(F)(F)F)cc(OC)c1,-2.73495,0.55455875,2.9048576,0.46139565,-3.0122294,0.0440401555803651,1327206.85,40028.03459736063,2.153625414112751,0.9070952527574299
Z234897649,Z234897649,NCc1ccnc(N2CCCCCC2)c1,-2.9155636,1.549493,2.904723,1.094441,-3.69031,0.0839229300968775,1271835.6,140480.4618743831,1.955715636286433,0.8017428261769314
Z168991486,Z168991486,CCN(CC(=O)OC)Cc1ccc(Cl)s1,-2.318549,0.9579845,2.9047146,0.9768599,-2.7975411,0.08898779126301,1264803.8,94880.06239279146,2.2235710174905954,0.7487108114377239
Z162795266,Z162795266,CNS(=O)(=O)Cc1ccc(C#N)cc1,-3.0117059,1.4547395,2.9047105,1.0430048,-3.7390757,0.0663680988223429,1296207.85,106610.36769624004,2.0610182375140003,0.7941089129129661
Z352250284,Z352250284,Brc1ccc(OCc2cscn2)cc1,-2.314664,0.8212267,2.9046,0.80516124,-2.7252772,0.0780561097705909,1279980.8,68351.33505689556,1.9971019740598663,0.8513483558963212
Z56767582,Z56767582,CC(=C(C#N)C#N)c1ccc(Br)cc1,-1.4767087,0.6461257,2.9042354,0.47189888,-1.7997715,0.1766235099218497,1143134.75,178469.49464036565,2.4779077111982115,0.7146981303809282
Z1509590704,Z1509590704,COc1c(C)c(C)c(OC)c(C=O)c1C,-2.5396285,0.9546968,2.9041202,0.5831885,-3.0169768,0.0808785968955955,1276062.2,131119.4273506409,2.445296432413384,0.7155763165052063
Z5030695767,Z5030695767,COc1cc(C(F)(F)F)ccc1CCN.Cl,-3.7696686,1.257504,2.9038408,0.69197685,-4.3984203,0.0166970504555767,1365168.65,14165.710374968849,2.0975113271306967,0.9012184675484395
Z283724538,Z283724538,CCOC(=O)NC(=S)Nc1nccs1,-3.1454244,1.1640756,2.903766,1.0975215,-3.7274623,0.0473476068714661,1322614.95,82119.1564006079,2.3426521833252743,0.7566686400156939
Z54183031,Z54183031,COc1cc(C(C)=O)ccc1OCC#N,-3.318709,0.6679056,2.9037294,0.68010706,-3.6526618,0.0228320668419346,1356651.1,22814.244396648337,1.864756383344254,0.7030230773171008
Z2915833086,Z2915833086,CC(C)(C)NCc1cc(Br)cc(Br)c1O,-2.8633626,0.64139783,2.9036613,0.5525338,-3.1840615,0.0414068858717182,1330862.75,45034.88886172031,2.361498799277289,0.8603831588151256
Z237732546,Z237732546,COCCNCCOc1ccccc1F.Cl.Cl,-4.631297,1.843904,2.9035747,0.97544116,-5.5532494,0.0102388446717327,1374134.9,12381.540453029258,2.0318819664559413,0.780079109971445
Z1198234151,Z1198234151,CC(C)(C)OC(=O)Nc1ccoc1,-3.3956993,0.95569277,2.90348,0.8031754,-3.8735456,0.0267178665322145,1351256.25,40960.99702506642,2.466213376382452,0.7276297807517845
Z32017004,Z32017004,CNC(=O)c1ccc2c(c1)OCCO2,-4.3186693,1.5001817,2.9034786,1.0146787,-5.06876,0.0186486836892714,1362459.1,39977.36216397975,1.799989816461368,0.7178020428266432
Z1198164046,Z1198164046,CCc1nc(N)sc1C(=O)OC,-2.5802665,0.7931384,2.9034567,0.65214986,-2.9768357,0.0556621889293046,1311071.4,54826.55923765415,2.415357907561683,0.7016067545121065
Z1891773033,Z1891773033,COc1ccc(OC)c2c1CNCC2O,-3.555635,0.8071641,2.9031107,0.45807415,-3.959217,0.0229766269312493,1356450.4,31960.64550724845,2.9163262996133845,0.757523346528613
Z1269134427,Z1269134427,CN(C)c1ncc(Br)c(C(=O)O)n1,-3.4030883,0.48965973,2.9029925,0.9137297,-3.6479182,0.0178941549321137,1363506.65,13606.081777186995,2.563890428741857,0.8427279855899588
Z32014577,Z32014577,CCOc1ccc(C(=O)N(C)C)cc1,-3.3750138,1.1436923,2.9028556,1.1074932,-3.9468598,0.0325236071595778,1343195.85,51372.99554948592,1.4595886828581293,0.7320296138599681
Z1508931073,Z1508931073,CCc1cc(OC)cc(OC)c1C(=O)O,-3.6817136,1.0478635,2.9027674,1.1886792,-4.2056456,0.0190493391435876,1361902.85,24339.37885870344,1.935888888034686,0.824928247786844
Z2050004031,Z2050004031,COc1ccc(N(C)C(=O)CCl)c(OC)c1,-2.9267411,0.79320496,2.9026895,0.5906391,-3.3233435,0.0450615118666041,1325788.85,66108.54296100845,2.092283716851016,0.7586147986974856
Z381016862,Z381016862,C#CC(=O)Nc1cccc(Br)c1,-3.768312,0.93811375,2.9026194,0.97316694,-4.237369,0.0168830626282998,1364910.4,22788.7646185571,2.2819415614078373,0.7261242638200444
Z56828429,Z56828429,CCOCCCNC1=NC(C)(C)CS1,-3.0643373,0.41648605,2.9025939,0.3335632,-3.2725804,0.0265657074945078,1351467.5,22420.469730806264,2.882034431845984,0.7124813391372204
Z1011123452,Z1011123452,CCN(CCC(F)(F)F)CC(=O)N(C)C(C)C,-2.4532175,0.7256904,2.9025671,0.58269626,-2.8160627,0.0688981164691899,1292695.3,82401.68172137023,2.5350698018763342,0.7246414801439491
Z1084351270,Z1084351270,COCCN1CCCC1CN1CCCCC1,-3.1587415,0.7809005,2.9025557,0.6447389,-3.5491917,0.0325547592465875,1343152.6,46176.758230088,2.527392299131849,0.7077453967058319
Z235448576,Z235448576,COc1cc(CO)ccc1OCC(C)C,-3.730599,0.34524354,2.9025364,0.5017133,-3.9032207,0.012464184103432,1371045.35,11010.482601934393,1.7245725184286815,0.8095074266303932
Z1252497676,Z1252497676,CCN1CCC(N(C)CCNS(=O)(=O)CC)CC1,-2.8287868,0.55974513,2.902355,0.29567412,-3.1086595,0.0412637663413404,1331061.45,47120.26818946917,2.384795645772135,0.7290809741501199
Z1160929037,Z1160929037,CN(C)C(=O)COc1ccc(C#N)c(F)c1,-3.1226547,0.38445148,2.9023428,0.42137134,-3.3148804,0.0242452191450283,1354689.15,17850.992751875176,2.080414664972661,0.7708062594158562
Z1607545313,Z1607545313,OCCOc1cc(Br)ccc1F,-3.8159745,0.7563964,2.9023175,0.5753365,-4.194173,0.0130470702632621,1370236.1,14901.236582579311,1.8982184844847616,0.8671226332350822
Z352257758,Z352257758,NCC1(N2CCSCC2)CCCCC1,-2.8859441,0.6396366,2.902306,0.6977149,-3.2057624,0.0374173299240105,1336401.65,35368.36720330047,2.7903143567990814,0.7584181557175591
Z1890046163,Z1890046163,N#Cc1ccc(NC(=O)c2nccs2)cc1,-2.9265695,0.899502,2.9022226,0.8839729,-3.3763204,0.0450360139734217,1325824.25,64706.08059516123,2.0804123549469953,0.8585361691029784
Z90505124,Z90505124,c1coc(CNCCCN2CCOCC2)c1,-3.7709453,0.82490295,2.9021223,0.7581918,-4.183397,0.0136804840278028,1369356.7,12759.558609528778,2.0179936676560235,0.7340642848723439
Z406340940,Z406340940,COc1ccccc1OCC(C)CN,-3.5644507,0.61744016,2.9020026,0.6073621,-3.8731709,0.0187426441459286,1362328.65,19791.712998815943,2.238201408090788,0.7768797251238875
Z334899444,Z334899444,COc1cc(NC2CCCCCC2)cc(OC)c1OC,-3.0061078,1.0982873,2.9019916,1.249498,-3.5552516,0.0443349299528216,1326797.6,49315.18191429491,1.8870858358772669,0.8310991959890921
Z45620595,Z45620595,Cc1cc(Br)ccc1NS(C)(=O)=O,-3.065932,0.87029105,2.9019294,0.82069784,-3.5010777,0.0344310872618575,1340547.6,36294.86000579145,1.8200017409590536,0.8889397928197282
Z1696091842,Z1696091842,C[C@@H](N)c1ccc(Cl)c(Cl)c1Cl.Cl,-3.1810136,1.766098,2.9017837,0.9725791,-4.0640626,0.0513041740195194,1317121.85,75121.09515327569,2.8717413786204915,0.7567318638479958
Z56869407,Z56869407,COc1ccc(OCCC(=O)O)cc1,-4.4160013,0.57838845,2.9017513,0.5641064,-4.7051954,0.0064889977311196,1379341.0,6557.039331893625,1.4404261478223166,0.7757712583151058
Z2311264848,Z2311264848,COc1cc(Cl)c(Br)cc1C=O,-2.8835683,0.6321253,2.9016657,0.5244306,-3.199631,0.0413562502250872,1330933.05,59355.84290823861,2.224791561407839,0.7534443697330542
Z32926198,Z32926198,COCC(C)NC(=O)c1cc(OC)cc(OC)c1,-3.6558025,0.8018331,2.9016497,0.81866026,-4.056719,0.0171700579824972,1364511.95,18961.871786495656,2.2747969898469087,0.8337405798670597
Z316452342,Z316452342,CN(Cc1cccs1)C(=O)CC(F)(F)F,-1.8634682,0.51462036,2.9015467,0.6622994,-2.1207783,0.1090681744516872,1236925.2,77616.51782230378,2.3242942726500697,0.7910319159193094
Z234897591,Z234897591,Cl.Cl.NCCc1ccc(N2CCCCC2)cc1,-4.9441166,1.7028152,2.9013255,0.8240862,-5.795524,0.0077933878344796,1377530.05,11556.308093309905,1.9214050433790177,0.9198282024762218
Z229184824,Z229184824,CCSc1nnc(NCc2ccco2)s1,-2.3009198,1.0441016,2.9012475,1.0709034,-2.8229706,0.1047004357690785,1242989.15,172551.61135187204,2.3591768250976237,0.8156715125160151
Z952741882,Z952741882,CC(=O)NC1CCN(CC(F)F)CC1,-3.2476063,0.41217554,2.9012322,0.43984598,-3.453694,0.0212727338207224,1358816.0,16529.94667565507,2.2397757273925425,0.7421834729181691
Z1245807354,Z1245807354,O=C1OCCN1CCCSCc1ccco1,-3.153123,0.5990742,2.901151,0.8199889,-3.45266,0.0265976879029062,1351423.1,24810.69242060769,2.5484617323041423,0.7169775579471637
Z1348471795,Z1348471795,CN(CC#Cc1ccc(C(F)(F)F)cc1)CC(N)=O,-2.794018,0.8319289,2.901139,0.6384635,-3.2099824,0.0453708358843232,1325359.4,41019.69165096198,2.469898717280172,0.8454933424422078
Z3241270758,Z3241270758,CN1CCN(c2ccc(Br)cc2)CC1.Cl,-4.538078,1.5652765,2.900919,0.6834556,-5.320716,0.0101892174163574,1374203.8,14920.364682540438,1.7773635128001626,0.7847005422367916
Z94599756,Z94599756,COc1cc(Br)c(CC(N)=O)cc1OC,-2.9161916,0.54325217,2.9006886,0.6315549,-3.1878176,0.0332259876832211,1342220.7,25841.76872061972,1.9534354264962257,0.9044626305094547
Z991553606,Z991553606,COCCOc1ccc(Cl)cc1C#N,-2.628107,0.9101631,2.9004376,0.6938777,-3.0831885,0.0609752944142327,1303694.95,78420.9675192005,1.928282952556044,0.7177022356478523
Z998307488,Z998307488,CNC(=O)C(C)(C)n1cc(Br)cn1,-1.8235586,0.68356365,2.900285,0.8269447,-2.1653404,0.1253728886808081,1214288.55,115750.09223213387,2.9229578495563384,0.8496623419119267
Z2732843735,Z2732843735,COc1ccc(CS(=O)(=O)F)cc1,-3.5797913,1.3100152,2.9002812,1.279582,-4.234799,0.0379831094464653,1335616.15,71117.30367939649,2.0325993104483864,0.700519357230638
Z1652220208,Z1652220208,Cc1nc(N(C)CCN(C)C)ccc1Br,-2.230955,0.7322347,2.9002507,0.7362032,-2.5970721,0.0828148161486657,1273374.05,88943.56972455907,2.4749196572654544,0.8368782739768981
Z1269124219,Z1269124219,CNC(=O)c1c(Br)cccc1OC,-3.3606212,0.55892295,2.9002147,0.7987675,-3.6400826,0.0191385097417797,1361779.05,11424.295805322095,1.9762335961626718,0.8611362368186396
Z418974874,Z418974874,CC(CN1CCCCC1)C(=O)O.Cl,-4.8777266,1.8359581,2.9001765,0.7961062,-5.795706,0.011013757337847,1373059.05,20916.35158787259,2.5274473458150624,0.7647900734095954
Z1510352917,Z1510352917,CCN(CC(CC(C)C)NC(C)=O)C(C)=O,-2.3972907,1.0223547,2.9000525,0.3476832,-2.908468,0.0892622537544567,1264422.75,106869.6744628124,2.8945543605266035,0.7468978246693482
Z2981785708,Z2981785708,COc1nn(C)cc1CNC(=O)CCl,-2.9040496,0.75377697,2.8999906,0.6981193,-3.2809381,0.0372765873158785,1336597.05,27848.91811807956,2.6383263346799914,0.7377264536301681
Z1537125850,Z1537125850,N#Cc1ccc(N2CCCN(CCO)CC2)c(Br)c1,-3.1727424,0.24802828,2.899981,0.44407895,-3.2967565,0.0220467101235279,1357741.45,15658.976966823217,2.201310481986056,0.9215384774875571
Z29325014,Z29325014,CSCCC(=O)Nc1ncc(C)s1,-2.7056468,0.65928626,2.89992,0.9004064,-3.0352898,0.045240933482191,1325539.75,35411.66955238767,2.3126512884703647,0.8381510429420745
Z3083106375,Z3083106375,COc1cc(C=O)cc(OC)c1C(C)C,-2.869165,0.32339188,2.899909,0.4014488,-3.030861,0.032788453920121,1342828.15,25279.800476417924,2.1382538880346864,0.7134146977804916
Z440635106,Z440635106,C=CC(=O)NCc1ccc(OC)c(OC)c1,-3.4492173,0.62623763,2.8997786,0.7165584,-3.7623363,0.0186816364749522,1362413.35,16116.63132380647,1.7928575662574229,0.7664901539507284
Z104474394,Z104474394,CCOc1cc(C(=O)O)cc(OCC)c1OCC,-3.8555646,0.7734176,2.899774,0.3121145,-4.2422733,0.0166086361508266,1365291.4,24057.79041682756,1.8514191936528253,0.8097313501808544
Z53112195,Z53112195,COc1ccc(Br)cc1CN(C)CCC#N,-2.6013846,0.71095794,2.899591,0.5156679,-2.9568636,0.0588036878308784,1306709.9,75610.29156464087,2.1317862375860948,0.8333378908200667
Z1262398532,Z1262398532,Cl.Fc1ccc(CNCC(F)(F)F)cc1,-4.2351823,1.8012124,2.8994877,0.73186266,-5.1357884,0.0151575251197464,1367306.05,18080.8569832157,1.9769520537151593,0.8052832952838105
Z1904774950,Z1904774950,C=CCNC1CCc2ccccc2OC1,-3.529572,1.8577312,2.8993466,1.7557987,-4.4584374,0.0763390355457918,1282364.7,160424.3155310628,2.801086889023974,0.7600207668057677
Z2733755507,Z2733755507,COC(=O)c1cc(Br)ccc1S(C)(=O)=O,-3.0158973,0.7736497,2.89926,0.65706277,-3.4027221,0.0361478733748693,1338164.1,43134.93629171139,1.9543437696914907,0.7777205586786706
Z31386047,Z31386047,CC(C)NC(=O)c1ccc(C#N)cc1,-3.4810843,1.3199914,2.8990536,1.3197734,-4.14108,0.0352904526956459,1339354.5,62815.45674155367,1.6363020431820168,0.7674787276396896
Z594413648,Z594413648,CNCC(=O)N(C)C1CCN(C)CC1.Cl.Cl,-5.2570224,2.4698508,2.8989494,0.72756714,-6.4919477,0.0076767385745669,1377692.0,11380.68557688859,2.6049061676560257,0.8170546856134439
Z445588538,Z445588538,COC(=O)C(C)(C)NCc1cc(Br)cs1,-2.4385679,0.5817587,2.8989265,0.4133272,-2.7294471,0.0610251377534483,1303625.75,50974.09018008561,2.594893118803917,0.8667612109331948
Z56756203,Z56756203,COc1ccc(NC(=O)C(F)(F)F)cc1,-4.0644627,0.8411238,2.8989224,1.087329,-4.4850245,0.0112798285734865,1372689.65,14645.849658777057,1.6500108111116099,0.8274848057916036
Z56922115,Z56922115,CCOc1cc(N2CCOCC2)c(OCC)cc1N,-2.7662804,0.8009253,2.898809,0.2432861,-3.166743,0.050389022940901,1318392.4,50986.54925016989,2.12476945634503,0.82492307333024
Z1362473315,Z1362473315,CCNC(=O)CSc1cccc(C#N)c1,-2.5255096,0.46908605,2.898749,0.37358427,-2.7600527,0.0495303777865812,1319584.5,21866.79897127149,2.0348682836390815,0.7869287598375263
Z138656824,Z138656824,CC(C)(C)CCN1CCN(CCO)CC1,-3.5519886,0.34911254,2.8985362,0.3392447,-3.7265449,0.0147264018439153,1367904.6,14861.533953128795,2.050794657265456,0.7570959159999241
Z805624630,Z805624630,CCS(=O)(=O)NC(C)c1cc(OC)c(OC)c(OC)c1,-2.5431743,0.68665737,2.898357,0.46963012,-2.886503,0.0601937551770086,1304780.0,61950.42253689639,2.5719683583282134,0.8298591971122217
Z647583254,Z647583254,CCN1CCN(c2nc(C)cs2)CC1,-2.7531347,0.9378934,2.8983378,0.7946712,-3.2220814,0.0547357654770049,1312357.6,66322.73521078574,2.086297124153674,0.7403901581207202
